Nodo,Respuesta,Modelo_ID,Familia,Escenario,Observado,Predicho_LOOCV,Residuo_LOOCV
34,Altura,M2_Indice_P,M2,M2_Indice_P,42.06666666666666,48.33775117370968,-6.271084507043014
35,Altura,M2_Indice_P,M2,M2_Indice_P,41.96666666666667,43.86671850910182,-1.900051842435154
36,Altura,M2_Indice_P,M2,M2_Indice_P,47.46666666666666,44.74860047247205,2.7180661941946127
37,Altura,M2_Indice_P,M2,M2_Indice_P,40.53333333333334,40.67771124819869,-0.1443779148653519
38,Altura,M2_Indice_P,M2,M2_Indice_P,37.800000000000004,45.36580375124778,-7.565803751247778
39,Altura,M2_Indice_P,M2,M2_Indice_P,40.93333333333333,39.810864884432334,1.122468448900996
40,Altura,M2_Indice_P,M2,M2_Indice_P,42.03333333333333,41.32994860995877,0.7033847233745618
41,Altura,M2_Indice_P,M2,M2_Indice_P,50.666666666666664,50.449138018340065,0.21752864832659924
42,Altura,M2_Indice_P,M2,M2_Indice_P,49.666666666666664,52.305056654950334,-2.63838998828367
43,Altura,M2_Indice_P,M2,M2_Indice_P,54.833333333333336,54.10674940320355,0.7265839301297845
44,Altura,M2_Indice_P,M2,M2_Indice_P,54.666666666666664,50.61468895399585,4.051977712670812
45,Altura,M2_Indice_P,M2,M2_Indice_P,47.599999999999994,42.60799000672189,4.992009993278103
46,Altura,M2_Indice_P,M2,M2_Indice_P,47,43.517352974184085,3.482647025815915
47,Altura,M2_Indice_P,M2,M2_Indice_P,46.199999999999996,42.359749326406536,3.8402506735934594
48,Altura,M2_Indice_P,M2,M2_Indice_P,43,44.544538803009914,-1.5445388030099139
49,Altura,M2_Indice_P,M2,M2_Indice_P,36.6,42.636775534117874,-6.036775534117872
50,Altura,M2_Indice_P,M2,M2_Indice_P,39.166666666666664,44.74170586668011,-5.5750392000134426
51,Altura,M2_Indice_P,M2,M2_Indice_P,40,44.64193026184459,-4.641930261844593
52,Altura,M2_Indice_P,M2,M2_Indice_P,42.266666666666666,46.778949842383525,-4.51228317571686
53,Altura,M2_Indice_P,M2,M2_Indice_P,45.300000000000004,37.6101568965524,7.689843103447608
54,Altura,M2_Indice_P,M2,M2_Indice_P,45.26666666666667,46.35777346711349,-1.0911068004468163
55,Altura,M2_Indice_P,M2,M2_Indice_P,38.6,43.35943459624656,-4.759434596246557
56,Altura,M2_Indice_P,M2,M2_Indice_P,49.666666666666664,41.68654337239354,7.9801232942731275
1,Altura,M2_Indice_K,M2,M2_Indice_K,28.53333333333333,43.008010958508265,-14.474677625174934
2,Altura,M2_Indice_K,M2,M2_Indice_K,39.13333333333333,41.12450861251227,-1.9911752791789397
3,Altura,M2_Indice_K,M2,M2_Indice_K,39.9,42.463571417225346,-2.563571417225347
4,Altura,M2_Indice_K,M2,M2_Indice_K,48.333333333333336,41.87575561085548,6.457577722477858
5,Altura,M2_Indice_K,M2,M2_Indice_K,46.5,43.039655462019226,3.460344537980774
6,Altura,M2_Indice_K,M2,M2_Indice_K,44.43333333333334,40.87932849722965,3.5540048361036867
7,Altura,M2_Indice_K,M2,M2_Indice_K,44.699999999999996,42.265430478938924,2.4345695210610714
8,Altura,M2_Indice_K,M2,M2_Indice_K,42.63333333333333,37.99080306800127,4.642530265332063
9,Altura,M2_Indice_K,M2,M2_Indice_K,46.46666666666667,41.424507102294385,5.042159564372284
10,Altura,M2_Indice_K,M2,M2_Indice_K,48.800000000000004,42.5758418838439,6.224158116156104
11,Altura,M2_Indice_K,M2,M2_Indice_K,41.13333333333333,48.57007873675854,-7.436745403425206
12,Altura,M2_Indice_K,M2,M2_Indice_K,47.86666666666667,46.974544323854644,0.8921223428120229
13,Altura,M2_Indice_K,M2,M2_Indice_K,44.333333333333336,54.3601518032304,-10.026818469897066
14,Altura,M2_Indice_K,M2,M2_Indice_K,62.333333333333336,52.76112569760095,9.572207635732383
15,Altura,M2_Indice_K,M2,M2_Indice_K,56.666666666666664,51.387997574068294,5.278669092598371
16,Altura,M2_Indice_K,M2,M2_Indice_K,45.333333333333336,53.00344977368877,-7.670116440355436
17,Altura,M2_Indice_K,M2,M2_Indice_K,37.6,47.83213563984948,-10.232135639849481
18,Altura,M2_Indice_K,M2,M2_Indice_K,49.53333333333333,46.080133983853415,3.4531993494799167
19,Altura,M2_Indice_K,M2,M2_Indice_K,48.36666666666667,48.319967805703065,0.046698860963601874
20,Altura,M2_Indice_K,M2,M2_Indice_K,46.4,41.71742097322965,4.682579026770348
21,Altura,M2_Indice_K,M2,M2_Indice_K,45.9,48.00345608531225,-2.103456085312253
22,Altura,M2_Indice_K,M2,M2_Indice_K,46.03333333333333,46.21838752832308,-0.18505419498974618
23,Altura,M2_Indice_K,M2,M2_Indice_K,45.06666666666666,41.32533495946131,3.7413317072053545
24,Altura,M2_Indice_K,M2,M2_Indice_K,38.733333333333334,49.5480529405917,-10.814719607258368
25,Altura,M2_Indice_K,M2,M2_Indice_K,41.9,44.06829541816734,-2.1682954181673395
26,Altura,M2_Indice_K,M2,M2_Indice_K,40.93333333333333,43.58061884147989,-2.6472855081465596
27,Altura,M2_Indice_K,M2,M2_Indice_K,46.300000000000004,42.02443908513011,4.275560914869892
28,Altura,M2_Indice_K,M2,M2_Indice_K,44.300000000000004,39.867724957015255,4.432275042984749
29,Altura,M2_Indice_K,M2,M2_Indice_K,50.6,43.16397550492536,7.436024495074641
30,Altura,M2_Indice_K,M2,M2_Indice_K,43.4,41.68520208063096,1.7147979193690404
31,Altura,M2_Indice_K,M2,M2_Indice_K,44.6,43.98176467615619,0.6182353238438125
32,Altura,M2_Indice_K,M2,M2_Indice_K,44.5,33.303555697927195,11.196444302072805
33,Altura,M2_Indice_K,M2,M2_Indice_K,40.800000000000004,45.49416068241802,-4.6941606824180155
34,Altura,M2_Indice_K,M2,M2_Indice_K,42.06666666666666,48.33411051598487,-6.267443849318205
35,Altura,M2_Indice_K,M2,M2_Indice_K,41.96666666666667,43.85510150555386,-1.8884348388871928
36,Altura,M2_Indice_K,M2,M2_Indice_K,47.46666666666666,44.73344707235775,2.7332195943089133
37,Altura,M2_Indice_K,M2,M2_Indice_K,40.53333333333334,40.70433897527831,-0.1710056419449728
38,Altura,M2_Indice_K,M2,M2_Indice_K,37.800000000000004,45.3815561858256,-7.5815561858255975
39,Altura,M2_Indice_K,M2,M2_Indice_K,40.93333333333333,39.790070911377526,1.1432624219558036
40,Altura,M2_Indice_K,M2,M2_Indice_K,42.03333333333333,41.32853236912254,0.70480096421079
41,Altura,M2_Indice_K,M2,M2_Indice_K,50.666666666666664,50.452492590574195,0.21417407609246908
42,Altura,M2_Indice_K,M2,M2_Indice_K,49.666666666666664,52.30004020722667,-2.633373540560008
43,Altura,M2_Indice_K,M2,M2_Indice_K,54.833333333333336,54.093037785332676,0.7402955480006597
44,Altura,M2_Indice_K,M2,M2_Indice_K,54.666666666666664,50.62221582900459,4.044450837662076
45,Altura,M2_Indice_K,M2,M2_Indice_K,47.599999999999994,42.58850370017276,5.011496299827236
46,Altura,M2_Indice_K,M2,M2_Indice_K,47,43.50442034493374,3.4955796550662583
47,Altura,M2_Indice_K,M2,M2_Indice_K,46.199999999999996,42.348202361109955,3.851797638890041
48,Altura,M2_Indice_K,M2,M2_Indice_K,43,44.556856048277226,-1.5568560482772256
49,Altura,M2_Indice_K,M2,M2_Indice_K,36.6,42.6091276523842,-6.009127652384201
50,Altura,M2_Indice_K,M2,M2_Indice_K,39.166666666666664,44.73376168255331,-5.567095015886643
51,Altura,M2_Indice_K,M2,M2_Indice_K,40,44.6433979242154,-4.6433979242153995
52,Altura,M2_Indice_K,M2,M2_Indice_K,42.266666666666666,46.79444010838777,-4.527773441721102
53,Altura,M2_Indice_K,M2,M2_Indice_K,45.300000000000004,37.648900306109866,7.6510996938901386
54,Altura,M2_Indice_K,M2,M2_Indice_K,45.26666666666667,46.35834384858998,-1.091677181923309
55,Altura,M2_Indice_K,M2,M2_Indice_K,38.6,43.36554681500529,-4.765546815005287
56,Altura,M2_Indice_K,M2,M2_Indice_K,49.666666666666664,41.68078531775794,7.985881348908727
1,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,28.53333333333333,40.87712983899363,-12.3437965056603
2,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,39.13333333333333,40.565759308605834,-1.4324259752725013
3,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,39.9,42.044559274751734,-2.1445592747517352
4,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,48.333333333333336,41.86388332636795,6.469450006965388
5,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,46.5,43.17171950537578,3.3282804946242166
6,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,44.43333333333334,43.39322014944699,1.0401131838863478
7,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,44.699999999999996,40.639462523415325,4.0605374765846705
8,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,42.63333333333333,39.750416872380676,2.882916460952657
9,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,46.46666666666667,42.72520910633124,3.7414575603354265
10,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,48.800000000000004,43.417112703558516,5.3828872964414884
11,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,41.13333333333333,48.85482381335182,-7.721490480018488
12,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,47.86666666666667,45.524709480345834,2.3419571863208333
13,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,44.333333333333336,53.23289630201576,-8.899562968682424
14,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,62.333333333333336,53.42854318761648,8.90479014571686
15,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,56.666666666666664,52.80896036866512,3.8577062980015455
16,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,45.333333333333336,53.26324337477733,-7.929910041443996
17,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,37.6,49.11085016616421,-11.51085016616421
18,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,49.53333333333333,46.76727577055258,2.7660575627807518
19,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,48.36666666666667,46.21504186706903,2.1516247995976343
20,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,46.4,43.2397854181466,3.1602145818533955
21,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,45.9,49.653426099833474,-3.753426099833476
22,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,46.03333333333333,44.99386644213324,1.0394668912000924
23,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,45.06666666666666,43.747970462137175,1.3186962045294877
24,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,38.733333333333334,48.2649805176545,-9.531647184321166
25,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,41.9,42.30992165720247,-0.4099216572024744
26,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,40.93333333333333,42.801427819904426,-1.8680944865710956
27,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,46.300000000000004,43.13662342099722,3.1633765790027866
28,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,44.300000000000004,40.73399994300484,3.566000056995165
29,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,50.6,45.20973666193419,5.3902633380658145
30,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,43.4,41.64457292008643,1.7554270799135665
31,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,44.6,41.808475538988546,2.7915244610114556
32,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,44.5,32.842317367501444,11.657682632498556
33,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,40.800000000000004,42.85963906441114,-2.0596390644111366
34,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,42.06666666666666,49.513899771207406,-7.447233104540743
35,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,41.96666666666667,38.10684545762178,3.8598212090448882
36,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,47.46666666666666,45.253492114326136,2.2131745523405257
37,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,40.53333333333334,46.56087650327811,-6.027543169944771
38,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,37.800000000000004,44.754013043993794,-6.95401304399379
39,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,40.93333333333333,37.25842433165403,3.6749090016793033
40,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,42.03333333333333,42.181662772708954,-0.14832943937562248
41,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,50.666666666666664,39.00004085027486,11.666625816391807
42,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,49.666666666666664,52.9127893474046,-3.2461226807379333
43,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,54.833333333333336,56.5530900454257,-1.7197567120923622
44,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,54.666666666666664,52.582924291267084,2.0837423753995807
45,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,47.599999999999994,44.23081582641805,3.3691841735819423
46,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,47,43.83151131244796,3.168488687552042
47,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,46.199999999999996,41.59143236797431,4.608567632025682
48,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,43,45.418054827832854,-2.4180548278328544
49,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,36.6,43.18870379137821,-6.588703791378208
50,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,39.166666666666664,42.59819578765051,-3.4315291209838463
51,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,40,44.472929378573895,-4.472929378573895
52,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,42.266666666666666,46.718056698228416,-4.4513900315617505
53,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,45.300000000000004,36.87328670912791,8.426713290872094
54,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,45.26666666666667,45.379635603305154,-0.11296893663848095
55,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,38.6,44.16598717310967,-5.565987173109669
56,Altura,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,49.666666666666664,42.16955537348796,7.497111293178705
1,Diametro,M0_Repeticion,M0,Diseño_reducido,3.3555555555555556,3.2782608695652184,0.07729468599033718
2,Diametro,M0_Repeticion,M0,Diseño_reducido,3.2999999999999994,3.2806763285024165,0.01932367149758285
3,Diametro,M0_Repeticion,M0,Diseño_reducido,3.3444444444444446,3.2787439613526583,0.06570048309178622
4,Diametro,M0_Repeticion,M0,Diseño_reducido,3.3000000000000003,3.2806763285024165,0.01932367149758374
5,Diametro,M0_Repeticion,M0,Diseño_reducido,3.077777777777778,3.290338164251209,-0.2125603864734309
6,Diametro,M0_Repeticion,M0,Diseño_reducido,3.3333333333333335,3.2792270531400973,0.054106280193236156
7,Diametro,M0_Repeticion,M0,Diseño_reducido,3.1333333333333337,3.3000000000000007,-0.16666666666666696
8,Diametro,M0_Repeticion,M0,Diseño_reducido,2.888888888888889,3.310628019323673,-0.42173913043478395
9,Diametro,M0_Repeticion,M0,Diseño_reducido,3.333333333333334,3.291304347826088,0.042028985507245764
10,Diametro,M0_Repeticion,M0,Diseño_reducido,3.2777777777777786,3.293719806763286,-0.01594202898550723
11,Diametro,M0_Repeticion,M0,Diseño_reducido,3.222222222222222,3.296135265700484,-0.073913043478262
12,Diametro,M0_Repeticion,M0,Diseño_reducido,3.2222222222222223,3.296135265700484,-0.07391304347826155
13,Diametro,M0_Repeticion,M0,Diseño_reducido,3.3111111111111113,3.5650793650793657,-0.2539682539682544
14,Diametro,M0_Repeticion,M0,Diseño_reducido,3.533333333333333,3.533333333333334,-8.881784197001252e-16
15,Diametro,M0_Repeticion,M0,Diseño_reducido,4.022222222222222,3.463492063492064,0.5587301587301581
16,Diametro,M0_Repeticion,M0,Diseño_reducido,3.2777777777777777,3.56984126984127,-0.29206349206349236
17,Diametro,M0_Repeticion,M0,Diseño_reducido,3.255555555555555,3.2946859903381656,-0.03913043478261047
18,Diametro,M0_Repeticion,M0,Diseño_reducido,3.3444444444444446,3.2908212560386483,0.053623188405796274
19,Diametro,M0_Repeticion,M0,Diseño_reducido,3.6222222222222222,3.2787439613526583,0.3434782608695639
20,Diametro,M0_Repeticion,M0,Diseño_reducido,3.4222222222222225,3.2874396135265704,0.13478260869565206
21,Diametro,M0_Repeticion,M0,Diseño_reducido,3.622222222222222,3.278743961352658,0.3434782608695639
22,Diametro,M0_Repeticion,M0,Diseño_reducido,5.233333333333333,3.2086956521739136,2.0246376811594198
23,Diametro,M0_Repeticion,M0,Diseño_reducido,3.055555555555556,3.291304347826088,-0.23574879227053236
24,Diametro,M0_Repeticion,M0,Diseño_reducido,2.833333333333333,3.3009661835748796,-0.46763285024154655
25,Diametro,M0_Repeticion,M0,Diseño_reducido,2.844444444444444,3.3004830917874406,-0.4560386473429965
26,Diametro,M0_Repeticion,M0,Diseño_reducido,3.511111111111111,3.2714975845410637,0.23961352657004742
27,Diametro,M0_Repeticion,M0,Diseño_reducido,3.411111111111111,3.27584541062802,0.13526570048309106
28,Diametro,M0_Repeticion,M0,Diseño_reducido,3.6222222222222222,3.266666666666667,0.3555555555555552
29,Diametro,M0_Repeticion,M0,Diseño_reducido,3.577777777777778,3.268599033816426,0.3091787439613518
30,Diametro,M0_Repeticion,M0,Diseño_reducido,3.333333333333334,3.279227053140097,0.054106280193237044
31,Diametro,M0_Repeticion,M0,Diseño_reducido,3.488888888888889,3.272463768115943,0.21642512077294596
32,Diametro,M0_Repeticion,M0,Diseño_reducido,3.077777777777778,3.290338164251209,-0.2125603864734309
33,Diametro,M0_Repeticion,M0,Diseño_reducido,3.0444444444444443,3.291787439613527,-0.24734299516908287
34,Diametro,M0_Repeticion,M0,Diseño_reducido,3.2222222222222228,3.284057971014494,-0.06183574879227116
35,Diametro,M0_Repeticion,M0,Diseño_reducido,3.077777777777778,3.302415458937199,-0.22463768115942084
36,Diametro,M0_Repeticion,M0,Diseño_reducido,3.211111111111111,3.2966183574879238,-0.08550724637681295
37,Diametro,M0_Repeticion,M0,Diseño_reducido,2.6666666666666665,3.320289855072464,-0.6536231884057977
38,Diametro,M0_Repeticion,M0,Diseño_reducido,2.8555555555555556,3.312077294685991,-0.4565217391304355
39,Diametro,M0_Repeticion,M0,Diseño_reducido,3.1111111111111116,3.3009661835748796,-0.18985507246376798
40,Diametro,M0_Repeticion,M0,Diseño_reducido,3.355555555555556,3.2903381642512084,0.06521739130434767
41,Diametro,M0_Repeticion,M0,Diseño_reducido,3.6222222222222222,3.520634920634921,0.10158730158730123
42,Diametro,M0_Repeticion,M0,Diseño_reducido,3.4,3.5523809523809526,-0.15238095238095273
43,Diametro,M0_Repeticion,M0,Diseño_reducido,3.4000000000000004,3.5523809523809526,-0.15238095238095228
44,Diametro,M0_Repeticion,M0,Diseño_reducido,3.6999999999999997,3.50952380952381,0.1904761904761898
45,Diametro,M0_Repeticion,M0,Diseño_reducido,3.3111111111111113,3.292270531400967,0.0188405797101443
46,Diametro,M0_Repeticion,M0,Diseño_reducido,3.2444444444444445,3.2951690821256046,-0.05072463768116009
47,Diametro,M0_Repeticion,M0,Diseño_reducido,3.088888888888889,3.3019323671497594,-0.21304347826087033
48,Diametro,M0_Repeticion,M0,Diseño_reducido,3.4,3.2884057971014498,0.11159420289855015
49,Diametro,M0_Repeticion,M0,Diseño_reducido,3.0222222222222226,3.3048309178743964,-0.28260869565217384
50,Diametro,M0_Repeticion,M0,Diseño_reducido,3.1111111111111107,3.3009661835748796,-0.18985507246376887
51,Diametro,M0_Repeticion,M0,Diseño_reducido,3.488888888888889,3.2724637681159425,0.2164251207729464
52,Diametro,M0_Repeticion,M0,Diseño_reducido,3.2000000000000006,3.285024154589373,-0.08502415458937218
53,Diametro,M0_Repeticion,M0,Diseño_reducido,3.0555555555555554,3.2913043478260873,-0.23574879227053191
54,Diametro,M0_Repeticion,M0,Diseño_reducido,3.377777777777778,3.2772946859903396,0.10048309178743864
55,Diametro,M0_Repeticion,M0,Diseño_reducido,3.5222222222222217,3.271014492753624,0.2512077294685975
56,Diametro,M0_Repeticion,M0,Diseño_reducido,3.377777777777778,3.2772946859903396,0.10048309178743864
1,Diametro,M1_Tratamientos,M1,Diseño_completo,3.3555555555555556,3.1424836601307193,0.2130718954248363
2,Diametro,M1_Tratamientos,M1,Diseño_completo,3.2999999999999994,3.2712418300653594,0.028758169934639977
3,Diametro,M1_Tratamientos,M1,Diseño_completo,3.3444444444444446,3.1960295475530955,0.148414896891349
4,Diametro,M1_Tratamientos,M1,Diseño_completo,3.3000000000000003,3.1283164050477064,0.1716835949522939
5,Diametro,M1_Tratamientos,M1,Diseño_completo,3.077777777777778,3.177931671283472,-0.10015389350569404
6,Diametro,M1_Tratamientos,M1,Diseño_completo,3.3333333333333335,2.981409664512158,0.35192366882117554
7,Diametro,M1_Tratamientos,M1,Diseño_completo,3.1333333333333337,3.281009541397354,-0.14767620806402038
8,Diametro,M1_Tratamientos,M1,Diseño_completo,2.888888888888889,3.3509803921568677,-0.4620915032679789
9,Diametro,M1_Tratamientos,M1,Diseño_completo,3.333333333333334,3.277131425053864,0.056201908279470025
10,Diametro,M1_Tratamientos,M1,Diseño_completo,3.2777777777777786,3.1510310864881497,0.1267466912896289
11,Diametro,M1_Tratamientos,M1,Diseño_completo,3.222222222222222,3.2904893813481073,-0.06826715912588543
12,Diametro,M1_Tratamientos,M1,Diseño_completo,3.2222222222222223,3.0705882352941187,0.1516339869281036
13,Diametro,M1_Tratamientos,M1,Diseño_completo,3.3111111111111113,3.4388888888888904,-0.1277777777777791
14,Diametro,M1_Tratamientos,M1,Diseño_completo,3.533333333333333,3.6992063492063507,-0.1658730158730175
15,Diametro,M1_Tratamientos,M1,Diseño_completo,4.022222222222222,3.4007936507936503,0.6214285714285719
16,Diametro,M1_Tratamientos,M1,Diseño_completo,3.2777777777777777,3.386507936507937,-0.10873015873015923
17,Diametro,M1_Tratamientos,M1,Diseño_completo,3.255555555555555,3.1347183748845797,0.12083718067097537
18,Diametro,M1_Tratamientos,M1,Diseño_completo,3.3444444444444446,3.6756848261003388,-0.3312403816558942
19,Diametro,M1_Tratamientos,M1,Diseño_completo,3.6222222222222222,3.2413665743305646,0.3808556478916576
20,Diametro,M1_Tratamientos,M1,Diseño_completo,3.4222222222222225,3.5666666666666664,-0.14444444444444393
21,Diametro,M1_Tratamientos,M1,Diseño_completo,3.622222222222222,3.5128347183748847,0.10938750384733709
22,Diametro,M1_Tratamientos,M1,Diseño_completo,5.233333333333333,3.3244998461064945,1.9088334872268389
23,Diametro,M1_Tratamientos,M1,Diseño_completo,3.055555555555556,3.0197907048322565,0.03576485072329927
24,Diametro,M1_Tratamientos,M1,Diseño_completo,2.833333333333333,3.2143790849673213,-0.38104575163398824
25,Diametro,M1_Tratamientos,M1,Diseño_completo,2.844444444444444,3.1514312096029564,-0.3069867651585123
26,Diametro,M1_Tratamientos,M1,Diseño_completo,3.511111111111111,3.5137254901960793,-0.002614379084968199
27,Diametro,M1_Tratamientos,M1,Diseño_completo,3.411111111111111,3.3395198522622342,0.07159125884887674
28,Diametro,M1_Tratamientos,M1,Diseño_completo,3.6222222222222222,3.157648507232995,0.46457371498922706
29,Diametro,M1_Tratamientos,M1,Diseño_completo,3.577777777777778,3.19607843137255,0.38169934640522785
30,Diametro,M1_Tratamientos,M1,Diseño_completo,3.333333333333334,3.261742074484457,0.07159125884887674
31,Diametro,M1_Tratamientos,M1,Diseño_completo,3.488888888888889,3.8841489689135127,-0.39526008002462376
32,Diametro,M1_Tratamientos,M1,Diseño_completo,3.077777777777778,2.9686274509803954,0.10915032679738257
33,Diametro,M1_Tratamientos,M1,Diseño_completo,3.0444444444444443,3.3337026777469996,-0.2892582333025553
34,Diametro,M1_Tratamientos,M1,Diseño_completo,3.2222222222222228,3.3578331794398277,-0.13561095721760497
35,Diametro,M1_Tratamientos,M1,Diseño_completo,3.077777777777778,3.4647891658971997,-0.3870113881194217
36,Diametro,M1_Tratamientos,M1,Diseño_completo,3.211111111111111,3.3633986928104584,-0.15228758169934764
37,Diametro,M1_Tratamientos,M1,Diseño_completo,2.6666666666666665,3.4880270852570026,-0.821360418590336
38,Diametro,M1_Tratamientos,M1,Diseño_completo,2.8555555555555556,3.1542936288088645,-0.2987380732533089
39,Diametro,M1_Tratamientos,M1,Diseño_completo,3.1111111111111116,2.9712418300653622,0.13986928104574936
40,Diametro,M1_Tratamientos,M1,Diseño_completo,3.355555555555556,2.9764705882352955,0.37908496732026054
41,Diametro,M1_Tratamientos,M1,Diseño_completo,3.6222222222222222,3.2960317460317445,0.3261904761904777
42,Diametro,M1_Tratamientos,M1,Diseño_completo,3.4,3.537301587301588,-0.13730158730158815
43,Diametro,M1_Tratamientos,M1,Diseño_completo,3.4000000000000004,4.124603174603175,-0.7246031746031747
44,Diametro,M1_Tratamientos,M1,Diseño_completo,3.6999999999999997,3.3833333333333324,0.3166666666666673
45,Diametro,M1_Tratamientos,M1,Diseño_completo,3.3111111111111113,3.0129886118805795,0.2981224992305318
46,Diametro,M1_Tratamientos,M1,Diseño_completo,3.2444444444444445,3.3516339869281055,-0.10718954248366108
47,Diametro,M1_Tratamientos,M1,Diseño_completo,3.088888888888889,3.024192059095107,0.06469682979378222
48,Diametro,M1_Tratamientos,M1,Diseño_completo,3.4,3.5033548784241306,-0.10335487842413071
49,Diametro,M1_Tratamientos,M1,Diseño_completo,3.0222222222222226,3.401960784313726,-0.37973856209150325
50,Diametro,M1_Tratamientos,M1,Diseño_completo,3.1111111111111107,3.4774392120652506,-0.3663281009541399
51,Diametro,M1_Tratamientos,M1,Diseño_completo,3.488888888888889,3.2346405228758175,0.25424836601307144
52,Diametro,M1_Tratamientos,M1,Diseño_completo,3.2000000000000006,3.7079101261926763,-0.5079101261926757
53,Diametro,M1_Tratamientos,M1,Diseño_completo,3.0555555555555554,3.0836601307189544,-0.028104575163399037
