grid_id,X,Y,Variable,Prediccion,Varianza_kriging,Error_estandar_kriging,var1.pred,var1.var
1,587191.5271684568,517550.00172497844,P,23.532076924486645,62.404175209127715,7.899631333747652,23.532076924486645,62.404175209127715
2,587191.2391117347,517550.2897817006,P,23.49913697814048,59.78462006649988,7.732051478521071,23.49913697814048,59.78462006649988
3,587191.5271684568,517550.2897817006,P,23.53925853772751,60.067328408905325,7.750311503991651,23.53925853772751,60.067328408905325
4,587191.815225179,517550.2897817006,P,23.578686905851328,60.522277291433916,7.779606499780944,23.578686905851328,60.522277291433916
5,587190.9510550125,517550.5778384228,P,23.45416946400191,56.92912303494292,7.545139033506468,23.45416946400191,56.92912303494292
6,587191.2391117347,517550.5778384228,P,23.499631122905342,57.04848420975375,7.553044697984632,23.499631122905342,57.04848420975375
7,587191.5271684568,517550.5778384228,P,23.54564410169326,57.41532272973693,7.577289933065576,23.54564410169326,57.41532272973693
8,587191.815225179,517550.5778384228,P,23.590934922461418,57.99369952987619,7.615359448501179,23.590934922461418,57.99369952987619
9,587192.1032819011,517550.5778384228,P,23.63421097006547,58.737713827027235,7.664053354917829,23.63421097006547,58.737713827027235
10,587190.6629982904,517550.86589514493,P,23.396072357044496,53.937282454425464,7.344200600094299,23.396072357044496,53.937282454425464
11,587190.9510550125,517550.86589514493,P,23.445814366221274,53.76069064448278,7.332168208959938,23.445814366221274,53.76069064448278
12,587191.2391117347,517550.86589514493,P,23.497920653460685,53.92707417025162,7.343505577736809,23.497920653460685,53.92707417025162
13,587191.5271684568,517550.86589514493,P,23.550946203642138,54.40787673122798,7.376169516166774,23.550946203642138,54.40787673122798
14,587191.815225179,517550.86589514493,P,23.60323712144173,55.14911075467177,7.426244727631306,23.60323712144173,55.14911075467177
15,587192.1032819011,517550.86589514493,P,23.653105494436815,56.08422582203755,7.48894023357361,23.653105494436815,56.08422582203755
16,587192.3913386234,517550.86589514493,P,23.69901253710682,57.14684400273789,7.559553161578923,23.69901253710682,57.14684400273789
17,587192.6793953455,517550.86589514493,P,23.739720563880628,58.27957343583433,7.634105935591562,23.739720563880628,58.27957343583433
18,587190.3749415682,517551.1539518671,P,23.324725384737594,51.00419376415037,7.141722044727754,23.324725384737594,51.00419376415037
19,587190.6629982904,517551.1539518671,P,23.376716883118384,50.34679958657396,7.095547870783056,23.376716883118384,50.34679958657396
20,587190.9510550125,517551.1539518671,P,23.433379343643466,50.13136937236421,7.080350935678557,23.433379343643466,50.13136937236421
21,587191.2391117347,517551.1539518671,P,23.493366221972494,50.36527540376449,7.096849681637937,23.493366221972494,50.36527540376449
22,587191.5271684568,517551.1539518671,P,23.554818122863075,51.00321631607456,7.141653612159761,23.554818122863075,51.00321631607456
23,587191.815225179,517551.1539518671,P,23.615548904488776,51.96181118335435,7.208454146580552,23.615548904488776,51.96181118335435
24,587192.1032819011,517551.1539518671,P,23.673318587171345,53.14291101617243,7.289918450584508,23.673318587171345,53.14291101617243
25,587192.3913386234,517551.1539518671,P,23.72611129792146,54.454562355029914,7.379333462788487,23.72611129792146,54.454562355029914
26,587192.6793953455,517551.1539518671,P,23.772352565798112,55.82313640949221,7.47148823257403,23.772352565798112,55.82313640949221
27,587192.9674520676,517551.1539518671,P,23.811035209143732,57.19644101767805,7.562832869876079,23.811035209143732,57.19644101767805
28,587190.3749415682,517551.4420085892,P,23.29269372453548,47.09195309974559,6.862357692495021,23.29269372453548,47.09195309974559
29,587190.6629982904,517551.4420085892,P,23.35105540344722,46.23651656534651,6.799743860274923,23.35105540344722,46.23651656534651
30,587190.9510550125,517551.4420085892,P,23.415749729584768,45.96907580734017,6.780049838116248,23.415749729584768,45.96907580734017
31,587191.2391117347,517551.4420085892,P,23.485159362646467,46.30241165432827,6.804587544761862,23.485159362646467,46.30241165432827
32,587191.5271684568,517551.4420085892,P,23.556850104300718,47.16171029443925,6.867438408492591,23.556850104300718,47.16171029443925
33,587191.815225179,517551.4420085892,P,23.627868538883796,48.41388764481707,6.958008885077474,23.627868538883796,48.41388764481707
34,587192.1032819011,517551.4420085892,P,23.695189225784027,49.911792034865684,7.064827813532732,23.695189225784027,49.911792034865684
35,587192.3913386234,517551.4420085892,P,23.756143528013,51.52877748569844,7.1783547896226505,23.756143528013,51.52877748569844
36,587192.6793953455,517551.4420085892,P,23.808724536176143,53.173532089291086,7.292018382402165,23.808724536176143,53.173532089291086
37,587192.9674520676,517551.4420085892,P,23.851741017584853,54.78910901496816,7.401966564026628,23.851741017584853,54.78910901496816
38,587193.2555087898,517551.4420085892,P,23.884833774274206,56.34453506662915,7.506299692033962,23.884833774274206,56.34453506662915
39,587190.0868848461,517551.73006531136,P,23.1960925836154,44.446421531366944,6.666814946536835,23.1960925836154,44.446421531366944
40,587190.3749415682,517551.73006531136,P,23.252158185243854,42.67043036081713,6.532260738887964,23.252158185243854,42.67043036081713
41,587190.6629982904,517551.73006531136,P,23.31748193158614,41.530021101358216,6.4443790314783795,23.31748193158614,41.530021101358216
42,587190.9510550125,517551.73006531136,P,23.391490556475112,41.189934012300604,6.417938455010347,23.391490556475112,41.189934012300604
43,587191.2391117347,517551.73006531136,P,23.472278412180604,41.6746382918996,6.455589693583352,23.472278412180604,41.6746382918996
44,587191.5271684568,517551.73006531136,P,23.556578866760884,42.85393270557939,6.546291523112868,23.556578866760884,42.85393270557939
45,587191.815225179,517551.73006531136,P,23.640289007856552,44.50697978730981,6.6713551687277,23.640289007856552,44.50697978730981
46,587192.1032819011,517551.73006531136,P,23.719248293320877,46.41042925666944,6.812520037157281,23.719248293320877,46.41042925666944
47,587192.3913386234,517551.73006531136,P,23.789901102153788,48.393754255679255,6.95656195657591,23.789901102153788,48.393754255679255
48,587192.6793953455,517551.73006531136,P,23.849700144802867,50.351294062983165,7.095864574735285,23.849700144802867,50.351294062983165
49,587192.9674520676,517551.73006531136,P,23.89727219805997,52.22935170322725,7.226987733712245,23.89727219805997,52.22935170322725
50,587193.2555087898,517551.73006531136,P,23.93239663154362,54.00697113964753,7.3489435390161715,23.93239663154362,54.00697113964753
51,587193.5435655119,517551.73006531136,P,23.95583841795827,55.67999186070316,7.461902697080896,23.95583841795827,55.67999186070316
52,587189.798828124,517552.01812203357,P,23.09099766396416,42.92156480646079,6.551455167095383,23.09099766396416,42.92156480646079
53,587190.0868848461,517552.01812203357,P,23.140684112516958,40.09779428644212,6.332281917795679,23.140684112516958,40.09779428644212
54,587190.3749415682,517552.01812203357,P,23.201306854149212,37.7132857030717,6.141114369808764,23.201306854149212,37.7132857030717
55,587190.6629982904,517552.01812203357,P,23.27397914591428,36.14428638864715,6.01201184202486,23.27397914591428,36.14428638864715
56,587190.9510550125,517552.01812203357,P,23.358739779210154,35.696379163123915,5.974644689278511,23.358739779210154,35.696379163123915
57,587191.2391117347,517552.01812203357,P,23.453446326594936,36.42222817951939,6.035083112892431,23.453446326594936,36.42222817951939
58,587191.5271684568,517552.01812203357,P,23.553535775845013,38.078552825102356,6.1707821890828685,23.553535775845013,38.078552825102356
59,587191.815225179,517552.01812203357,P,23.65309670410619,40.28217971732832,6.346824380533017,23.65309670410619,40.28217971732832
60,587192.1032819011,517552.01812203357,P,23.74632246214219,42.69442998797923,6.534097488404901,23.74632246214219,42.69442998797923
61,587192.3913386234,517552.01812203357,P,23.82848857696013,45.09900253301867,6.715579091412644,23.82848857696013,45.09900253301867
62,587192.6793953455,517552.01812203357,P,23.896406290619808,47.390917614070766,6.884106159413201,23.896406290619808,47.390917614070766
63,587192.9674520676,517552.01812203357,P,23.94855714956498,49.53618443322142,7.03819468565778,23.94855714956498,49.53618443322142
