grid_id,X,Y,Variable,Prediccion,Varianza_kriging,Error_estandar_kriging,var1.pred,var1.var
1,587191.5271684568,517550.00172497844,pH,7.449618676332415,0.7015785191073295,0.8376028409140751,7.449618676332415,0.7015785191073295
2,587191.2391117347,517550.2897817006,pH,7.421019323119287,0.6543866045717339,0.8089416570876629,7.421019323119287,0.6543866045717339
3,587191.5271684568,517550.2897817006,pH,7.40072808052933,0.6390143412828543,0.7993837259307036,7.40072808052933,0.6390143412828543
4,587191.815225179,517550.2897817006,pH,7.381893401294806,0.6309489100409785,0.7943229255416078,7.381893401294806,0.6309489100409785
5,587190.9510550125,517550.5778384228,pH,7.392803507797597,0.6060744707284916,0.7785078488547765,7.392803507797597,0.6060744707284916
6,587191.2391117347,517550.5778384228,pH,7.367803227135403,0.5819737088775374,0.7628720134318321,7.367803227135403,0.5819737088775374
7,587191.5271684568,517550.5778384228,pH,7.3440387133786595,0.5662344100463516,0.7524854882629641,7.3440387133786595,0.5662344100463516
8,587191.815225179,517550.5778384228,pH,7.322206838603412,0.5602090993937304,0.748471174724672,7.322206838603412,0.5602090993937304
9,587192.1032819011,517550.5778384228,pH,7.30301465432938,0.5642895550898523,0.7511920893419022,7.30301465432938,0.5642895550898523
10,587190.6629982904,517550.86589514493,pH,7.365850312221928,0.5602786525440284,0.7485176367621731,7.365850312221928,0.5602786525440284
11,587190.9510550125,517550.86589514493,pH,7.335866271272315,0.5256810045305553,0.725038622785404,7.335866271272315,0.5256810045305553
12,587191.2391117347,517550.86589514493,pH,7.306771093116607,0.49998967332019223,0.7070994790835249,7.306771093116607,0.49998967332019223
13,587191.5271684568,517550.86589514493,pH,7.279364751394911,0.4854232535166879,0.6967232259058743,7.279364751394911,0.4854232535166879
14,587191.815225179,517550.86589514493,pH,7.254485913740793,0.4831420797146759,0.6950842249070798,7.254485913740793,0.4831420797146759
15,587192.1032819011,517550.86589514493,pH,7.232982701732703,0.49304665352044447,0.7021728088728902,7.232982701732703,0.49304665352044447
16,587192.3913386234,517550.86589514493,pH,7.215678062067854,0.5137960913304336,0.7167957110156516,7.215678062067854,0.5137960913304336
17,587192.6793953455,517550.86589514493,pH,7.203330553043309,0.5430479693164194,0.7369178850566862,7.203330553043309,0.5430479693164194
18,587190.3749415682,517551.1539518671,pH,7.34100168070457,0.5209501453147211,0.7217687616645105,7.34100168070457,0.5209501453147211
19,587190.6629982904,517551.1539518671,pH,7.305926517657127,0.4747339961898613,0.6890094311327395,7.305926517657127,0.4747339961898613
20,587190.9510550125,517551.1539518671,pH,7.27126978039097,0.43724255592407,0.6612431896995764,7.27126978039097,0.43724255592407
21,587191.2391117347,517551.1539518671,pH,7.237916770144863,0.4116608734002008,0.6416080372004397,7.237916770144863,0.4116608734002008
22,587191.5271684568,517551.1539518671,pH,7.206824888848332,0.4001220877417432,0.6325520435045192,7.206824888848332,0.4001220877417432
23,587191.815225179,517551.1539518671,pH,7.17899476997088,0.4033416575792718,0.6350918497188197,7.17899476997088,0.4033416575792718
24,587192.1032819011,517551.1539518671,pH,7.155433815118258,0.42049221088483685,0.6484537075881646,7.155433815118258,0.42049221088483685
25,587192.3913386234,517551.1539518671,pH,7.137112480330962,0.4493574507147864,0.6703412942037708,7.137112480330962,0.4493574507147864
26,587192.6793953455,517551.1539518671,pH,7.124914559224921,0.4867345196539968,0.6976636149707084,7.124914559224921,0.4867345196539968
27,587192.9674520676,517551.1539518671,pH,7.119583812110275,0.5289913333781293,0.7273179039306878,7.119583812110275,0.5289913333781293
28,587190.3749415682,517551.4420085892,pH,7.278911846386765,0.43372034261487985,0.6585744776522089,7.278911846386765,0.43372034261487985
29,587190.6629982904,517551.4420085892,pH,7.238662029406896,0.38343686657744813,0.619222792359461,7.238662029406896,0.38343686657744813
30,587190.9510550125,517551.4420085892,pH,7.199195981926458,0.3449779926026259,0.5873482719840298,7.199195981926458,0.3449779926026259
31,587191.2391117347,517551.4420085892,pH,7.161567490702378,0.3215625232050066,0.5670648315713175,7.161567490702378,0.3215625232050066
32,587191.5271684568,517551.4420085892,pH,7.12691260682794,0.31495232043296156,0.5612061300742905,7.12691260682794,0.31495232043296156
33,587191.815225179,517551.4420085892,pH,7.096413895339535,0.32514332555675723,0.5702134035225385,7.096413895339535,0.32514332555675723
34,587192.1032819011,517551.4420085892,pH,7.071254660971995,0.3503737692422823,0.5919237866839635,7.071254660971995,0.3503737692422823
35,587192.3913386234,517551.4420085892,pH,7.052563795783453,0.3874580176362024,0.622461257939964,7.052563795783453,0.3874580176362024
36,587192.6793953455,517551.4420085892,pH,7.041353222764266,0.43237103324826653,0.6575492629820724,7.041353222764266,0.43237103324826653
37,587192.9674520676,517551.4420085892,pH,7.038451415943682,0.4809442467496937,0.6935014396161653,7.038451415943682,0.4809442467496937
38,587193.2555087898,517551.4420085892,pH,7.044437926729135,0.529509673231804,0.7276741531975723,7.044437926729135,0.529509673231804
39,587190.0868848461,517551.73006531136,pH,7.255601052516866,0.4063705283045969,0.6374719823683209,7.255601052516866,0.4063705283045969
