grid_id,X,Y,Variable,Prediccion,Varianza_kriging,Error_estandar_kriging,var1.pred,var1.var
1,587191.5271684568,517550.00172497844,T,16.501495216452213,0.4384329087272877,0.6621426649350484,16.501495216452213,0.4384329087272877
2,587191.2391117347,517550.2897817006,T,16.505096615963403,0.43485118750342744,0.6594324738010917,16.505096615963403,0.43485118750342744
3,587191.5271684568,517550.2897817006,T,16.50227083428564,0.43697576887902334,0.6610414275058889,16.50227083428564,0.43697576887902334
4,587191.815225179,517550.2897817006,T,16.50083970219585,0.43825347908644335,0.6620071593921348,16.50083970219585,0.43825347908644335
5,587190.9510550125,517550.5778384228,T,16.513512475812497,0.4239423805769859,0.651108578178007,16.513512475812497,0.4239423805769859
6,587191.2391117347,517550.5778384228,T,16.506722648958064,0.43036337358914994,0.656020863684342,16.506722648958064,0.43036337358914994
7,587191.5271684568,517550.5778384228,T,16.50291841395989,0.434298830971548,0.6590135286711101,16.50291841395989,0.434298830971548
8,587191.815225179,517550.5778384228,T,16.501052662257877,0.43666460244078215,0.6608060248217945,16.501052662257877,0.43666460244078215
9,587192.1032819011,517550.5778384228,T,16.500279396994813,0.43807683559081323,0.6618737308511444,16.500279396994813,0.43807683559081323
10,587190.6629982904,517550.86589514493,T,16.530178749331196,0.3937503825597893,0.6274953247314192,16.530178749331196,0.3937503825597893
11,587190.9510550125,517550.86589514493,T,16.516447029111326,0.4109208633907444,0.6410310939344085,16.516447029111326,0.4109208633907444
12,587191.2391117347,517550.86589514493,T,16.5077675631233,0.42229770771487773,0.6498443719190601,16.5077675631233,0.42229770771487773
13,587191.5271684568,517550.86589514493,T,16.502980494507305,0.42943905098936136,0.6553159932348374,16.502980494507305,0.42943905098936136
14,587191.815225179,517550.86589514493,T,16.500788688798444,0.43377315710376757,0.6586145740140948,16.500788688798444,0.43377315710376757
15,587192.1032819011,517550.86589514493,T,16.500062322299865,0.43636195743618966,0.6605769882732744,16.500062322299865,0.43636195743618966
16,587192.3913386234,517550.86589514493,T,16.499989800476865,0.43790133096996303,0.6617411359209604,16.499989800476865,0.43790133096996303
17,587192.6793953455,517550.86589514493,T,16.500092332018294,0.43881529779586365,0.6624313532705586,16.500092332018294,0.43881529779586365
18,587190.3749415682,517551.1539518671,T,16.557456184216342,0.32638774869402365,0.5713035521454629,16.557456184216342,0.32638774869402365
19,587190.6629982904,517551.1539518671,T,16.534454638008736,0.36195882910680244,0.6016301431168508,16.534454638008736,0.36195882910680244
20,587190.9510550125,517551.1539518671,T,16.517837563116778,0.38921526767652426,0.6238711947802401,16.517837563116778,0.38921526767652426
21,587191.2391117347,517551.1539518671,T,16.507312462041746,0.4083172323191892,0.6389970518861485,16.507312462041746,0.4083172323191892
22,587191.5271684568,517551.1539518671,T,16.501705127205092,0.42080553956125305,0.6486952593947739,16.501705127205092,0.42080553956125305
23,587191.815225179,517551.1539518671,T,16.49947266002738,0.4285751685144489,0.6546565271304097,16.49947266002738,0.4285751685144489
24,587192.1032819011,517551.1539518671,T,16.49914711733411,0.433266555196032,0.6582298650137595,16.49914711733411,0.433266555196032
25,587192.3913386234,517551.1539518671,T,16.499608262507493,0.4360620856451841,0.6603499720944828,16.499608262507493,0.4360620856451841
26,587192.6793953455,517551.1539518671,T,16.50016873875462,0.437723124969534,0.6616064728896884,16.50016873875462,0.437723124969534
27,587192.9674520676,517551.1539518671,T,16.50051863449527,0.4387095047493716,0.6623514963743734,16.50051863449527,0.4387095047493716
28,587190.3749415682,517551.4420085892,T,16.561797124796616,0.2680982905141186,0.5177820878652704,16.561797124796616,0.2680982905141186
29,587190.6629982904,517551.4420085892,T,16.53556989248691,0.3157070231826759,0.5618781212884836,16.53556989248691,0.3157070231826759
30,587190.9510550125,517551.4420085892,T,16.516279737105553,0.355448699530676,0.5961951857661012,16.516279737105553,0.355448699530676
31,587191.2391117347,517551.4420085892,T,16.504125768399874,0.3853397128350153,0.62075737034288625,16.504125768399874,0.3853397128350153
32,587191.5271684568,517551.4420085892,T,16.49803891251715,0.4060191401307265,0.6371963120818627,16.49803891251715,0.4060191401307265
33,587191.815225179,517551.4420085892,T,16.496258064830297,0.4194320831954986,0.6476357642961811,16.496258064830297,0.4194320831954986
34,587192.1032819011,517551.4420085892,T,16.496922550889646,0.42774595135491283,0.6540228981885212,16.496922550889646,0.42774595135491283
35,587192.3913386234,517551.4420085892,T,16.498506988704214,0.4327626152093049,0.6578469542449101,16.498506988704214,0.4327626152093049
36,587192.6793953455,517551.4420085892,T,16.50002330815011,0.43575520054446165,0.6601175656990667,16.50002330815011,0.43575520054446165
37,587192.9674520676,517551.4420085892,T,16.501011855327192,0.43753648608325446,0.6614654080775914,16.501011855327192,0.43753648608325446
38,587193.2555087898,517551.4420085892,T,16.501402403679034,0.43859646048791096,0.6622661553242102,16.501402403679034,0.43859646048791096
39,587190.0868848461,517551.73006531136,T,16.594378173430897,0.14599807200787238,0.3820969405895216,16.594378173430897,0.14599807200787238
40,587190.3749415682,517551.73006531136,T,16.560861203329868,0.19800581845903364,0.4449784471848425,16.560861203329868,0.19800581845903364
41,587190.6629982904,517551.73006531136,T,16.531924076599648,0.25469345927651,0.5046716351019839,16.531924076599648,0.25469345927651
42,587190.9510550125,517551.73006531136,T,16.51028753302637,0.30715150539578334,0.5542125092379125,16.51028753302637,0.30715150539578334
43,587191.2391117347,517551.73006531136,T,16.49682301864038,0.35010368177685186,0.5916955989162433,16.49682301864038,0.35010368177685186
44,587191.5271684568,517551.73006531136,T,16.490720953661942,0.3820066414607211,0.6180668584066946,16.490720953661942,0.3820066414607211
45,587191.815225179,517551.73006531136,T,16.490063715589308,0.4039254292644498,0.6355512798071056,16.490063715589308,0.4039254292644498
46,587192.1032819011,517551.73006531136,T,16.492552615579285,0.4181093694903158,0.6466137714975732,16.492552615579285,0.4181093694903158
47,587192.3913386234,517551.73006531136,T,16.496138513030708,0.42691089679833283,0.6533841877474025,16.496138513030708,0.42691089679833283
48,587192.6793953455,517551.73006531136,T,16.49939755610576,0.4322384093096835,0.6574484080973073,16.49939755610576,0.4322384093096835
49,587192.9674520676,517551.73006531136,T,16.501619799201222,0.4354285086534867,0.6598700695239076,16.501619799201222,0.4354285086534867
50,587193.2555087898,517551.73006531136,T,16.502680789703035,0.43733431034764086,0.6613125663010199,16.502680789703035,0.43733431034764086
51,587193.5435655119,517551.73006531136,T,16.50281198340699,0.43847226487928037,0.6621723830538996,16.50281198340699,0.43847226487928037
52,587189.798828124,517552.01812203357,T,16.622186202860995,0.06067896805402642,0.24633101317947445,16.622186202860995,0.06067896805402642
53,587190.0868848461,517552.01812203357,T,16.588429144450338,0.08025332527378655,0.28329017856923056,16.588429144450338,0.08025332527378655
54,587190.3749415682,517552.01812203357,T,16.553496981792787,0.12439923086294717,0.35270275142525775,16.553496981792787,0.12439923086294717
55,587190.6629982904,517552.01812203357,T,16.522342467675745,0.18291213663868133,0.4276822846911961,16.522342467675745,0.18291213663868133
56,587190.9510550125,517552.01812203357,T,16.498659624913994,0.24455149335180693,0.494521479161226,16.498659624913994,0.24455149335180693
57,587191.2391117347,517552.01812203357,T,16.484166920002984,0.30042309991818195,0.5481086570363416,16.484166920002984,0.30042309991818195
58,587191.5271684568,517552.01812203357,T,16.478506264904034,0.34561236847101795,0.5878880577720711,16.478506264904034,0.34561236847101795
59,587191.815225179,517552.01812203357,T,16.47971639838064,0.378979754410585,0.6156133156540597,16.47971639838064,0.378979754410585
60,587192.1032819011,517552.01812203357,T,16.485045714048468,0.4018849028274114,0.6339439271949936,16.485045714048468,0.4018849028274114
61,587192.3913386234,517552.01812203357,T,16.491792594092622,0.4167495898930058,0.6455614532273483,16.491792594092622,0.4167495898930058
62,587192.6793953455,517552.01812203357,T,16.497914795557325,0.42602124075166026,0.6527030264612386,16.497914795557325,0.42602124075166026
63,587192.9674520676,517552.01812203357,T,16.502287142730335,0.43166721554707593,0.6570138625227598,16.502287142730335,0.43166721554707593
64,587193.2555087898,517552.01812203357,T,16.504634870902095,0.4350674628759166,0.6595964394051234,16.504634870902095,0.4350674628759166
65,587193.5435655119,517552.01812203357,T,16.5052673600306,0.4371087972240566,0.6611420401275785,16.5052673600306,0.4371087972240566
66,587193.8316222341,517552.01812203357,T,16.50476026538172,0.43833283224604247,0.6620670904417788,16.50476026538172,0.43833283224604247
67,587189.5107714018,517552.3061787557,T,16.633721788443793,0.0750905918223697,0.2740266261193786,16.633721788443793,0.0750905918223697
68,587189.798828124,517552.3061787557,T,16.60844717563233,0.03941750933112319,0.19853843288170475,16.60844717563233,0.03941750933112319
69,587190.0868848461,517552.3061787557,T,16.575373187809184,0.03415740017881881,0.18481720747489616,16.575373187809184,0.03415740017881881
70,587190.3749415682,517552.3061787557,T,16.539551710201216,0.05971876448631674,0.24437423040557435,16.539551710201216,0.05971876448631674
71,587190.6629982904,517552.3061787557,T,16.506510164313152,0.10941037477488504,0.33077239119201746,16.506510164313152,0.10941037477488504
72,587190.9510550125,517552.3061787557,T,16.480908099198107,0.17226629685235273,0.41504975226152435,16.480908099198107,0.17226629685235273
73,587191.2391117347,517552.3061787557,T,16.465466372346018,0.23695181228685597,0.48677696359509043,16.465466372346018,0.23695181228685597
74,587191.5271684568,517552.3061787557,T,16.46050778049519,0.2948792215401012,0.5430278275927498,16.46050778049519,0.2948792215401012
75,587191.815225179,517552.3061787557,T,16.464211712940877,0.34151136759416517,0.5843897394668777,16.464211712940877,0.34151136759416517
76,587192.1032819011,517552.3061787557,T,16.47342269309595,0.3759682861423934,0.6131625283253971,16.47342269309595,0.3759682861423934
77,587192.3913386234,517552.3061787557,T,16.484678387990648,0.39972999245674734,0.6322420362936549,16.484678387990648,0.39972999245674734
78,587192.6793953455,517552.3061787557,T,16.495100455963723,0.4152597834794279,0.6444065358757838,16.495100455963723,0.4152597834794279
79,587192.9674520676,517552.3061787557,T,16.502907956755575,0.4250258616868725,0.6519400752269127,16.502907956755575,0.4250258616868725
80,587193.2555087898,517552.3061787557,T,16.507494795551935,0.4310211102243909,0.6565219800009676,16.507494795551935,0.4310211102243909
81,587193.5435655119,517552.3061787557,T,16.509172387434266,0.4346571432938454,0.659285327679788,16.509172387434266,0.4346571432938454
82,587193.8316222341,517552.3061787557,T,16.508758638664805,0.43685224656494925,0.6609479908169396,16.508758638664805,0.43685224656494925
83,587194.1196789562,517552.3061787557,T,16.507185705075884,0.438174321280197,0.6619473704760802,16.507185705075884,0.438174321280197
84,587194.4077356784,517552.3061787557,T,16.505232634041768,0.43896695687448745,0.6625458149248906,16.505232634041768,0.43896695687448745
85,587189.2227146797,517552.59423547785,T,16.623424792780604,0.17829544275504144,0.4222504502721595,16.623424792780604,0.17829544275504144
