grid_id,X,Y,CE_pred,CE_var,CE_corregida_pred,CE_corregida_var,Diferencia_prediccion,Relacion_varianzas
343,587188.070487791,517555.18674597726,222.65063434645032,3744.307337709785,473.82508513250264,3240.541076866575,251.17445078605232,0.8654580899998077
344,587188.3585445131,517555.18674597726,221.27556160964366,3691.0918601215653,472.5458549654514,3194.4853112746214,251.27029335580772,0.8654580899998007
345,587188.6466012353,517555.18674597726,219.84960534987948,3683.4289160536846,471.2192878569925,3187.853354337839,251.369682507113,0.8654580899997955
346,587188.9346579574,517555.18674597726,218.53935174707235,3696.8792090099387,470.000358930301,3199.494019189682,251.46100718322865,0.8654580899997917
347,587189.2227146797,517555.18674597726,217.5223809082582,3708.511172401549,469.0542709589521,3209.560996009523,251.53189005069387,0.865458089999789
348,587189.5107714018,517555.18674597726,216.95838708079927,3702.337223549363,468.52958750126686,3204.217702028145,251.5712004204676,0.8654580899997867
349,587189.798828124,517555.18674597726,216.97425589135148,3670.2426543061993,468.5443502557235,3176.441197431584,251.570094364372,0.8654580899997849
350,587190.0868848461,517555.18674597726,217.65961658911903,3609.975521139509,469.18194131285657,3124.2825194713687,251.52232472373754,0.8654580899997825
351,587190.3749415682,517555.18674597726,219.0677774248866,3521.654627454467,470.49195333837105,3047.84448751563,251.42417591348445,0.86545808999978
352,587190.6629982904,517555.18674597726,221.21865885425814,3403.58695048452,472.4929183321153,2945.661861314498,251.27425947785719,0.8654580899997769
353,587190.9510550125,517555.18674597726,224.10198918902472,3248.2677398362125,475.1752805425488,2811.2395939265284,251.0732913535241,0.8654580899997731
354,587191.2391117347,517555.18674597726,227.67986259028993,3040.1055184415764,478.50377616774597,2631.083915388202,250.82391357745604,0.8654580899997683
355,587191.5271684568,517555.18674597726,231.88651503752388,2756.6608494605857,482.4172249394078,2385.774433551284,250.5307099018839,0.8654580899997634
356,587191.815225179,517555.18674597726,236.61600950338772,2375.0424272842715,486.81707364100106,2055.499682785829,250.20106413761334,0.8654580899997556
357,587192.1032819011,517555.18674597726,241.65972383209368,1888.9628288034332,491.5092410809962,1634.8181618967446,249.84951724890254,0.8654580899997503
358,587192.3913386234,517555.18674597726,246.41865234969202,1368.5101919602762,495.9364722809181,1184.3882168791192,249.5178199312261,0.8654580899997407
359,587192.6793953455,517555.18674597726,249.00550889982858,1138.9309299508088,498.34302492951036,985.6969872768484,249.33751602968178,0.8654580899997345
360,587192.9674520676,517555.18674597726,248.00229607608497,1458.262432083481,497.409736039582,1262.0650191893362,249.40743996349704,0.8654580899997341
361,587193.2555087898,517555.18674597726,245.5536978662211,1930.6534210248458,495.1318051249461,1670.8996222116336,249.57810725872497,0.8654580899997435
362,587193.5435655119,517555.18674597726,243.03548353168168,2326.755078259211,492.7891103295244,2013.709005927441,249.75362679784274,0.8654580899997523
363,587193.8316222341,517555.18674597726,240.86825148954992,2614.7119008690133,490.7729343607296,2262.9235676257385,249.9046828711797,0.8654580899997601
364,587194.1196789562,517555.18674597726,239.24794576475102,2820.5662578076344,489.26556394494946,2441.081886199993,250.01761818019844,0.8654580899997695
365,587194.4077356784,517555.18674597726,238.31395342919083,2989.964931229387,488.3966708751782,2587.689338548107,250.08271744598736,0.8654580899997795
366,587194.6957924005,517555.18674597726,238.14628780751545,3168.4394084400237,488.2406915473339,2742.1515187085674,250.09440373981843,0.86545808999979
367,587194.9838491228,517555.18674597726,238.71829827451785,3383.044596595231,488.7728328847866,2927.8833149534576,250.05453461026877,0.8654580899998016
368,587195.2719058449,517555.18674597726,239.8828684534628,3634.6354456391823,489.8562325222596,3145.624650628507,249.97336406879677,0.8654580899998133
369,587195.5599625671,517555.18674597726,241.4201528524968,3906.6800597282795,491.28636819868126,3381.067862732837,249.86621534618445,0.8654580899998245
370,587195.8480192892,517555.18674597726,243.10371122144693,4179.795569119874,492.8525825493159,3617.4378898402647,249.74887132786898,0.8654580899998362
371,587196.1360760113,517555.18674597726,244.74151278027418,4440.3448744624575,494.37622933949325,3842.932393992889,249.63471655921907,0.8654580899998471
372,587196.4241327335,517555.18674597726,246.18913150971562,4681.921951014804,495.7229490434931,4052.0072292536815,249.53381753377747,0.8654580899998581
373,587196.7121894556,517555.18674597726,247.3492376301055,4903.432473034696,496.80219576729206,4243.715302555939,249.45295813718656,0.8654580899998684
374,587197.0002461778,517555.18674597726,248.16678216751586,5106.601528395072,497.56275745044525,4419.54960515526,249.39597528292938,0.8654580899998786
375,587197.2883028999,517555.18674597726,248.62285678270248,5294.061304896996,497.98704366495355,4581.788185278472,249.36418688225106,0.8654580899998886
376,587197.5763596221,517555.18674597726,248.72766454494385,5468.24871452369,498.08454632616673,4732.540088116072,249.35688178122288,0.8654580899998984
377,587197.8644163442,517555.18674597726,248.51288448952926,5630.9753881921,497.8847364406146,4873.373204301223,249.37185195108532,0.8654580899999077
378,587186.6302041803,517555.4748026994,225.6510663661224,4578.500914460312,476.61638704040286,3962.500656491446,250.96532067428046,0.8654580899998626
379,587186.9182609024,517555.4748026994,225.12440847457222,4238.5591357194435,476.12643720389394,3668.2952939511465,251.00202872932172,0.8654580899998457
380,587187.2063176245,517555.4748026994,224.4834329311175,3912.50964096438,475.5301376558182,3386.113120974953,251.04670472470067,0.86545808999983
381,587187.4943743467,517555.4748026994,223.6417127522994,3628.811011598109,474.7470853734639,3140.5838470679982,251.1053726211645,0.8654580899998157
382,587187.7824310688,517555.4748026994,222.5011739543276,3420.6448848337404,473.68604212971087,2960.4247885958102,251.18486817538326,0.8654580899998046
383,587188.070487791,517555.4748026994,221.00189049711898,3312.6384923230485,472.29125872946963,2866.949782425706,251.28936823235065,0.865458089999795
384,587188.3585445131,517555.4748026994,219.18826010946145,3304.3388640150974,470.60403837983176,2859.766801962578,251.4157782703703,0.8654580899997888
385,587188.6466012353,517555.4748026994,217.2296759312957,3367.417851286822,468.78196751888413,2914.3590218058725,251.55229158758843,0.8654580899997848
386,587188.9346579574,517555.4748026994,215.368552109652,3461.5422843805513,467.05056402760874,2995.8197738934796,251.68201191795674,0.8654580899997836
387,587189.2227146797,517555.4748026994,213.84776553932676,3552.3301935728036,465.63577628123505,3074.392904378082,251.7880107419083,0.8654580899997841
388,587189.5107714018,517555.4748026994,212.866868561068,3618.620724177347,464.72324782236075,3131.76458038016,251.85637926129274,0.8654580899997836
389,587189.798828124,517555.4748026994,212.56820146131975,3650.884886278652,464.4453978194648,3159.6878604877998,251.87719635814506,0.8654580899997837
390,587190.0868848461,517555.4748026994,213.03720241998803,3646.5115080707274,464.88170941131386,3155.9028849371193,251.84450699132583,0.8654580899997828
391,587190.3749415682,517555.4748026994,214.30747037311278,3605.104144468891,466.0634396881057,3120.0665471223438,251.7559693149929,0.8654580899997818
392,587190.6629982904,517555.4748026994,216.36725973768384,3524.7773455124525,467.97966173396605,3050.547069121701,251.61240199628222,0.8654580899997798
393,587190.9510550125,517555.4748026994,219.16559014178927,3399.886454831863,470.5829485089055,2942.459237414898,251.4173583671162,0.8654580899997772
394,587191.2391117347,517555.4748026994,222.61520143591167,3220.873666478681,473.7921218958275,2787.5311715212074,251.17692045991583,0.8654580899997737
395,587191.5271684568,517555.4748026994,226.5868279391542,2977.3588683738494,477.4869260317942,2576.7793194667047,250.90009809264,0.8654580899997688
396,587191.815225179,517555.4748026994,230.88243970241646,2666.4833007666134,481.48313365515713,2307.7295444977367,250.60069395274067,0.8654580899997629
397,587192.1032819011,517555.4748026994,235.16070971029038,2310.9249969161633,485.4632082434824,2000.0087339637562,250.30249853319205,0.8654580899997566
398,587192.3913386234,517555.4748026994,238.79129800210418,1990.7783404705287,488.8407445313569,1722.9352201564968,250.04944652925272,0.8654580899997505
399,587192.6793953455,517555.4748026994,240.8548979966945,1848.681537912378,490.76051160632454,1599.9563928194386,249.90561360963005,0.8654580899997455
400,587192.9674520676,517555.4748026994,240.93228711879786,1946.1908252342964,490.8325067066176,1684.3465943822955,249.90021958781975,0.8654580899997418
401,587193.2555087898,517555.4748026994,239.67830606646544,2160.6874547579355,489.66592813363303,1869.9844376812105,249.9876220671676,0.8654580899997437
402,587193.5435655119,517555.4748026994,237.93418644091102,2356.4676850584206,488.04337364598,2039.4240218567888,250.109187205069,0.8654580899997482
403,587193.8316222341,517555.4748026994,236.2327424866453,2480.7671184899937,486.4605203353269,2146.999972102542,250.22777784868163,0.8654580899997535
404,587194.1196789562,517555.4748026994,234.92486738008216,2546.025973220991,485.24380412369163,2203.4787758736147,250.31893674360947,0.8654580899997583
405,587194.4077356784,517555.4748026994,234.30607327148286,2605.6704924400083,484.6681399644619,2255.0986075558794,250.36206669297903,0.865458089999766
406,587194.6957924005,517555.4748026994,234.5983090009292,2724.7444978468234,484.94000686356634,2358.1521688439107,250.34169786263715,0.865458089999776
407,587194.9838491228,517555.4748026994,235.82486305685708,2936.777770372547,486.08107010179646,2541.6580799004605,250.25620704493937,0.865458089999788
408,587195.2719058449,517555.4748026994,237.76578299645084,3223.8184362871857,487.886707921601,2790.079746375247,250.12092492515015,0.8654580899997991
409,587195.5599625671,517555.4748026994,240.08643366353502,3542.8226835152677,490.04560923718975,3066.1645528831273,249.95917557365473,0.8654580899998107
410,587195.8480192892,517555.4748026994,242.47791060532623,3857.876777915032,492.2704002361386,3338.8306676690117,249.79248963081236,0.8654580899998221
411,587196.1360760113,517555.4748026994,244.7069134678542,4150.187830294567,494.34404159914874,3591.8136327472903,249.63712813129453,0.8654580899998338
412,587196.4241327335,517555.4748026994,246.6131409809654,4414.400895069639,496.1174050545964,3820.4789671405765,249.50426407363102,0.8654580899998452
413,587196.7121894556,517555.4748026994,248.09719442689308,4652.498782818469,497.49801997534325,4026.542710304725,249.40082554845017,0.8654580899998555
414,587197.0002461778,517555.4748026994,249.110982601506,4869.167044759403,498.4411471141859,4214.060010447768,249.33016451267991,0.8654580899998666
415,587197.2883028999,517555.4748026994,249.6495402688062,5069.068565246187,498.94216731207564,4387.066398556379,249.29262704326945,0.8654580899998764
416,587197.5763596221,517555.4748026994,249.74198789518903,5255.648919327868,499.02817133889965,4548.543875431464,249.28618344371063,0.8654580899998865
417,587197.8644163442,517555.4748026994,249.44132941648758,5430.958539280667,498.74846875616373,4700.267004274473,249.30713933967616,0.8654580899998964
418,587198.1524730665,517555.4748026994,248.81431790351957,5595.995600772368,498.16515994564963,4843.099664292328,249.35084204213007,0.8654580899999057
419,587186.342147458,517555.76285942155,224.9001997182906,4715.108198082126,475.9178557979245,4080.7285352548947,251.01765607963392,0.865458089999872
420,587186.6302041803,517555.76285942155,224.4005036440869,4327.139063820445,475.4529885400931,3744.9575093377966,251.05248489600618,0.8654580899998535
421,587186.9182609024,517555.76285942155,223.86968827872144,3920.418981196498,474.9591710056938,3392.9583234654247,251.08948272697236,0.8654580899998362
422,587187.2063176245,517555.76285942155,223.24134440228266,3516.436993165749,474.37462269744304,3043.328843709934,251.13327829516038,0.8654580899998185
423,587187.4943743467,517555.76285942155,222.39146809752415,3154.336189201502,473.5839827711264,2729.9457735235856,251.19251467360223,0.8654580899998019
424,587187.7824310688,517555.76285942155,221.13563177988036,2891.591892856504,472.4156782448224,2502.551596650464,251.28004646494205,0.8654580899997889
425,587188.070487791,517555.76285942155,219.30639939781423,2782.2720580977193,470.7139433597864,2407.9398612610084,251.40754396197218,0.8654580899997798
426,587188.3585445131,517555.76285942155,216.92080466667545,2832.6743198804234,468.494624581408,2451.5609064751243,251.57381991473255,0.8654580899997755
427,587188.6466012353,517555.76285942155,214.24732753812742,2988.9245577212814,466.00748880871964,2586.7889388788835,251.76016127059222,0.8654580899997754
428,587188.9346579574,517555.76285942155,211.66401933827908,3180.094643009637,463.6042371904004,2752.2386357576383,251.94021785212132,0.8654580899997755
429,587189.2227146797,517555.76285942155,209.5056699310907,3356.3182531750185,461.5963247368929,2904.752784824241,252.0906548058022,0.8654580899997775
430,587189.5107714018,517555.76285942155,208.0142848598134,3493.8750520861704,460.20888920508327,3023.8024292763794,252.19460434526988,0.8654580899997801
431,587189.798828124,517555.76285942155,207.34231441245726,3585.9032944988517,459.5837550979079,3103.4490161809003,252.24144068545064,0.8654580899997816
432,587190.0868848461,517555.76285942155,207.56379275005753,3633.059719199763,459.7897963953772,3144.2609254337726,252.22600364531968,0.8654580899997824
433,587190.3749415682,517555.76285942155,208.68436237681834,3637.3718493672645,460.8322623191528,3147.992893372369,252.14789994233445,0.8654580899997825
434,587190.6629982904,517555.76285942155,210.65161233142754,3598.9935926602257,462.6623949519256,3114.7781206251725,252.01078262049805,0.865458089999782
435,587190.9510550125,517555.76285942155,213.36530946721572,3515.2983779788565,465.18694739734934,3042.3434199849066,251.82163793013362,0.8654580899997802
436,587191.2391117347,517555.76285942155,216.68373321196427,3382.1425893186497,468.274077007089,2927.102665458621,251.5903437951247,0.8654580899997776
437,587191.5271684568,517555.76285942155,220.4203719529347,3197.6013584860043,471.75027202781393,2767.389964295979,251.32990007487925,0.8654580899997737
438,587191.815225179,517555.76285942155,224.32484541513523,2968.802571941287,475.3826036896992,2569.374203498713,251.05775827456395,0.8654580899997707
439,587192.1032819011,517555.76285942155,228.04761101188697,2721.6676312640125,478.84589252435745,2355.4892697679343,250.79828151247048,0.865458089999764
440,587192.3913386234,517555.76285942155,231.12148391151808,2507.2972140146485,481.70551648288443,2169.9606579028336,250.58403257136635,0.8654580899997586
441,587192.6793953455,517555.76285942155,233.07161306590191,2384.1049089403364,483.51972163520793,2063.3428808505396,250.44810856930602,0.8654580899997534
442,587192.9674520676,517555.76285942155,233.7100132480055,2365.6193259154834,484.11362532461897,2047.3443834733125,250.40361207661346,0.8654580899997509
443,587193.2555087898,517555.76285942155,233.28240417220337,2397.156250808573,483.71582060140065,2074.638270255744,250.43341642919728,0.8654580899997477
444,587193.5435655119,517555.76285942155,232.23751390829833,2404.4016462538966,482.74375918889,2080.908856359142,250.50624528059168,0.8654580899997459
445,587193.8316222341,517555.76285942155,231.0002592863952,2344.990038749976,481.5927412141337,2029.490600004986,250.5924819277385,0.8654580899997466
446,587194.1196789562,517555.76285942155,229.96779993899642,2229.8030176856473,480.6322442832491,1929.8010607618967,250.6644443442527,0.8654580899997489
447,587194.4077356784,517555.76285942155,229.60578018279762,2134.1170351867963,480.29545730405766,1846.9888531087015,250.68967712126005,0.8654580899997535
448,587194.6957924005,517555.76285942155,230.4086287585263,2176.53950734027,481.0423473340585,1883.7037248317324,250.63371857553219,0.8654580899997617
449,587194.9838491228,517555.76285942155,232.51095372683497,2412.621857668565,482.9981402520764,2088.023104829542,250.4871865252414,0.8654580899997735
450,587195.2719058449,517555.76285942155,235.49567995231138,2774.140631581985,485.77483105963756,2400.902452399741,250.2791511073262,0.8654580899997847
451,587195.5599625671,517555.76285942155,238.80843608703344,3165.1658632232547,488.85668809176997,2739.3184025177547,250.04825200473653,0.8654580899997963
452,587195.8480192892,517555.76285942155,242.0450915849097,3531.242797848755,491.86774870144467,3056.142647151763,249.82265711653497,0.8654580899998084
453,587196.1360760113,517555.76285942155,244.94827735878152,3854.8273592833216,494.56858242687804,3336.1915236443915,249.6203050680965,0.8654580899998195
454,587196.4241327335,517555.76285942155,247.35561162441599,4137.333142718032,496.8081254941982,3580.688439389748,249.4525138697822,0.8654580899998314
455,587196.7121894556,517555.76285942155,249.1730587863458,4387.318491036165,498.4988965889419,3797.0402814731506,249.32583780259608,0.8654580899998425
456,587197.0002461778,517555.76285942155,250.36483641299634,4614.127883232604,499.6076073150151,3993.334304837556,249.24277090201878,0.8654580899998533
457,587197.2883028999,517555.76285942155,250.9461735526871,4824.921777998916,500.1484252560697,4175.767586385691,249.2022517033826,0.8654580899998644
458,587197.5763596221,517555.76285942155,250.97261524103357,5023.891427490115,500.1730239587387,4347.967479202339,249.20040871770516,0.8654580899998746
459,587197.8644163442,517555.76285942155,250.52602855343002,5212.764079838538,499.7575643632612,4511.428844157066,249.2315358098312,0.8654580899998844
460,587198.1524730665,517555.76285942155,249.700526922661,5391.803568656313,498.98960019615674,4666.380018183907,249.28907327349575,0.8654580899998945
461,587198.4405297886,517555.76285942155,248.59127597066967,5560.733583485586,497.95766403551943,4812.581866161756,249.36638806484976,0.8654580899999038
462,587186.342147458,517556.0509161437,223.4799871966355,4542.909442727411,474.5966320890285,3931.697729345222,251.116644892393,0.8654580899998662
463,587186.6302041803,517556.0509161437,222.92747934482352,4100.117093166402,474.0826340344881,3548.4795082275177,251.15515468966456,0.8654580899998467
464,587186.9182609024,517556.0509161437,222.3853939902914,3618.5240679351286,473.57833202916714,3131.6809284535416,251.19293803887575,0.8654580899998272
465,587187.2063176245,517556.0509161437,221.80191091670127,3115.0403617552124,473.0355177258064,2695.9368817569753,251.23360680910514,0.8654580899998074
466,587187.4943743467,517556.0509161437,221.03686837664068,2633.2964733140025,472.3237986507884,2279.0077361975164,251.2869302741477,0.8654580899997888
467,587187.7824310688,517556.0509161437,219.7842242104427,2265.228090467655,471.15846378297465,1960.459976589969,251.37423957253196,0.8654580899997727
468,587188.070487791,517556.0509161437,217.61843600759187,2136.0668623537035,469.1436310178626,1848.6763468044267,251.52519501027075,0.8654580899997647
469,587188.3585445131,517556.0509161437,214.45328503627601,2276.8052875608396,466.1990910692474,1970.4795554737618,251.7458060329714,0.8654580899997615
470,587188.6466012353,517556.0509161437,210.8030713281327,2565.6534057338754,462.80329725656145,2220.46549612783,252.00022592842876,0.8654580899997644
471,587188.9346579574,517556.0509161437,207.29643963108322,2872.970783294314,459.5410777887959,2486.435806735033,252.2446381577127,0.8654580899997676
472,587189.2227146797,517556.0509161437,204.37086520273897,3135.955590044443,456.8194158981071,2714.038135283971,252.4485506953681,0.8654580899997718
473,587189.5107714018,517556.0509161437,202.29487773997215,3337.6802295399057,454.888124761495,2888.62235648762,252.59324702152287,0.8654580899997758
474,587189.798828124,517556.0509161437,201.219630712053,3480.763071435318,453.8878224514215,3012.454559546174,252.66819173936852,0.8654580899997788
475,587190.0868848461,517556.0509161437,201.2000557866855,3572.9746255572,453.86961189835205,3092.2597950524173,252.66955611166654,0.8654580899997811
476,587190.3749415682,517556.0509161437,202.20541912692283,3620.6010922028013,454.8049014137747,3133.4785059089613,252.59948228685187,0.8654580899997821
477,587190.6629982904,517556.0509161437,204.1331928356086,3626.275210792578,456.59830929496485,3138.389217746103,252.46511645935624,0.8654580899997825
478,587190.9510550125,517556.0509161437,206.8267369929707,3589.5625405533783,459.104113424559,3106.615940282092,252.2773764315883,0.8654580899997821
479,587191.2391117347,517556.0509161437,210.0902307489378,3509.2934883001044,462.14014166573514,3037.1464396328747,252.04991091679733,0.8654580899997804
480,587191.5271684568,517556.0509161437,213.69454657865225,3387.0812725972855,465.49323668211855,2931.3768888560653,251.7986901034663,0.8654580899997784
481,587191.815225179,517556.0509161437,217.3729696700789,3231.5259780343167,468.91527368407293,2796.750300734236,251.54230401399403,0.8654580899997755
482,587192.1032819011,517556.0509161437,220.81564212411604,3061.506799162545,472.1179918680638,2649.605826924529,251.3023497439478,0.8654580899997711
483,587192.3913386234,517556.0509161437,223.6882510077768,2904.129761345767,474.7903799125336,2513.4025963657828,251.10212890475677,0.8654580899997657
484,587192.6793953455,517556.0509161437,225.7080872086158,2781.5312691609042,476.6694335301742,2407.2987394826105,250.9613463215584,0.8654580899997621
485,587192.9674520676,517556.0509161437,226.7584477772781,2690.655784399134,477.6465839672011,2328.6498160128763,250.888136189923,0.8654580899997584
486,587193.2555087898,517556.0509161437,226.9341362791657,2596.6239684336306,477.81002698050725,2247.269220168149,250.87589070134155,0.865458089999753
487,587193.5435655119,517556.0509161437,226.4656246275837,2450.079115808711,477.37417059104075,2120.4407919160817,250.90854596345704,0.8654580899997494
488,587193.8316222341,517556.0509161437,225.62527083825393,2212.8731280830903,476.5923894608275,1915.1489508425514,250.9671186225736,0.8654580899997445
489,587194.1196789562,517556.0509161437,224.7349966993776,1884.7262973351512,475.76416742943115,1631.1516214639648,251.02917073005355,0.8654580899997415
490,587194.4077356784,517556.0509161437,224.36347060384531,1557.633662773403,475.41853670275776,1348.0666547031692,251.05506609891245,0.8654580899997404
491,587194.6957924005,517556.0509161437,225.60287772115507,1489.4349938506011,476.57155714399147,1289.0435649567253,250.9686794228364,0.8654580899997464
492,587194.9838491228,517556.0509161437,228.95083338286935,1823.735127146385,479.6861602960847,1578.3663198055765,250.73532691321537,0.8654580899997583
493,587195.2719058449,517556.0509161437,233.33028818589386,2325.2692050350615,483.76036709933885,2012.423044924932,250.430078913445,0.8654580899997717
494,587195.5599625671,517556.0509161437,237.81974802161446,2808.828258887506,487.9369115845102,2430.923140074196,250.11716356289574,0.8654580899997827
495,587195.8480192892,517556.0509161437,241.991696732142,3222.2503340224753,491.81807546991456,2788.7226195842936,249.82637873777256,0.8654580899997952
496,587196.1360760113,517556.0509161437,245.61408701205974,3565.349964538584,495.18798514732254,3085.660970490441,249.5738981352628,0.8654580899998064
497,587196.4241327335,517556.0509161437,248.5371587983522,3853.9628202809995,497.90731883011085,3335.443301370704,249.37016003175864,0.8654580899998175
498,587196.7121894556,517556.0509161437,250.6733456769859,4106.522961851933,499.8946134833041,3554.023519104817,249.22126780631822,0.8654580899998294
499,587197.0002461778,517556.0509161437,252.00015379548657,4338.064962782983,501.12894307594553,3754.413416985388,249.12878928045896,0.8654580899998402
500,587197.2883028999,517556.0509161437,252.55884679958416,4557.890362198016,501.6486951776578,3944.6630872966252,249.08984837807367,0.8654580899998512
501,587197.5763596221,517556.0509161437,252.44108289439944,4769.843225906829,501.53913941666474,4128.099407892104,249.0980565222653,0.865458089999862
502,587197.8644163442,517556.0509161437,251.7676209204491,4974.107720125422,500.91261774229883,4304.881766913368,249.14499682184973,0.8654580899998724
503,587198.1524730665,517556.0509161437,250.66748244343717,5169.2778958823765,499.88915891713486,4473.793374448973,249.2216764736977,0.8654580899998825
504,587198.4405297886,517556.0509161437,249.2632880947681,5353.8592639308745,498.5828369145679,4633.540812689844,249.31954881979982,0.8654580899998923
505,587198.7285865108,517556.0509161437,247.6637870077162,5526.985782434847,497.0948210532834,4783.374558722676,249.4310340455672,0.8654580899999018
506,587186.0540907359,517556.3389728659,222.51961943278624,4846.657938242737,473.7032019583188,4194.579322114319,251.18358252553256,0.8654580899998808
507,587186.342147458,517556.3389728659,221.8151861283685,4415.502766297719,473.04786765521925,3821.4325905091264,251.23268152685074,0.865458089999861
508,587186.6302041803,517556.3389728659,221.15211880839308,3926.5655505208642,472.43101612744636,3398.2779216129616,251.27889731905327,0.8654580899998411
509,587186.9182609024,517556.3389728659,220.54262262942726,3376.111270358416,471.8640018321549,2921.88281167126,251.32137920272763,0.8654580899998198
510,587187.2063176245,517556.3389728659,219.98046384511744,2767.1185484981797,471.3410255151118,2394.8251337862507,251.36056166999438,0.865458089999799
511,587187.4943743467,517556.3389728659,219.38676003452278,2125.2517204031337,470.7887028601159,1839.3162947088356,251.40194282559312,0.8654580899997767
512,587187.7824310688,517556.3389728659,218.4091206926187,1556.0323886566114,469.8792049803429,1346.6808190645093,251.47008428772418,0.8654580899997563
513,587188.070487791,517556.3389728659,216.01028163538876,1356.679918843304,467.64756500540204,1174.149611303136,251.63728337001328,0.8654580899997458
514,587188.3585445131,517556.3389728659,211.65776733896,1671.9039033850888,463.5984209554342,1446.9627588867859,251.9406536164742,0.8654580899997502
515,587188.6466012353,517556.3389728659,206.67443925429936,2151.762673757888,458.96243083827414,1862.260413763264,252.2879915839748,0.8654580899997533
516,587188.9346579574,517556.3389728659,202.06707110408576,2580.6032805230484,454.6761962481301,2233.4039862085915,252.60912514404436,0.8654580899997597
517,587189.2227146797,517556.3389728659,198.28835567694068,2914.3190450568995,451.1608572862568,2522.220994384889,252.87250160931615,0.8654580899997669
518,587189.5107714018,517556.3389728659,195.59228675479127,3160.6514588314053,448.6527043679811,2735.411374715218,253.0604176131898,0.8654580899997709
519,587189.798828124,517556.3389728659,194.12234335942287,3338.853653585393,447.2852160272695,2889.6379058207854,253.1628726678466,0.8654580899997751
520,587190.0868848461,517556.3389728659,193.91361621780044,3466.182023214422,447.0910371674181,2999.8352734027203,253.17742094961767,0.8654580899997781
521,587190.3749415682,517556.3389728659,194.89168352616707,3553.1173586533328,448.00093318439144,3075.074162765179,253.10924965822437,0.8654580899997807
522,587190.6629982904,517556.3389728659,196.89126654526228,3603.282743925197,449.86114526705563,3118.490201286676,252.96987872179335,0.8654580899997825
523,587190.9510550125,517556.3389728659,199.6887243903487,3616.094290932843,452.46362030033947,3129.578058289858,252.77489590999076,0.865458089999783
524,587191.2391117347,517556.3389728659,203.03225037230607,3590.327859319523,455.5741025213544,3107.2782915996827,252.54185214904834,0.8654580899997826
525,587191.5271684568,517556.3389728659,206.65948991497726,3527.3612227377216,458.9485234679015,3052.78330656988,252.28903355292425,0.8654580899997808
526,587191.815225179,517556.3389728659,210.30367298113794,3433.3651726303697,462.3387069743509,2971.4336645764415,252.03503399321295,0.8654580899997791
527,587192.1032819011,517556.3389728659,213.6985605120848,3319.4461059724404,465.49697084439083,2872.8414867321026,251.79841033230602,0.8654580899997761
528,587192.3913386234,517556.3389728659,216.59690853229841,3198.0840991765044,468.1933040075957,2767.807756131942,251.5963954752973,0.8654580899997729
529,587192.6793953455,517556.3389728659,218.81042392146074,3075.1370246183988,470.25253737413357,2661.402215813812,251.44211345267283,0.8654580899997689
530,587192.9674520676,517556.3389728659,220.25471279995364,2940.93088694377,471.5961593177956,2545.2524282356667,251.34144651784194,0.8654580899997638
531,587193.2555087898,517556.3389728659,220.96165069986114,2767.5596799304412,472.25382364607987,2395.2069145529435,251.29217294621873,0.8654580899997588
532,587193.5435655119,517556.3389728659,221.043712789918,2515.1691329488126,472.3301660084601,2176.773473828216,251.28645321854208,0.8654580899997537
533,587193.8316222341,517556.3389728659,220.64094295702444,2142.2447690797403,471.9554692329194,1854.0230661597002,251.314526275895,0.8654580899997466
534,587194.1196789562,517556.3389728659,219.89815109071262,1616.720017967055,471.2644499596896,1399.2034188141104,251.366298868977,0.8654580899997386
535,587194.4077356784,517556.3389728659,219.08712260824157,953.8005325779353,470.5099501624472,825.4743871656281,251.4228275542056,0.8654580899997331
536,587194.6957924005,517556.3389728659,220.2451672109295,640.2674406193771,471.5872790563281,554.1246362474586,251.3421118453986,0.8654580899997253
537,587194.9838491228,517556.3389728659,225.73863660828124,1292.322230906527,476.6978536366849,1118.4507296245733,250.95921702840366,0.8654580899997458
538,587195.2719058449,517556.3389728659,231.76165093285752,1978.611391234984,482.3010638628387,1712.4052355099911,250.53941292998118,0.8654580899997569
539,587195.5599625671,517556.3389728659,237.43012290389845,2530.0673914087656,487.57444333749874,2189.667292139331,250.14432043360029,0.8654580899997701
540,587195.8480192892,517556.3389728659,242.51764650363947,2957.2949848126973,492.30736654233823,2559.414869121929,249.78972003869876,0.8654580899997811
541,587196.1360760113,517556.3389728659,246.84966021677397,3290.7550939589755,496.3374388996678,2848.0106182748236,249.48777868289383,0.8654580899997928
542,587196.4241327335,517556.3389728659,250.27409327286352,3563.5494558724295,499.52318897174837,3084.1027056991925,249.24909569888484,0.8654580899998037
543,587196.7121894556,517556.3389728659,252.6904326879278,3804.704873962202,501.7711095295831,3292.8126132323173,249.0806768416553,0.8654580899998159
544,587197.0002461778,517556.3389728659,254.08127126210695,4034.440276433718,503.06500665514227,3491.6389758606992,248.98373539303532,0.865458089999827
545,587197.2883028999,517556.3389728659,254.5203193796138,4262.424414259138,503.4734531188592,3688.9496923333913,248.9531337392454,0.8654580899998379
546,587197.5763596221,517556.3389728659,254.15028273542438,4489.7202753579095,503.12920802876994,3885.6647341448543,248.97892529334555,0.8654580899998494
547,587197.8644163442,517556.3389728659,253.14542191489284,4712.807087656688,502.1943860074295,4078.7370206211604,249.04896409253666,0.8654580899998601
