grid_id,X,Y,Variable,Prediccion,Varianza_kriging,Error_estandar_kriging,var1.pred,var1.var
1,587191.5271684568,517550.00172497844,CE_corregida_OLS,490.08249049498505,5403.197562123358,73.50644571820459,490.08249049498505,5403.197562123358
2,587191.2391117347,517550.2897817006,CE_corregida_OLS,489.7152353232017,5175.613541225746,71.9417371296089,489.7152353232017,5175.613541225746
3,587191.5271684568,517550.2897817006,CE_corregida_OLS,490.1407561366468,5200.1551218591585,72.11210107782992,490.1407561366468,5200.1551218591585
4,587191.815225179,517550.2897817006,CE_corregida_OLS,490.5637400132141,5239.656273430589,72.38547004358395,490.5637400132141,5239.656273430589
5,587190.9510550125,517550.5778384228,CE_corregida_OLS,489.22548270630307,4927.65948693045,70.19728974063351,489.22548270630307,4927.65948693045
6,587191.2391117347,517550.5778384228,CE_corregida_OLS,489.7022331693962,4938.010413959613,70.27097846166377,489.7022331693962,4938.010413959613
7,587191.5271684568,517550.5778384228,CE_corregida_OLS,490.1914741830668,4969.840361011438,70.49709469908272,490.1914741830668,4969.840361011438
8,587191.815225179,517550.5778384228,CE_corregida_OLS,490.678863352982,5020.034596439342,70.85220248121678,490.678863352982,5020.034596439342
9,587192.1032819011,517550.5778384228,CE_corregida_OLS,491.14948171754713,5084.6149687689285,71.30648616198198,491.14948171754713,5084.6149687689285
10,587190.6629982904,517550.86589514493,CE_corregida_OLS,488.6057734746303,4667.989160627781,68.32268408535909,488.6057734746303,4667.989160627781
11,587190.9510550125,517550.86589514493,CE_corregida_OLS,489.11938038601176,4652.662234505753,68.21042614223835,489.11938038601176,4652.662234505753
12,587191.2391117347,517550.86589514493,CE_corregida_OLS,489.66677245807733,4667.085424107733,68.31607002827178,489.66677245807733,4667.085424107733
13,587191.5271684568,517550.86589514493,CE_corregida_OLS,490.2321625202137,4708.7842615449845,68.6205819091108,490.2321625202137,4708.7842615449845
14,587191.815225179,517550.86589514493,CE_corregida_OLS,490.7968079871741,4773.081740592337,69.08749337320278,490.7968079871741,4773.081740592337
15,587192.1032819011,517550.86589514493,CE_corregida_OLS,491.3411208713355,4854.212318816297,69.67217750878967,491.3411208713355,4854.212318816297
16,587192.3913386234,517550.86589514493,CE_corregida_OLS,491.8468994690199,4946.424465261282,70.33082158812935,491.8468994690199,4946.424465261282
17,587192.6793953455,517550.86589514493,CE_corregida_OLS,492.29917914762086,5044.743881152144,71.02636046674604,492.29917914762086,5044.743881152144
18,587190.3749415682,517551.1539518671,CE_corregida_OLS,487.8611343395016,4413.519737439841,66.4343264994825,487.8611343395016,4413.519737439841
19,587190.6629982904,517551.1539518671,CE_corregida_OLS,488.3861503778456,4356.511661419369,66.00387610905415,488.3861503778456,4356.511661419369
20,587190.9510550125,517551.1539518671,CE_corregida_OLS,488.9712065997668,4337.823784677602,65.86215745538254,488.9712065997668,4337.823784677602
21,587191.2391117347,517551.1539518671,CE_corregida_OLS,489.6026105222944,4358.092266714016,66.01584860254404,489.6026105222944,4358.092266714016
22,587191.5271684568,517551.1539518671,CE_corregida_OLS,490.25992782449794,4413.3933514278,66.43337528251745,490.25992782449794,4413.3933514278
23,587191.815225179,517551.1539518671,CE_corregida_OLS,490.91818682657237,4496.50655183036,67.05599564416563,490.91818682657237,4496.50655183036
24,587192.1032819011,517551.1539518671,CE_corregida_OLS,491.55123184026843,4598.9320527932205,67.81542636298337,491.55123184026843,4598.9320527932205
25,587192.3913386234,517551.1539518671,CE_corregida_OLS,492.1351403615256,4712.705076915897,68.64914476463561,492.1351403615256,4712.705076915897
26,587192.6793953455,517551.1539518671,CE_corregida_OLS,492.6508610529277,4831.445991134955,69.50860372022268,492.6508610529277,4831.445991134955
27,587192.9674520676,517551.1539518671,CE_corregida_OLS,493.08571812850755,4950.630203107301,70.36071491327601,493.08571812850755,4950.630203107301
28,587190.3749415682,517551.4420085892,CE_corregida_OLS,487.51481499274934,4074.267785313422,63.82999126831698,487.51481499274934,4074.267785313422
29,587190.6629982904,517551.4420085892,CE_corregida_OLS,488.1019168636315,4000.124189773861,63.24653500211581,488.1019168636315,4000.124189773861
30,587190.9510550125,517551.4420085892,CE_corregida_OLS,488.76969759706145,3976.937215355317,63.062962310339636,488.76969759706145,3976.937215355317
31,587191.2391117347,517551.4420085892,CE_corregida_OLS,489.5019046072719,4005.8098571672804,63.29146749102347,489.5019046072719,4005.8098571672804
32,587191.5271684568,517551.4420085892,CE_corregida_OLS,490.2715491406293,4080.264888744021,63.87695115410582,490.2715491406293,4080.264888744021
33,587191.815225179,517551.4420085892,CE_corregida_OLS,491.04454410338366,4188.782169144084,64.72080167260047,491.04454410338366,4188.782169144084
34,587192.1032819011,517551.4420085892,CE_corregida_OLS,491.7853158998672,4318.622833854547,65.71622960771978,491.7853158998672,4318.622833854547
35,587192.3913386234,517551.4420085892,CE_corregida_OLS,492.46212319476786,4458.820745666658,66.77440187427108,492.46212319476786,4458.820745666658
36,587192.6793953455,517551.4420085892,CE_corregida_OLS,493.05072406805516,4601.466159993979,67.83410764500393,493.05072406805516,4601.466159993979
37,587192.9674520676,517551.4420085892,CE_corregida_OLS,493.536139207483,4741.622762068396,68.85944206910477,493.536139207483,4741.622762068396
38,587193.2555087898,517551.4420085892,CE_corregida_OLS,493.9127918023723,4876.602296915218,69.83267356270429,493.9127918023723,4876.602296915218
39,587190.0868848461,517551.73006531136,CE_corregida_OLS,486.54169901418226,3844.911793598087,62.00735273818813,486.54169901418226,3844.911793598087
40,587190.3749415682,517551.73006531136,CE_corregida_OLS,487.083553709174,3691.0450511872714,60.753971484893654,487.083553709174,3691.0450511872714
41,587190.6629982904,517551.73006531136,CE_corregida_OLS,487.73698976109927,3592.252847256952,59.935405623529,487.73698976109927,3592.252847256952
42,587190.9510550125,517551.73006531136,CE_corregida_OLS,488.5003470933933,3562.78394942104,59.68906055066573,488.5003470933933,3562.78394942104
43,587191.2391117347,517551.73006531136,CE_corregida_OLS,489.35485769142235,3604.7505274212185,60.03957467721785,489.35485769142235,3604.7505274212185
44,587191.5271684568,517551.73006531136,CE_corregida_OLS,490.26380757261103,3706.884628760819,60.88419030225186,490.26380757261103,3706.884628760819
45,587191.815225179,517551.73006531136,CE_corregida_OLS,491.17919436288713,3850.076995754119,62.04898867632025,491.17919436288713,3850.076995754119
46,587192.1032819011,517551.73006531136,CE_corregida_OLS,492.05172676788226,4014.998882395837,63.36401883084624,492.05172676788226,4014.998882395837
47,587192.3913386234,517551.73006531136,CE_corregida_OLS,492.8390982491102,4186.888886138538,64.70617347779528,492.8390982491102,4186.888886138538
48,587192.6793953455,517551.73006531136,CE_corregida_OLS,493.5107188848559,4356.595916325249,66.00451436322555,493.5107188848559,4356.595916325249
49,587192.9674520676,517551.73006531136,CE_corregida_OLS,494.04942213932145,4519.464440927251,67.22696215750977,494.04942213932145,4519.464440927251
50,587193.2555087898,517551.73006531136,CE_corregida_OLS,494.4510210716995,4673.672453441416,68.36426298470141,494.4510210716995,4673.672453441416
51,587193.5435655119,517551.73006531136,CE_corregida_OLS,494.72234386174637,4818.852356247804,69.41795413470354,494.72234386174637,4818.852356247804
52,587189.798828124,517552.01812203357,CE_corregida_OLS,485.5216295088419,3712.685568062968,60.931810805711066,485.5216295088419,3712.685568062968
53,587190.0868848461,517552.01812203357,CE_corregida_OLS,485.9743620522722,3468.101758898636,58.89059142935004,485.9743620522722,3468.101758898636
54,587190.3749415682,517552.01812203357,CE_corregida_OLS,486.5506747840429,3261.6123332948555,57.11052734211842,486.5506747840429,3261.6123332948555
55,587190.6629982904,517552.01812203357,CE_corregida_OLS,487.2713038651192,3125.761137546911,55.90850684419063,487.2713038651192,3125.761137546911
56,587190.9510550125,517552.01812203357,CE_corregida_OLS,488.1443259616882,3086.97170699298,55.560522918642334,488.1443259616882,3086.97170699298
57,587191.2391117347,517552.01812203357,CE_corregida_OLS,489.14950438414587,3149.791163593316,56.12300030819197,489.14950438414587,3149.791163593316
58,587191.5271684568,517552.01812203357,CE_corregida_OLS,490.23445354622567,3293.173648575331,57.386179944088724,490.23445354622567,3293.173648575331
59,587191.815225179,517552.01812203357,CE_corregida_OLS,491.3287792954004,3483.974392612708,59.0252013347918,491.3287792954004,3483.974392612708
60,587192.1032819011,517552.01812203357,CE_corregida_OLS,492.3631769422494,3692.8932156391265,60.76917981706785,492.3631769422494,3692.8932156391265
61,587192.3913386234,517552.01812203357,CE_corregida_OLS,493.28163129751147,3901.2106793418725,62.45967242422804,493.28163129751147,3901.2106793418725
62,587192.6793953455,517552.01812203357,CE_corregida_OLS,494.04633791763615,4099.834371881036,64.02994902294579,494.04633791763615,4099.834371881036
