Nodo,X,Y,Variable,Escenario,Valor,Z,Rezago_Z,Moran_local,Perm_Q025,Perm_Q975,p_Monte_Carlo_informativo,Clase_LISA
39,587196.259,517559,Macollas,Residual_ajustado,0.7638888888888863,0.9933760923051748,-0.09166152124452275,-0.09105436378863177,-1.0568936286485513,0.8569241676141639,0.678,Sin_clasificar
40,587194.193,517557,Macollas,Residual_ajustado,-0.6527777777777782,-0.8488850243335164,0.5784158064740599,-0.4910085159536228,-1.05176460321012,1.0326779693368147,0.234,Sin_clasificar
41,587192.224,517555,Macollas,Residual_ajustado,0.7083333333333331,0.9211305583193468,-0.3666460849780931,-0.33772891296147356,-0.8762255621549557,1.0460017855744816,0.332,Sin_clasificar
42,587190.146,517554,Macollas,Residual_ajustado,-0.3583333333333337,-0.46598369420861135,-0.010836830097874811,0.005049786122518772,-1.0945196119600569,0.9001320831346401,0.89,Sin_clasificar
43,587191.692,517552,Macollas,Residual_ajustado,-0.3583333333333335,-0.4659836942086111,0.1408787912723702,-0.0656472195927429,-0.956745164402744,0.9040373081567621,0.784,Sin_clasificar
44,587193.77,517553,Macollas,Residual_ajustado,0.17499999999999988,0.22757343205536792,0.07969585467811996,0.01813665916968561,-0.9299985363019372,0.9895771640044659,0.86,Sin_clasificar
45,587195.739,517555,Macollas,Residual_ajustado,0.25347222222222293,0.3296202488103555,0.16074631311847432,0.052985239725458814,-1.138896136637815,0.8870121197980805,0.812,Sin_clasificar
46,587197.805,517557,Macollas,Residual_ajustado,0.26388888888888967,0.3431662864326989,0.4955592096840604,0.17005921369480217,-1.2419858036301055,0.9398503595318408,0.52,Sin_clasificar
47,587199.328,517558,Macollas,Residual_ajustado,0.5868055555555566,0.7630934527253427,0.3201380224747138,0.2442952289188927,-0.8915861641998968,1.0369708074438406,0.388,Sin_clasificar
48,587201.661,517560,Macollas,Residual_ajustado,0.03680555555555545,0.047862666265613,-0.01919021996498614,-9.184950937478353e-4,-0.9832511080511296,1.0001504799120644,0.992,Sin_clasificar
49,587203.586,517562,Macollas,Residual_ajustado,0.2638888888888881,0.3431662864326969,-0.8807182127460228,-0.30223279846169454,-0.9052724241064125,0.8636353900506062,0.322,Sin_clasificar
50,587205.651,517563,Macollas,Residual_ajustado,-2.563194444444444,-3.3332283242712837,-0.14065302397866553,0.46882864342009595,-1.1215010118922635,0.9027718033738794,0.214,Sin_clasificar
51,587207.621,517565,Macollas,Residual_ajustado,-0.5138888888888892,-0.6682711893689384,-0.9455134260395648,0.6318593817837597,-1.0561050277222224,0.9500531987613385,0.128,Sin_clasificar
52,587209.552,517567,Macollas,Residual_ajustado,-0.25763888888888875,-0.3350386638592917,-0.20025558951697736,0.06709336514212288,-0.8629015726163274,0.9334769924161288,0.722,Sin_clasificar
53,587211.663,517569,Macollas,Residual_ajustado,0.902777777777776,1.1739899272697536,0.18851569024427683,0.22131552147908595,-1.0290375277948791,1.0128338165742579,0.438,Sin_clasificar
54,587213.632,517570,Macollas,Residual_ajustado,0.8590277777777768,1.1170965692559127,0.9342250613542764,1.0436196109517568,-0.9092274272810633,0.8838527311415931,0.04,Alto-Alto
55,587215.742,517572,Macollas,Residual_ajustado,1.9923611111111086,2.590905462566866,0.8387254961167575,2.1730584694830117,-0.9398755901129393,1.0290841967242819,0.008,Alto-Alto
56,587217.533,517574,Macollas,Residual_ajustado,-0.07430555555555564,-0.09662840170604924,1.6839982437509813,-0.16272205876945123,-0.8573895316655497,0.8952309178775137,0.506,Sin_clasificar
1,587212.895,517579,NDVI,Original,0.7,0.2467549651558777,0.3747019841255932,0.09245957503674898,-0.9049679273018825,0.8689446077776297,0.676,Sin_clasificar
2,587211.104,517578,NDVI,Original,0.69,-0.26503311072298436,0.5026490030953087,-0.13321862889215666,-1.1493552051316323,0.8361452625952166,0.646,Sin_clasificar
3,587208.994,517576,NDVI,Original,0.7,0.2467549651558777,-0.00913907278355186,-0.0022551115862623696,-1.1493552051316334,1.1261359080582654,0.974,Sin_clasificar
4,587207.025,517574,NDVI,Original,0.66,-1.8003973383595648,-0.3929801296926971,0.7075203795269284,-1.135323399705999,1.1682313243351616,0.124,Sin_clasificar
5,587204.915,517572,NDVI,Original,0.68,-0.7768211866018407,-1.2886092624807042,1.0010189763463835,-1.030844915140986,0.963600828544701,0.05,Bajo-Bajo
6,587202.983,517570,NDVI,Original,0.65,-2.312185414238427,-0.009139072783551916,0.02113123078979212,-1.0684969263664303,0.9841808098356273,0.918,Sin_clasificar
7,587201.014,517569,NDVI,Original,0.7,0.2467549651558777,-0.5209271486624141,-0.1285413604169447,-1.035054456768676,0.9357126152612587,0.586,Sin_clasificar
8,587198.948,517567,NDVI,Original,0.69,-0.26503311072298436,0.11880794618616364,-0.031488039556327875,-0.8876035680876646,0.952024589068556,0.916,Sin_clasificar
9,587197.023,517566,NDVI,Original,0.66,-1.8003973383595648,0.3747019841255932,-0.6746124548977659,-1.142339302418815,0.9841808098356284,0.14,Sin_clasificar
10,587194.69,517564,NDVI,Original,0.69,-0.26503311072298436,-0.13708609175326741,0.036332353334224916,-1.1493552051316334,1.1480021381798744,0.854,Sin_clasificar
11,587193.167,517562,NDVI,Original,0.7,0.2467549651558777,0.1188079461861622,0.029316450621407843,-1.1391821461980478,1.1261359080582656,0.878,Sin_clasificar
12,587191.101,517561,NDVI,Original,0.69,-0.26503311072298436,-0.009139072783551888,0.0024221568889485202,-1.1391821461980478,0.9636008285447011,0.928,Sin_clasificar
13,587189.132,517559,NDVI,Original,0.67,-1.2886092624807028,0.5026490030953087,-0.6477181611653062,-1.142339302418815,0.786858546037686,0.124,Sin_clasificar
14,587187.054,517557,NDVI,Original,0.72,1.2703311169136018,0.2467549651558791,0.3134605104904448,-1.1391821461980478,0.963600828544701,0.32,Sin_clasificar
15,587188.6,517555,NDVI,Original,0.72,1.2703311169136018,0.6305960220650242,0.8010657490311365,-1.1353233997060004,1.0010189763463861,0.11,Sin_clasificar
16,587190.678,517557,NDVI,Original,0.71,0.7585430410347398,0.11880794618616358,0.09012094079914423,-1.135323399705999,1.1261359080582654,0.724,Sin_clasificar
17,587192.647,517559,NDVI,Original,0.7,0.2467549651558777,0.5026490030953088,0.12403113724441958,-0.9448416410530522,0.9841808098356273,0.606,Sin_clasificar
18,587194.713,517560,NDVI,Original,0.71,0.7585430410347398,0.11880794618616218,0.09012094079914318,-1.135323399705999,0.9636008285447011,0.752,Sin_clasificar
19,587196.236,517562,NDVI,Original,0.7,0.2467549651558777,-0.26503311072298297,-0.06539823600160354,-0.9868201256180693,0.9520245890685561,0.826,Sin_clasificar
20,587198.569,517564,NDVI,Original,0.71,0.7585430410347398,-0.5209271486624125,-0.39514566350394237,-1.3656788721101156,0.9247210343445158,0.27,Sin_clasificar
21,587200.494,517565,NDVI,Original,0.72,1.2703311169136018,0.24675496515587772,0.31346051049044305,-0.9826105839903778,0.9378758519310448,0.388,Sin_clasificar
22,587202.56,517567,NDVI,Original,0.7,0.2467549651558777,0.5026490030953087,0.12403113724441955,-1.149355205131632,0.9086429239609796,0.678,Sin_clasificar
23,587204.529,517569,NDVI,Original,0.7,0.2467549651558777,-0.9047682055715591,-0.22325604703995605,-1.1430408926900972,1.0010189763463861,0.448,Sin_clasificar
24,587206.461,517570,NDVI,Original,0.67,-1.2886092624807028,-0.7768211866018422,1.0010189763463844,-1.1391821461980478,0.6719146732593877,0.044,Bajo-Bajo
25,587208.571,517572,NDVI,Original,0.66,-1.8003973383595648,-0.9047682055715578,1.6289422691433924,-1.142339302418815,1.0698332887879212,0.014,Bajo-Bajo
26,587210.54,517574,NDVI,Original,0.71,0.7585430410347398,-0.13708609175326741,-0.10398570092209083,-1.1353233997060004,0.9636008285447011,0.686,Sin_clasificar
27,587212.65,517576,NDVI,Original,0.72,1.2703311169136018,-0.13708609175326741,-0.1741447280502487,-1.1493552051316323,1.0698332887879212,0.604,Sin_clasificar
28,587214.441,517577,NDVI,Original,0.7,0.2467549651558777,0.5026490030953101,0.12403113724441991,-1.135323399705999,0.8920970867299233,0.632,Sin_clasificar
29,587215.987,517575,NDVI,Original,0.73,1.7821191927924638,0.24675496515587914,0.43974675932112783,-1.1391821461980483,0.9378758519310451,0.29,Sin_clasificar
30,587214.196,517574,NDVI,Original,0.67,-1.2886092624807028,0.8864900600044552,-1.142339302418815,-1.1353233997060004,0.9636008285447011,0.042,Bajo-Alto
31,587212.086,517572,NDVI,Original,0.69,-0.26503311072298436,-0.13708609175326603,0.03633235333422455,-0.9868201256180686,0.9636008285447011,0.828,Sin_clasificar
32,587210.117,517570,NDVI,Original,0.67,-1.2886092624807028,-0.7768211866018435,1.001018976346386,-0.9826105839903783,1.2507851129226268,0.06,Sin_clasificar
33,587208.007,517569,NDVI,Original,0.68,-0.7768211866018407,-1.0327152245412732,0.8022350661499382,-1.008744821595617,0.952024589068556,0.088,Sin_clasificar
34,587206.075,517567,NDVI,Original,0.69,-0.26503311072298436,-0.2650331107229815,0.07024254977950094,-0.9868201256180693,1.0010189763463861,0.768,Sin_clasificar
35,587204.105,517565,NDVI,Original,0.7,0.2467549651558777,-0.13708609175326741,-0.033826673793932956,-0.9774655886676467,0.9636008285447011,0.87,Sin_clasificar
36,587202.04,517564,NDVI,Original,0.7,0.2467549651558777,0.37470198412559463,0.09245957503674934,-1.142339302418815,1.0010189763463853,0.72,Sin_clasificar
37,587200.115,517562,NDVI,Original,0.67,-1.2886092624807028,0.8864900600044552,-1.142339302418815,-1.135323399705999,0.8361452625952184,0.036,Bajo-Alto
38,587197.782,517560,NDVI,Original,0.67,-1.2886092624807028,0.37470198412559325,-0.48284444741413673,-1.1079613791260177,0.9247210343445145,0.252,Sin_clasificar
39,587196.259,517559,NDVI,Original,0.69,-0.26503311072298436,0.24675496515587914,-0.06539823600160426,-0.824285046104505,0.9841808098356284,0.75,Sin_clasificar
40,587194.193,517557,NDVI,Original,0.71,0.7585430410347398,-0.26503311072298297,-0.2010390217827084,-0.9826105839903778,0.9841808098356273,0.488,Sin_clasificar
41,587192.224,517555,NDVI,Original,0.7,0.2467549651558777,0.6305960220650242,0.15560269945209013,-1.1079613791260179,0.8361452625952166,0.554,Sin_clasificar
42,587190.146,517554,NDVI,Original,0.7,0.2467549651558777,0.8864900600044552,0.21874582386743127,-1.1461980489108643,1.1237972738206596,0.442,Sin_clasificar
43,587191.692,517552,NDVI,Original,0.72,1.2703311169136018,0.6305960220650242,0.8010657490311365,-1.1391821461980478,0.9388697714820269,0.088,Sin_clasificar
44,587193.77,517553,NDVI,Original,0.71,0.7585430410347398,0.11880794618616358,0.09012094079914423,-1.1500567954029144,0.952024589068556,0.742,Sin_clasificar
45,587195.739,517555,NDVI,Original,0.67,-1.2886092624807028,0.6305960220650243,-0.812591874916476,-1.04148570092209,1.0698332887879205,0.12,Sin_clasificar
46,587197.805,517557,NDVI,Original,0.71,0.7585430410347398,-0.5209271486624125,-0.39514566350394237,-0.9448416410530532,1.1261359080582654,0.27,Sin_clasificar
47,587199.328,517558,NDVI,Original,0.71,0.7585430410347398,0.11880794618616358,0.09012094079914423,-0.9868201256180695,0.9520245890685572,0.744,Sin_clasificar
48,587201.661,517560,NDVI,Original,0.72,1.2703311169136018,-0.13708609175326603,-0.17414472805024692,-1.135323399705999,1.0748613523987722,0.538,Sin_clasificar
49,587203.586,517562,NDVI,Original,0.72,1.2703311169136018,0.2467549651558791,0.3134605104904448,-0.9774655886676455,0.9388697714820284,0.336,Sin_clasificar
50,587205.651,517563,NDVI,Original,0.68,-0.7768211866018407,0.2467549651558791,-0.19168448483228587,-1.1353233997060004,0.8826256180676195,0.492,Sin_clasificar
51,587207.621,517565,NDVI,Original,0.68,-0.7768211866018407,-0.5209271486624125,0.40466724575704877,-0.9868201256180694,0.8689446077776319,0.286,Sin_clasificar
52,587209.552,517567,NDVI,Original,0.67,-1.2886092624807028,-0.7768211866018422,1.0010189763463844,-0.9868201256180686,0.9378758519310448,0.044,Bajo-Bajo
53,587211.663,517569,NDVI,Original,0.69,-0.26503311072298436,-0.3929801296926971,0.10415274622477734,-0.8474375250567971,0.9636008285447011,0.712,Sin_clasificar
54,587213.632,517570,NDVI,Original,0.72,1.2703311169136018,-0.26503311072298297,-0.3366798075638132,-1.142339302418815,1.1658926900975537,0.326,Sin_clasificar
55,587215.742,517572,NDVI,Original,0.71,0.7585430410347398,0.7585430410347411,0.575387545102232,-0.9049679273018825,0.8689446077776296,0.154,Sin_clasificar
56,587217.533,517574,NDVI,Original,0.72,1.2703311169136018,0.37470198412559463,0.4759955900040093,-1.1461980489108643,0.963600828544702,0.24,Sin_clasificar
1,587212.895,517579,NDVI,Residual_ajustado,0.007916666666666088,0.714173777266248,0.3194987950928201,0.2281776613234543,-0.9645875077065347,1.052101058364174,0.442,Sin_clasificar
2,587211.104,517578,NDVI,Residual_ajustado,-0.017083333333333336,-1.5411118351535953,0.883320198197781,-1.3612952116728196,-1.1192785398684717,0.9659438578914943,0.018,Bajo-Alto
3,587208.994,517576,NDVI,Residual_ajustado,-0.005583333333333284,-0.5036804534404388,-0.25935784542828766,0.13063347718865514,-0.9486369708179174,0.8993626053226477,0.652,Sin_clasificar
4,587207.025,517574,NDVI,Residual_ajustado,-0.013750000000000017,-1.240407086830944,-0.04886452160242899,0.06061189889025668,-1.1280806874229292,1.0627851418002368,0.732,Sin_clasificar
5,587204.915,517572,NDVI,Residual_ajustado,-0.007749999999999934,-0.6991385398501616,-0.7555206801606658,0.5282136251541288,-0.8851075061652345,0.7803082614056702,0.158,Sin_clasificar
6,587202.983,517570,NDVI,Residual_ajustado,-0.01375000000000003,-1.2404070868309451,-0.36084569798718263,0.44759556103576026,-1.1435974748253237,1.0115299398890263,0.262,Sin_clasificar
7,587201.014,517569,NDVI,Residual_ajustado,-0.012250000000000006,-1.1050899500857492,-0.4172278382976778,0.4610742909987658,-0.9919087803123738,0.8961554022811329,0.24,Sin_clasificar
8,587198.948,517567,NDVI,Residual_ajustado,-0.008749999999999812,-0.7893499643469464,-0.6427563995396696,0.5073597410604098,-1.0890792617139362,0.8741549784217035,0.24,Sin_clasificar
9,587197.023,517566,NDVI,Residual_ajustado,-0.014249999999999987,-1.2855127990793391,-0.026311665478228885,0.03382398273735723,-1.0815727111590654,0.9849200446979061,0.838,Sin_clasificar
10,587194.69,517564,NDVI,Residual_ajustado,0.009583333333333265,0.8645261514276203,-0.469851169254147,-0.4061986230990552,-1.006284679408135,1.1726092401356354,0.276,Sin_clasificar
11,587193.167,517562,NDVI,Residual_ajustado,-4.166666666667294e-4,-0.037588093540337285,0.7179325866203277,-0.026985717221541177,-1.010964793978629,1.015365867755857,0.874,Sin_clasificar
12,587191.101,517561,NDVI,Residual_ajustado,-0.002916666666666742,-0.26311665478232793,0.377760340080329,-0.09939503699137073,-0.9224664765721315,0.8735170699753376,0.636,Sin_clasificar
13,587189.132,517559,NDVI,Residual_ajustado,-0.00799999999999998,-0.7216913959743646,-0.12028189932906386,0.08680641183724008,-0.935792617139335,0.8555602651048126,0.712,Sin_clasificar
14,587187.054,517557,NDVI,Residual_ajustado,-0.001999999999999988,-0.18042284899359057,-0.3157399857387853,0.056966707768187304,-1.1826313964241657,1.013409756473484,0.766,Sin_clasificar
15,587188.6,517555,NDVI,Residual_ajustado,-3.469446951953614e-18,-3.5210672072077705e-16,0.04510571224839724,-1.588202442555814e-17,-1.0854969430743908,1.0492873381627517,0.982,Sin_clasificar
16,587190.678,517557,NDVI,Residual_ajustado,-0.005999999999999996,-0.5412685469807745,0.17102582560850713,-0.09257090012330399,-0.8585399969173879,0.9971271963625133,0.634,Sin_clasificar
17,587192.647,517559,NDVI,Residual_ajustado,0.00558333333333327,0.5036804534404375,0.5130774768255234,0.2584270961775552,-0.9662327887381879,0.9744634324907545,0.438,Sin_clasificar
18,587194.713,517560,NDVI,Residual_ajustado,0.019583333333333286,1.7666403963955803,0.22176975188795572,0.3917874023838876,-1.0028160963830672,1.262292244656811,0.322,Sin_clasificar
19,587196.236,517562,NDVI,Residual_ajustado,-0.0024166666666667084,-0.21801094253392703,0.80814401111713,-0.1761842375667939,-0.9173589704068945,0.8775126515618581,0.548,Sin_clasificar
20,587198.569,517564,NDVI,Residual_ajustado,-0.0037500000000000033,-0.33829284186298464,-0.8457321046574544,0.2861051171393334,-1.0946275816892745,1.0026910578503878,0.36,Sin_clasificar
21,587200.494,517565,NDVI,Residual_ajustado,0.0017500000000000276,0.15786999286939513,-0.6202035434154672,-0.0979115289765734,-1.0543185496300853,0.7883149660912472,0.714,Sin_clasificar
22,587202.56,517567,NDVI,Residual_ajustado,-0.006250000000000002,-0.563821403104974,-0.23680498930408939,0.13351572133169004,-0.8327220124332153,0.9994605425400733,0.594,Sin_clasificar
23,587204.529,517569,NDVI,Residual_ajustado,0.01024999999999997,0.9246671010921543,-0.9472199572163567,-0.8758631319358829,-0.9850104680435692,0.9926575986436528,0.076,Sin_clasificar
24,587206.461,517570,NDVI,Residual_ajustado,-0.01624999999999996,-1.4659356480729282,-0.06765856837259576,0.0991831072749677,-0.9208770036991378,0.9892518881011099,0.7,Sin_clasificar
25,587208.571,517572,NDVI,Residual_ajustado,0.008249999999999967,0.7442442520985625,-0.7517618708066255,-0.5594944512946931,-1.143615135635011,0.8500818819358712,0.186,Sin_clasificar
26,587210.54,517574,NDVI,Residual_ajustado,0.002916666666666676,0.26311665478232193,0.21425213317989109,0.056373304562269466,-1.1097911528976643,0.9611040896013174,0.78,Sin_clasificar
27,587212.65,517576,NDVI,Residual_ajustado,0.016416666666666694,1.480970885489067,0.195458086409725,0.289467735306209,-1.100409730785041,0.9548987875051413,0.414,Sin_clasificar
28,587214.441,517577,NDVI,Residual_ajustado,0.020416666666666663,1.8418165834762474,1.2328894681228653,2.2707562679819038,-1.036459938861488,1.0991275560008233,0.006,Alto-Alto
29,587215.987,517575,NDVI,Residual_ajustado,0.027916666666666704,2.51840226720222,1.2103366119986787,3.048114467735326,-1.2335687037607908,0.8718788532675708,0.002,Alto-Alto
30,587214.196,517574,NDVI,Residual_ajustado,0.0024166666666666967,0.2180109425339259,1.2441658961849773,0.2712417796958535,-0.9493921470406959,0.9559584360871396,0.452,Sin_clasificar
31,587212.086,517572,NDVI,Residual_ajustado,-0.009583333333333333,-0.8645261514276265,0.16914642093149956,-0.14623150431566664,-1.002749691738596,1.004589241676941,0.658,Sin_clasificar
32,587210.117,517570,NDVI,Residual_ajustado,-0.006249999999999753,-0.5638214031049517,-0.3683633166952496,0.20769112207150928,-0.9602323520345317,0.930837700369904,0.468,Sin_clasificar
33,587208.007,517569,NDVI,Residual_ajustado,-0.013749999999999955,-1.2404070868309383,-0.9472199572163494,1.174938347718858,-1.0121233430949463,1.1359185547677813,0.034,Bajo-Bajo
34,587206.075,517567,NDVI,Residual_ajustado,-0.0057500000000000355,-0.5187156908565792,-0.5638214031049726,0.29246300863132174,-0.9467868243937566,0.920050477805183,0.372,Sin_clasificar
35,587204.105,517565,NDVI,Residual_ajustado,-0.010250000000000009,-0.9246671010921579,-0.8344556765953606,0.7715937114673272,-0.8503644548910857,0.9985068588162693,0.094,Sin_clasificar
36,587202.04,517564,NDVI,Residual_ajustado,-0.008750000000000008,-0.789349964346964,-0.41722783829767784,0.3293387792848329,-0.9355531365597891,1.003409499588991,0.35,Sin_clasificar
37,587200.115,517562,NDVI,Residual_ajustado,-0.01624999999999995,-1.4659356480729273,-0.15786999286939216,0.2314272503082608,-0.9864515901150865,0.8103379957870905,0.464,Sin_clasificar
38,587197.782,517560,NDVI,Residual_ajustado,-4.166666666666496e-4,-0.03758809354033009,0.6841033024340353,-0.025714138923139243,-0.9798845946362509,0.8135579146115974,0.978,Sin_clasificar
39,587196.259,517559,NDVI,Residual_ajustado,0.007083333333333473,0.6389975901856496,0.9772904320486192,0.62448623099056,-1.062753352342783,0.9271755548705285,0.162,Sin_clasificar
40,587194.193,517557,NDVI,Residual_ajustado,0.01208333333333333,1.0900547126696156,0.7724353222538145,0.8419967632552438,-0.9484914457459862,1.0434995376078964,0.072,Sin_clasificar
41,587192.224,517555,NDVI,Residual_ajustado,0.009999999999999976,0.9021142449679559,0.04698511692541374,0.042385943279900744,-1.1568960645293962,0.8295374152281143,0.828,Sin_clasificar
42,587190.146,517554,NDVI,Residual_ajustado,-1.929879867024198e-17,-1.780095088088373e-15,0.3157399857387849,-5.62047197726704e-16,-0.9927247097205115,0.9133040484997867,0.992,Sin_clasificar
43,587191.692,517552,NDVI,Residual_ajustado,0.010000000000000005,0.9021142449679586,0.13531713674519236,0.12207151664611521,-0.9741561344019751,0.9342667231812583,0.668,Sin_clasificar
44,587193.77,517553,NDVI,Residual_ajustado,-0.004000000000000012,-0.36084569798718436,0.7122943725892819,-0.25702836004932295,-0.9542389796547501,1.0764037453760833,0.438,Sin_clasificar
45,587195.739,517555,NDVI,Residual_ajustado,0.011583333333333298,1.044949000421215,0.6803444930799996,0.7109252979860238,-1.0181379084463626,1.0479712546239248,0.116,Sin_clasificar
46,587197.805,517557,NDVI,Residual_ajustado,0.01208333333333328,1.0900547126696112,0.7179325866203354,0.7825857994245805,-1.1949551094328013,1.1494008168927237,0.12,Sin_clasificar
47,587199.328,517558,NDVI,Residual_ajustado,0.013583333333333305,1.2253718494148071,0.5074392627944788,0.6218017879161568,-0.9619843043567593,0.8877311960542525,0.132,Sin_clasificar
48,587201.661,517560,NDVI,Residual_ajustado,0.0037500000000000077,0.3382928418629849,0.07141737772663206,0.0241599876695446,-1.1044434597205048,1.06092863748459,0.84,Sin_clasificar
49,587203.586,517562,NDVI,Residual_ajustado,0.006250000000000052,0.5638214031049785,-0.7104149679122655,-0.40054716399507184,-0.9870096717016079,1.0344289457459919,0.288,Sin_clasificar
50,587205.651,517563,NDVI,Residual_ajustado,-0.016249999999999924,-1.465935648072925,-0.541268546980773,0.79346485819975,-1.0439481221742724,1.0229423551171415,0.108,Sin_clasificar
51,587207.621,517565,NDVI,Residual_ajustado,-0.011249999999999953,-1.0148785255889485,-1.0374313817131502,1.0528668310727476,-1.0980926325524076,0.9812790921701614,0.052,Bajo-Bajo
52,587209.552,517567,NDVI,Residual_ajustado,-0.013749999999999958,-1.2404070868309387,-0.7329678240364585,0.9091784833538756,-1.235829993834776,0.9101427635635007,0.072,Sin_clasificar
53,587211.663,517569,NDVI,Residual_ajustado,-0.0012500000000000148,-0.11276428062099614,-0.4773687879622037,0.053830147965474744,-0.8800275508631334,1.1028504546855757,0.804,Sin_clasificar
54,587213.632,517570,NDVI,Residual_ajustado,0.008416666666666711,0.759279489514702,0.0751761870806687,0.05707973695027187,-0.988401343505963,0.9004151895807709,0.778,Sin_clasificar
55,587215.742,517572,NDVI,Residual_ajustado,0.02041666666666668,1.841816583476249,1.108848759439785,2.042296033703262,-1.007715204993829,0.92335658138101,0.008,Alto-Alto
56,587217.533,517574,NDVI,Residual_ajustado,0.010416666666666689,0.9397023385082917,1.6050115941721608,1.5082331483765006,-1.0028648402178395,0.8736421085080198,0.008,Alto-Alto
1,587212.895,517579,Nitratos,Original,4900,0.08048615086133418,-0.20121537715333593,-0.016195051201183648,-1.0311897704707396,0.8416059504341399,0.916,Sin_clasificar
2,587211.104,517578,Nitratos,Original,5500,0.6951076665297052,-0.35487075607042873,-0.24667338317174795,-0.9768961959272672,1.03200353833275,0.398,Sin_clasificar
3,587208.994,517576,Nitratos,Original,5400,0.5926707472516434,0.2341415297784269,0.13876883541642318,-1.1971435385274305,0.8082334374878327,0.606,Sin_clasificar
4,587207.025,517574,Nitratos,Original,6100,1.3097291821980763,0.38779690869551964,0.507908928084725,-0.9406005431608456,0.8730765486897952,0.214,Sin_clasificar
5,587204.915,517572,Nitratos,Original,5800,1.0024184243638907,0.5926707472516434,0.5941040766265621,-1.1669564984620173,0.8853499883191219,0.172,Sin_clasificar
6,587202.983,517570,Nitratos,Original,4100,-0.7390092033631606,0.08048615086133418,-0.05948000622980173,-1.0739406903399136,0.9379196598917576,0.798,Sin_clasificar
7,587201.014,517569,Nitratos,Original,3400,-1.4560676383095934,-0.25243383679236686,0.36756074056769095,-0.9977141981076978,0.9479164233150338,0.316,Sin_clasificar
8,587198.948,517567,Nitratos,Original,3800,-1.0463199611973462,-0.5341353648070368,0.5588764941790291,-0.7278859070202078,1.030401432854418,0.168,Sin_clasificar
9,587197.023,517566,Nitratos,Original,3600,-1.25119379975347,0.029267691222303216,-0.03661955379044484,-1.0544530915391506,0.8924048738465131,0.896,Sin_clasificar
10,587194.69,517564,Nitratos,Original,5400,0.5926707472516434,0.38779690869551964,0.22983588365845095,-0.9630581269711481,0.9029825176186586,0.404,Sin_clasificar
11,587193.167,517562,Nitratos,Original,5900,1.1048553436419526,0.6694984367101897,0.7396989253591867,-0.9622992349024646,0.9584003767083287,0.112,Sin_clasificar
12,587191.101,517561,Nitratos,Original,5400,0.5926707472516434,0.13170461050036514,0.07805746992173804,-0.9978828407896274,0.877114604018223,0.714,Sin_clasificar
13,587189.132,517559,Nitratos,Original,2800,-2.0706891539779644,0.4646245981540661,-0.9620931160689948,-1.029634510181832,0.929796704045478,0.062,Sin_clasificar
14,587187.054,517557,Nitratos,Original,4500,-0.3292615262509132,-0.2268246069728513,0.07468461628314456,-1.0884533300237509,0.8335485778530547,0.674,Sin_clasificar
15,587188.6,517555,Nitratos,Original,4900,0.08048615086133418,-0.3036522964313978,-0.02443980453996805,-1.0193004613946968,1.048024593116069,0.886,Sin_clasificar
16,587190.678,517557,Nitratos,Original,5300,0.49023382797358156,-0.7133999735436451,-0.349732799906553,-0.9433831474126855,0.9566858427753769,0.342,Sin_clasificar
17,587192.647,517559,Nitratos,Original,5900,1.1048553436419526,0.848763045446798,0.9377603862477123,-1.007055128879025,0.9160242183545536,0.058,Alto-Alto
18,587194.713,517560,Nitratos,Original,5200,0.3877969086955197,0.9255907349053444,0.3589412257135068,-0.9514217819180002,0.9518420501888414,0.33,Sin_clasificar
19,587196.236,517562,Nitratos,Original,5600,0.7975445858077671,0.20853229995891145,0.1663138067982711,-1.1241399953276483,0.8063689989487215,0.56,Sin_clasificar
20,587198.569,517564,Nitratos,Original,5700,0.8999815050858289,-0.9438830419192843,-0.849477280691508,-1.130379774559047,0.9084540357434878,0.084,Sin_clasificar
21,587200.494,517565,Nitratos,Original,4500,-0.3292615262509132,-0.17560614733382046,0.05782034809017646,-1.0461521239730562,0.9402993955145429,0.814,Sin_clasificar
22,587202.56,517567,Nitratos,Original,4600,-0.22682460697285137,0.0036584614027878326,-8.298290698126966e-4,-1.12596695771522,0.8382986800607413,0.984,Sin_clasificar
23,587204.529,517569,Nitratos,Original,5800,1.0024184243638907,0.20853229995891148,0.20903661955379027,-1.0703148726784253,1.1606591665693267,0.502,Sin_clasificar
24,587206.461,517570,Nitratos,Original,5600,0.7975445858077671,0.6438892068906743,0.5135303508157145,-1.1490710051395865,0.9728755402406266,0.254,Sin_clasificar
25,587208.571,517572,Nitratos,Original,5000,0.18292307013939602,0.567061517432128,0.10372863372658948,-1.0941215979441652,0.952966334735039,0.674,Sin_clasificar
26,587210.54,517574,Nitratos,Original,4600,-0.22682460697285137,0.23414152977842692,-0.05310906046801386,-0.9641543044036911,0.9474198643071297,0.822,Sin_clasificar
27,587212.65,517576,Nitratos,Original,4000,-0.8414461226412224,-0.8670553524607378,0.7295803644434063,-0.9695508702254407,0.8823050510065031,0.11,Sin_clasificar
28,587214.441,517577,Nitratos,Original,3600,-1.25119379975347,-1.1743661102949234,1.4693595958416077,-1.0072987238640345,0.9630942646887064,0.014,Bajo-Bajo
29,587215.987,517575,Nitratos,Original,3600,-1.25119379975347,-1.3024122593925007,1.629570143674805,-1.020780769380524,0.9764732507884598,0.014,Bajo-Bajo
