DX_m,DY_m,N_celdas,Correlacion,RMSE
-2.25,-0.25,142506,0.7508114273888333,0.21464997473631886
-2.25,0,142883,0.7538479078083309,0.2135098452702339
-2.25,0.25,142506,0.7571027773318022,0.2120118833630816
-2.25,0.5,142129,0.7598385662692325,0.21073140492513076
-2.25,0.75,141752,0.7621868679447849,0.20961692961298894
-2.25,1,141375,0.7643275223255441,0.2085911814288008
-2.25,1.25,140998,0.7665341055928172,0.2075366087461585
-2.25,1.5,140621,0.7690586385273241,0.2063408614742711
-2.25,1.75,140244,0.7719485657406184,0.20498055775057086
-2.25,2,139867,0.7750571302588217,0.20351798717104572
-2.25,2.25,139490,0.7779453713606155,0.20214420199329772
-2.25,2.5,139113,0.7796228551904882,0.20129788023909254
-2.25,2.75,138736,0.7795792017039237,0.20121167208652052
-2.25,3,138359,0.7781765862072375,0.20172567054888102
-2.25,3.25,137982,0.7760795235754753,0.20254316141100706
-2.25,3.5,137982,0.7742306863460104,0.20332880979243334
-2.25,3.75,137605,0.771469642938808,0.20442502743899538
-2.25,4,137228,0.7680416353840223,0.20579348299413183
-2.25,4.25,136851,0.7637294255058862,0.2075224114578621
-2.25,4.5,136474,0.7585753072901704,0.2095877586423994
-2.25,4.75,136097,0.7528309426238832,0.21187662784215808
-2.25,5,135720,0.7465138449713729,0.21437677689528106
-2,-5,136080,0.7218102489990779,0.2246323509381743
-2,-4.75,136458,0.7319640520591254,0.220669438662705
-2,-4.5,136836,0.7415549071354756,0.2168645386356479
-2,-4.25,137214,0.7492161706212247,0.21379543075619478
-2,-4,137592,0.7540068886758087,0.21188559214851824
-2,-3.75,137970,0.7560818547232759,0.21110326450256706
-2,-3.5,138348,0.7567910473664718,0.2108981501467552
-2,-3.25,138348,0.7567436342567865,0.21093234452243978
-2,-3,138726,0.7565217102458041,0.21112171702574783
-2,-2.75,139104,0.755379281365011,0.21169772582383248
-2,-2.5,139482,0.7535907447517667,0.21254779609585356
-2,-2.25,139860,0.7517866401019402,0.21340476184390253
-2,-2,140238,0.7503637554838061,0.2141047285282534
-2,-1.75,140616,0.7495153296190769,0.2145682556672031
-2,-1.5,140994,0.7491413376443274,0.21483807567421545
-2,-1.25,141372,0.7492001748089945,0.21493205440636684
-2,-1,141750,0.7497587362787212,0.21481919148560175
-2,-0.75,142128,0.7509270712262318,0.21445361279634334
-2,-0.5,142506,0.7527857859479284,0.21380104769311878
-2,-0.25,142884,0.7552859576112138,0.2128763088512095
-2,0,143262,0.7582407245436354,0.2117572891244099
-2,0.25,142884,0.7614861619480846,0.21025302339958324
-2,0.5,142506,0.7645254496766353,0.20883377034266204
-2,0.75,142128,0.7672964703904493,0.2075293119444864
-2,1,141750,0.7697051491782128,0.2063799077984159
-2,1.25,141372,0.7718109290606147,0.20536080554713043
-2,1.5,140994,0.7737836776446988,0.2043961755188284
-2,1.75,140616,0.7756334176468457,0.20348136591317112
-2,2,140238,0.7772882346968438,0.2026493152569151
-2,2.25,139860,0.7785178720029695,0.20200203457025875
-2,2.5,139482,0.7793219753833462,0.20154102952388528
-2,2.75,139104,0.7793489338804156,0.201424879868765
-2,3,138726,0.7783524524621533,0.20176182437643533
-2,3.25,138348,0.7764236616229091,0.20250795915170305
-2,3.5,138348,0.774354582957186,0.20339041660283913
-2,3.75,137970,0.7712529301820766,0.20463613530392966
-2,4,137592,0.7676477716927572,0.2060819622645407
-2,4.25,137214,0.763386303514638,0.20779019994195322
-2,4.5,136836,0.7583439583420096,0.20980971384770655
-2,4.75,136458,0.7525194180140898,0.2121335799964521
-2,5,136080,0.7459523821682972,0.21473752061627774
-1.75,-5,136440,0.7223122709696255,0.22457170252001374
-1.75,-4.75,136819,0.7329148662679504,0.22042098979785194
-1.75,-4.5,137198,0.7433859420116568,0.216245187948328
-1.75,-4.25,137577,0.7524857713889705,0.21256256232951784
-1.75,-4,137956,0.7589415083114334,0.20993456600684504
-1.75,-3.75,138335,0.7622013369765406,0.20863744476589585
-1.75,-3.5,138714,0.7629319489633588,0.20841683611614942
-1.75,-3.25,138714,0.7623304029807829,0.20868845362949076
-1.75,-3,139093,0.7622063851231433,0.2088348872306337
-1.75,-2.75,139472,0.761819841073881,0.20909299128894826
-1.75,-2.5,139851,0.7607859070055669,0.20963039145222473
-1.75,-2.25,140230,0.7594306895877659,0.21030584211115474
-1.75,-2,140609,0.7580407344634869,0.21099851882604595
-1.75,-1.75,140988,0.7569781202962471,0.21155537799143032
-1.75,-1.5,141367,0.7563490185895801,0.21193265853364454
-1.75,-1.25,141746,0.7559382630505245,0.21222191034237506
-1.75,-1,142125,0.7558918246743814,0.2123589340262697
-1.75,-0.75,142504,0.7566118867952317,0.2121746849147951
-1.75,-0.5,142883,0.7579518234012781,0.2117311079515051
-1.75,-0.25,143262,0.7600460263157189,0.2109662798821277
-1.75,0,143641,0.7627657457698938,0.20993381481820605
-1.75,0.25,143262,0.7659662959871628,0.2084377435380578
-1.75,0.5,142883,0.7692754620184132,0.20689100887006326
-1.75,0.75,142504,0.7725328799319005,0.20536424154982894
-1.75,1,142125,0.7751839200204163,0.2040990060457275
-1.75,1.25,141746,0.7770139793545411,0.20319275413420257
-1.75,1.5,141367,0.7782077966453647,0.2025644059397256
-1.75,1.75,140988,0.7786948860866273,0.20224579376711202
-1.75,2,140609,0.7785694174224845,0.20219663401648016
-1.75,2.25,140230,0.778188214223877,0.2022591244406067
-1.75,2.5,139851,0.7781815070616408,0.2021561044489508
-1.75,2.75,139472,0.7782696735772584,0.20201396207735958
-1.75,3,139093,0.7776745888707153,0.20217506696352391
-1.75,3.25,138714,0.775949611581269,0.2028325317232758
-1.75,3.5,138714,0.773681859590187,0.20380083946346952
-1.75,3.75,138335,0.7702258206580439,0.20519944184348146
-1.75,4,137956,0.7664576781475833,0.2067136760568687
-1.75,4.25,137577,0.7622539278347611,0.20839524245515686
-1.75,4.5,137198,0.7574060564842088,0.21033087507540354
-1.75,4.75,136819,0.7516770496401697,0.2126134931131035
-1.75,5,136440,0.7449901231753004,0.21526518948019924
-1.5,-5,136800,0.7230301628004748,0.22443054235981388
-1.5,-4.75,137180,0.7338316107231011,0.2201900728443181
-1.5,-4.5,137560,0.7440629645178627,0.21610121042058186
-1.5,-4.25,137940,0.7535832437048321,0.21223420317357214
-1.5,-4,138320,0.7613483129813886,0.20904173762241934
-1.5,-3.75,138700,0.7663415036999929,0.20699250286301768
-1.5,-3.5,139080,0.7683519938209082,0.206215718688157
-1.5,-3.25,139080,0.7680132481708295,0.20637831305698065
-1.5,-3,139460,0.7678403925149779,0.20654404663794215
-1.5,-2.75,139840,0.7680231936614418,0.20655656964383007
-1.5,-2.5,140220,0.7679361297906289,0.2066895191980329
-1.5,-2.25,140600,0.7671885286374586,0.20710962681940695
-1.5,-2,140980,0.7659774688950273,0.20773242675490192
-1.5,-1.75,141360,0.7646506118683812,0.20840751610609914
-1.5,-1.5,141740,0.7636459264734129,0.20894745248968355
-1.5,-1.25,142120,0.7629844026314855,0.20934425843541965
-1.5,-1,142500,0.7625973634091947,0.209625042629077
-1.5,-0.75,142880,0.7627917207459219,0.20965958463868142
-1.5,-0.5,143260,0.7636928266587509,0.20939504755991548
-1.5,-0.25,143640,0.7652438252522383,0.2088516827000421
-1.5,0,144020,0.7675325956809004,0.20799132629172143
-1.5,0.25,143640,0.7707837781003634,0.20646108219567808
-1.5,0.5,143260,0.774180152636843,0.204863101610029
-1.5,0.75,142880,0.7774641571501495,0.20331132539411412
-1.5,1,142500,0.7800733838817943,0.20205401735919207
-1.5,1.25,142120,0.7813834011422053,0.20137244396783857
-1.5,1.5,141740,0.7814710255498468,0.20123312196578455
-1.5,1.75,141360,0.7805004048367514,0.2015616712217503
-1.5,2,140980,0.7790777474425639,0.20208763887874417
-1.5,2.25,140600,0.7777332745679977,0.2025756584768566
-1.5,2.5,140220,0.7768541030855606,0.20285668524208994
-1.5,2.75,139840,0.7764283248934198,0.2029406546434738
-1.5,3,139460,0.7758239826117383,0.20310565279942122
-1.5,3.25,139080,0.7743154605774855,0.20366711412396407
-1.5,3.5,139080,0.7722277371222512,0.20455438244966698
-1.5,3.75,138700,0.7687092222742026,0.20597715423643795
-1.5,4,138320,0.7647340445440639,0.20757658043505572
-1.5,4.25,137940,0.7604170900813506,0.20930181757682997
-1.5,4.5,137560,0.7555325777916662,0.2112476265132048
-1.5,4.75,137180,0.7499633020686337,0.21345820132349538
-1.5,5,136800,0.743574284878822,0.2159824966883475
-1.25,-5,137160,0.723378076906647,0.22444024825132478
-1.25,-4.75,137541,0.7340624969933913,0.22023970237715984
-1.25,-4.5,137922,0.7438349923871488,0.21633316087307655
-1.25,-4.25,138303,0.752974345650894,0.21262316913848625
-1.25,-4,138684,0.761448455362987,0.2091301988903692
-1.25,-3.75,139065,0.7682657859568045,0.206292773401073
-1.25,-3.5,139446,0.772474837986499,0.20455567074330935
-1.25,-3.25,139446,0.7736770982949109,0.2040495765347985
-1.25,-3,139827,0.7739038377315967,0.20403951693315484
-1.25,-2.75,140208,0.7741308792750381,0.2040293165533754
-1.25,-2.5,140589,0.7745745226967765,0.20392835996725472
-1.25,-2.25,140970,0.7744927552279418,0.20405958606701322
-1.25,-2,141351,0.7736597132409361,0.20452304923956519
-1.25,-1.75,141732,0.7723874922710164,0.20518130260546308
-1.25,-1.5,142113,0.7711390507621237,0.20583207682747454
-1.25,-1.25,142494,0.7702922520588464,0.20631160173454638
-1.25,-1,142875,0.7697607941348353,0.20665547089904868
-1.25,-0.75,143256,0.7694205660325663,0.20691885046089362
-1.25,-0.5,143637,0.7697816270040967,0.20688173832211534
-1.25,-0.25,144018,0.7709736705653889,0.2064843689378363
-1.25,0,144399,0.7728158264203394,0.2058057154448819
-1.25,0.25,144018,0.7757920339452052,0.20438233629098976
-1.25,0.5,143637,0.7790511987734182,0.20283061773329625
-1.25,0.75,143256,0.7817865389156269,0.2015096288876166
-1.25,1,142875,0.78360610882105175,0.2005962479099455
-1.25,1.25,142494,0.7839182225893375,0.20035846096843454
-1.25,1.5,142113,0.7828380783801188,0.20074181117473355
-1.25,1.75,141732,0.7811154619096792,0.20140718669917776
-1.25,2,141351,0.7791112359404022,0.20219239814635157
-1.25,2.25,140970,0.7770301632414099,0.20300561112322968
-1.25,2.5,140589,0.7752239942759913,0.20369291346023147
-1.25,2.75,140208,0.7739844136746721,0.20413205161950498
-1.25,3,139827,0.7730031434182685,0.20446030734669637
-1.25,3.25,139446,0.77163349058137,0.20495863719570645
-1.25,3.5,139446,0.7699429631088243,0.20566978520337365
-1.25,3.75,139065,0.7666372852596468,0.20699593527686133
-1.25,4,138684,0.762503328189566,0.20865754140528323
-1.25,4.25,138303,0.757917185746919,0.21048986753365564
-1.25,4.5,137922,0.7529922463465893,0.2124446782916576
-1.25,4.75,137541,0.7476369811944853,0.214558450619144
-1.25,5,137160,0.7418789767753852,0.2168176761534147
-1,-5,137520,0.7229921297904337,0.22474351068501455
-1,-4.75,137902,0.7332834816126598,0.22069952076100968
-1,-4.5,138284,0.7427574788199226,0.21691683222193944
-1,-4.25,138666,0.7515292191264381,0.21336407115882322
-1,-4,139048,0.7601366101059768,0.20982132840118103
-1,-3.75,139430,0.7683990479059242,0.20636611112335404
-1,-3.5,139812,0.7750409814073836,0.20356365053138797
-1,-3.25,139812,0.7786290803174983,0.20200556464211059
-1,-3,140194,0.7801965205413625,0.20139947207462267
-1,-2.75,140576,0.7805472666164928,0.2013306747786083
-1,-2.5,140958,0.7809278742007643,0.20125248951932306
-1,-2.25,141340,0.7812790363020455,0.2011896429771708
-1,-2,141722,0.7809979349440394,0.20141126676899868
-1,-1.75,142104,0.7801163025425832,0.20190307717915737
-1,-1.5,142486,0.7789259047593262,0.2025351497196739
-1,-1.25,142868,0.7777775322478209,0.20315195372276557
-1,-1,143250,0.7769629625337705,0.20362241392138783
-1,-0.75,143632,0.7764564334020109,0.20395942754050175
-1,-0.5,144014,0.7763768592747863,0.20411235538504496
-1,-0.25,144396,0.7772659282373393,0.20383958947616967
-1,0,144778,0.7788984190808864,0.20324104200217122
-1,0.25,144396,0.7811163006481326,0.20214049411824433
-1,0.5,144014,0.78350681353311,0.20096280754597282
-1,0.75,143632,0.7850616112522268,0.2001620740040516
-1,1,143250,0.7852545097772897,0.1999757899405144
-1,1.25,142868,0.7844075330333072,0.20025842675946548
-1,1.5,142486,0.7829362792123276,0.20081796258029508
-1,1.75,142104,0.781115618635477,0.20152822674416979
-1,2,141722,0.7788398709247665,0.2024346639871314
-1,2.25,141340,0.7762299581192406,0.20348083427405073
-1,2.5,140958,0.7736375778974477,0.20451110840771045
-1,2.75,140576,0.771485830155042,0.20534546349534777
-1,3,140194,0.7698163730601285,0.20596977625255128
-1,3.25,139812,0.7681835185006712,0.20657827494054798
-1,3.5,139812,0.7666571416294374,0.20721404293447374
-1,3.75,139430,0.7636826623520794,0.2083910929536971
-1,4,139048,0.7596724467705807,0.20999180078609417
-1,4.25,138666,0.7550443990835166,0.21183289045442247
-1,4.5,138284,0.7503010294196008,0.21370333657161575
-1,4.75,137902,0.7453716950651671,0.21563382927931335
-1,5,137520,0.7402788782366018,0.21761631392650937
-0.75,-5,137880,0.7215966172206646,0.22544921939063828
-0.75,-4.75,138263,0.7316563103033311,0.22150379748202167
-0.75,-4.5,138646,0.7409046779035047,0.21782060273490875
-0.75,-4.25,139029,0.7497851220006303,0.21423162630540102
-0.75,-4,139412,0.7586101621868019,0.21060565499566253
-0.75,-3.75,139795,0.7675241397433988,0.20687746942140253
-0.75,-3.5,140178,0.7759473573777627,0.20329710598540413
-0.75,-3.25,140178,0.7820425680807406,0.20062392691002454
-0.75,-3,140561,0.78580544004892,0.19902803708913358
-0.75,-2.75,140944,0.7871296410372892,0.19851738355487797
-0.75,-2.5,141327,0.787330638218072,0.19851513084659977
-0.75,-2.25,141710,0.7876344205683019,0.19846903273156352
-0.75,-2,142093,0.7879424718630388,0.19842447355408252
-0.75,-1.75,142476,0.7877201935561594,0.19862288498830807
-0.75,-1.5,142859,0.786852876950711,0.19911632171422886
-0.75,-1.25,143242,0.7855591530269116,0.199805400920086
-0.75,-1,143625,0.7843373046911741,0.2004628920906585
-0.75,-0.75,144008,0.7838320879594964,0.2008010364671172
-0.75,-0.5,144391,0.7837860562312349,0.2009374871545027
-0.75,-0.25,144774,0.7841027213836139,0.20091342664054684
-0.75,0,145157,0.7850323465612772,0.20061862152195142
-0.75,0.25,144774,0.7861392149662341,0.20000821537495506
-0.75,0.5,144391,0.7866111067300949,0.19968765854668646
-0.75,0.75,144008,0.7862386171398656,0.19975342441944194
-0.75,1,143625,0.7850945786949872,0.20016906420774816
-0.75,1.25,143242,0.7837498510292518,0.20067509281568605
-0.75,1.5,142859,0.7822674853298393,0.2012393741710788
-0.75,1.75,142476,0.7804724038718073,0.20193801634897976
-0.75,2,142093,0.7781311291722627,0.20287307459985893
-0.75,2.25,141710,0.7753271983744314,0.20400380625340717
-0.75,2.5,141327,0.7722061783758076,0.2052633130279591
-0.75,2.75,140944,0.7691931484923265,0.20646841632718776
-0.75,3,140561,0.7666006756494614,0.20748696658388935
-0.75,3.25,140178,0.7642340153743367,0.20840530645586988
-0.75,3.5,140178,0.7624218790506097,0.20915756276305134
-0.75,3.75,139795,0.759632611564639,0.21024676664228426
-0.75,4,139412,0.7561187381521131,0.21162730583672706
-0.75,4.25,139029,0.7520447058458767,0.21322660640809116
-0.75,4.5,138646,0.7477318388597216,0.2149106331024234
-0.75,4.75,138263,0.743294859610233,0.2166329128677706
-0.75,5,137880,0.7386048627559687,0.21844747264646894
-0.5,-5,138240,0.7192049219585946,0.22654975818975212
-0.5,-4.75,138624,0.7292147237055713,0.22263650630651366
-0.5,-4.5,139008,0.7387726000212953,0.2188398019172824
-0.5,-4.25,139392,0.7481010990891356,0.21507599014248505
-0.5,-4,139776,0.7574127843603662,0.21125305876547867
-0.5,-3.75,140160,0.7666292746489741,0.20740030971436274
-0.5,-3.5,140544,0.7757884085310208,0.20350064960136813
-0.5,-3.25,140544,0.7836607843932782,0.20003538987335417
-0.5,-3,140928,0.7897509014149852,0.19737994871372447
-0.5,-2.75,141312,0.7929576746962248,0.19600451548132497
-0.5,-2.5,141696,0.7939109821699217,0.19565486718821215
-0.5,-2.25,142080,0.7941434927615016,0.19563696205485323
-0.5,-2,142464,0.7945557057139965,0.19554024243087503
-0.5,-1.75,142848,0.7948095843830905,0.1955196033820862
-0.5,-1.5,143232,0.7942610017926841,0.19587136329761676
-0.5,-1.25,143616,0.7933500906462961,0.1963932861065923
-0.5,-1,144000,0.7923321092830949,0.19696558230730649
-0.5,-0.75,144384,0.791786025370315,0.19732456402315518
-0.5,-0.5,144768,0.7916115921445198,0.197518007190078
-0.5,-0.25,145152,0.7911917300449637,0.19782606037382525
-0.5,0,145536,0.7904622769057225,0.19828097227332692
-0.5,0.25,145152,0.7896461583460046,0.19854297421877384
-0.5,0.5,144768,0.7878634443976544,0.19924549258410437
-0.5,0.75,144384,0.7859317676220144,0.20001613784104905
-0.5,1,144000,0.7843465901971601,0.20062989014111313
-0.5,1.25,143616,0.7828523528587102,0.20120222299046273
-0.5,1.5,143232,0.7812633745178574,0.201813234737563
-0.5,1.75,142848,0.7793053019957664,0.2025830382548242
-0.5,2,142464,0.7768838001186926,0.2035517161161238
-0.5,2.25,142080,0.7740334127656099,0.2047005949530901
-0.5,2.5,141696,0.7706663224199567,0.20606447016422358
-0.5,2.75,141312,0.7670350523783743,0.2075329022451338
-0.5,3,140928,0.7634882220018031,0.20895551210371757
-0.5,3.25,140544,0.7601637186700123,0.21027484476051178
-0.5,3.5,140544,0.7577690572841144,0.21126679301050846
-0.5,3.75,140160,0.7550161441862565,0.21233110001828848
-0.5,4,139776,0.7521636706039728,0.21342448658743884
-0.5,4.25,139392,0.7489871071662736,0.21464174764706842
-0.5,4.5,139008,0.7453540364440275,0.21603879433771384
-0.5,4.75,138624,0.7411643843434919,0.21765506731343057
-0.5,5,138240,0.7364633331128853,0.2194697474741464
-0.25,-5,138600,0.71642152043365,0.22780705495565207
-0.25,-4.75,138985,0.7262957048461597,0.22396224617781807
-0.25,-4.5,139370,0.7365342271234779,0.21990549321768282
-0.25,-4.25,139755,0.7465204049039178,0.2158817983824107
-0.25,-4,140140,0.7563059011537112,0.21186715434134645
-0.25,-3.75,140525,0.7659119516757141,0.20785187947122336
-0.25,-3.5,140910,0.7752249284022227,0.20388699826188653
-0.25,-3.25,140910,0.7837894174797752,0.20011526614774824
-0.25,-3,141295,0.7917174693539589,0.19662154343533322
-0.25,-2.75,141680,0.7973715367520308,0.1941113827613536
-0.25,-2.5,142065,0.8002069843240454,0.19288243623596743
-0.25,-2.25,142450,0.8008905649967564,0.19265074697044293
-0.25,-2,142835,0.8009683557234725,0.19270451104607092
-0.25,-1.75,143220,0.8012876150635773,0.1926494551309343
-0.25,-1.5,143605,0.8014349318510294,0.19267864392878287
-0.25,-1.25,143990,0.8011911002930631,0.19289469851149327
-0.25,-1,144375,0.8006143107453246,0.1932681781617425
-0.25,-0.75,144760,0.7997628611685905,0.19377238139737996
-0.25,-0.5,145145,0.7985408919324248,0.1944527320034086
-0.25,-0.25,145530,0.7971099101210066,0.1952314624050071
-0.25,0,145915,0.7945777156416649,0.19652251218815678
-0.25,0.25,145530,0.7913709994465613,0.19788531585618474
-0.25,0.5,145145,0.7882709722244231,0.1991902891158701
-0.25,0.75,144760,0.785586020619004,0.20030198148014033
-0.25,1,144375,0.7833764646082427,0.20119549131310122
-0.25,1.25,143990,0.781488402277599,0.20194237581821758
-0.25,1.5,143605,0.7796414101050116,0.20266617266227557
-0.25,1.75,143220,0.7775225066156806,0.20350443543312294
-0.25,2,142835,0.775004044553142,0.20451227199917463
-0.25,2.25,142450,0.7720747310854567,0.2056914742135633
-0.25,2.5,142065,0.7686138583847062,0.2070910589102782
-0.25,2.75,141680,0.7646295145974747,0.20870551929697478
-0.25,3,141295,0.7603515335424276,0.21043265546855539
-0.25,3.25,140910,0.7561778218837291,0.21210200970013413
-0.25,3.5,140910,0.753186197345741,0.21333611909245356
-0.25,3.75,140525,0.7504288009650181,0.21439333109114933
-0.25,4,140140,0.7481869353337661,0.21522533269588687
-0.25,4.25,139755,0.7457950981222276,0.21611184742973344
-0.25,4.5,139370,0.7426842436724974,0.2172888498083836
-0.25,4.75,138985,0.73854813298577,0.21887775482054436
-0.25,5,138600,0.7335204399050046,0.22081777672191233
0,-5,138960,0.7141579375375583,0.22886270766462527
0,-4.75,139346,0.7236128957448514,0.22519437457666416
0,-4.5,139732,0.734027971261889,0.22108123738291688
0,-4.25,140118,0.7447757937324382,0.21675827994971844
0,-4,140504,0.755012790896151,0.2125632654742905
0,-3.75,140890,0.7648795652327269,0.2084426598404068
0,-3.5,141276,0.7743901706246028,0.20439611544148664
0,-3.25,141276,0.7831479047941401,0.2005429901224311
0,-3,141662,0.7920922115521314,0.19658864843574592
0,-2.75,142048,0.7998361488664448,0.19310563572987288
0,-2.5,142434,0.8049823484564769,0.1907828625796052
0,-2.25,142820,0.8072303349031501,0.18980659243766024
0,-2,143206,0.8075528825412369,0.1897417204361413
0,-1.75,143592,0.8076653888998202,0.18978014629144793
0,-1.5,143978,0.8082196805314799,0.189613089463326
0,-1.25,144364,0.8085783459324711,0.18954280005838992
0,-1,144750,0.8080958996305256,0.18987457923950643
0,-0.75,145136,0.8067465388993915,0.19062065136205147
0,-0.5,145522,0.8043435290244247,0.19186704538857807
0,-0.25,145908,0.8008525741789019,0.19362026523913095
0,0,146294,0.79665592924962,0.19569465215693324
0,0.25,145908,0.7924987556681572,0.19750214104681563
0,0.5,145522,0.7885478982164997,0.19919840824443993
0,0.75,145136,0.7852850350784629,0.2005719975228124
0,1,144750,0.782425088593065,0.20175642692715962
0,1.25,144364,0.7798307914943531,0.2028159821472126
0,1.5,143978,0.7774598425290544,0.20376871644995823
0,1.75,143592,0.7751595838210583,0.20468261277583574
0,2,143206,0.7726865464458322,0.20566558662594545
0,2.25,142820,0.7697263237230315,0.2068527603840898
0,2.5,142434,0.7661221862723311,0.20830777004360215
0,2.75,142048,0.7618933222447043,0.2100191132965798
0,3,141662,0.7572926985426746,0.21187402278997014
0,3.25,141276,0.7528194677167309,0.21365971059703706
0,3.5,141276,0.7495614836947254,0.2149969063186792
0,3.75,140890,0.7465635640879321,0.21614711618647076
0,4,140504,0.7442499008147997,0.21700346237924933
0,4.25,140118,0.7420567113801959,0.21780333488353
0,4.5,139732,0.739221023870354,0.21886190640415198
0,4.75,139346,0.7352572055040322,0.2203734427976094
0,5,138960,0.7302993666336646,0.22227686341086567
0.25,-5,138600,0.7124905342707022,0.22935499045638497
0.25,-4.75,138985,0.7217022654054241,0.22579970597903046
0.25,-4.5,139370,0.7317880106152099,0.2218396891836303
0.25,-4.25,139755,0.7427063479559531,0.21747142088387564
0.25,-4,140140,0.7534844088637607,0.21307288224089735
0.25,-3.75,140525,0.7636900704787839,0.20882594602179344
0.25,-3.5,140910,0.77353047830838,0.20465107813846667
0.25,-3.25,140910,0.7826535800558657,0.20064565067207427
0.25,-3,141295,0.7919423935573553,0.1965440069895491
0.25,-2.75,141680,0.8007264726944512,0.19258357048776378
0.25,-2.5,142065,0.8080184699062478,0.18924515667600733
0.25,-2.25,142450,0.8126860916037512,0.1871057332961915
0.25,-2,142835,0.8145841014916115,0.1862807460980309
0.25,-1.75,143220,0.8148791147616704,0.18622924450098094
0.25,-1.5,143605,0.8151244842715746,0.18620560490817428
0.25,-1.25,143990,0.8154924673743177,0.18612654658178526
0.25,-1,144375,0.8149860663272661,0.18647224623509248
0.25,-0.75,144760,0.8128693640570965,0.18759683201565944
0.25,-0.5,145145,0.8089263279635956,0.18959337067673224
0.25,-0.25,145530,0.8036987565019338,0.19218141431940222
0.25,0,145915,0.7985556907505049,0.1947071569673514
0.25,0.25,145530,0.7941911498867298,0.1966181157029574
0.25,0.5,145145,0.7896813932864816,0.19857512963136295
0.25,0.75,144760,0.785558951955888,0.20033915228540897
0.25,1,144375,0.7819320626345048,0.20186591025795322
0.25,1.25,143990,0.7785884911480153,0.2032548868982029
0.25,1.5,143605,0.7756857173658126,0.20443712684193677
0.25,1.75,143220,0.7730240653702531,0.2055032360877022
0.25,2,142835,0.7702774855873098,0.20659789295994913
0.25,2.25,142450,0.7671705690149273,0.20783922028835708
0.25,2.5,142065,0.763297034397731,0.2093981676906067
0.25,2.75,141680,0.758938780344185,0.2111504857626687
0.25,3,141295,0.7544706621621351,0.2129346282847571
0.25,3.25,140910,0.7501937200747927,0.21462459343794446
0.25,3.5,140910,0.7468590542628875,0.21598523364288488
0.25,3.75,140525,0.7433203032833312,0.2173473134087069
0.25,4,140140,0.7402576952672385,0.2184995297502904
0.25,4.25,139755,0.7376215320621999,0.21946840623827218
0.25,4.5,139370,0.7348582504405076,0.22048404589460185
0.25,4.75,138985,0.7311996114858419,0.2218559294717674
0.25,5,138600,0.7266693918451622,0.22357003446695028
0.5,-5,138240,0.7108902261389503,0.22981933125687015
0.5,-4.75,138624,0.7200107235542358,0.22631600331486063
0.5,-4.5,139008,0.7298680790842549,0.22246578969921646
0.5,-4.25,139392,0.7403631217300554,0.21829252750985972
0.5,-4,139776,0.7513206008199169,0.21384558063550307
0.5,-3.75,140160,0.762120230746227,0.20937032346823414
0.5,-3.5,140544,0.7724045652137359,0.20502180908772868
0.5,-3.25,140544,0.781832328845774,0.20089426314098094
0.5,-3,140928,0.7913165168374641,0.19671688934016932
0.5,-2.75,141312,0.8004439982724213,0.19260795758716653
0.5,-2.5,141696,0.8090409608723522,0.18865808444487855
0.5,-2.25,142080,0.8160483923867704,0.18538858066450384
0.5,-2,142464,0.8202271571936968,0.18344522196408447
0.5,-1.75,142848,0.8216950500378246,0.18281626188724193
0.5,-1.5,143232,0.8217114472111265,0.18290194781990674
0.5,-1.25,143616,0.8212637269702029,0.1832194214685446
0.5,-1,144000,0.8199795763322647,0.18394843927330207
0.5,-0.75,144384,0.8167789010766213,0.18561139258807322
0.5,-0.5,144768,0.8119389719715555,0.18805503033155535
0.5,-0.25,145152,0.8061998501643266,0.19090090051907796
0.5,0,145536,0.8004896651887022,0.1937033085781487
0.5,0.25,145152,0.7956495595111552,0.1958422216075208
0.5,0.5,144768,0.7909278832013724,0.19790170788379954
0.5,0.75,144384,0.7860755443702027,0.19999885325060893
0.5,1,144000,0.7816299364214212,0.20189130269211422
0.5,1.25,143616,0.7775833860691787,0.2035881798550257
0.5,1.5,143232,0.773993439799456,0.2050668119713168
0.5,1.75,142848,0.770694947267483,0.20640346722943978
0.5,2,142464,0.767321825238186,0.20776010430386593
0.5,2.25,142080,0.7638059177917753,0.2091653334958307
0.5,2.5,141696,0.7599280047777613,0.21071138035791162
0.5,2.75,141312,0.755837425436666,0.21233506134151525
0.5,3,140928,0.7517359507724216,0.21395123130035631
0.5,3.25,140544,0.7476738133284071,0.21553927403681847
0.5,3.5,140544,0.7441849360440119,0.21695517123012512
0.5,3.75,140160,0.740075733850745,0.2185385139634526
0.5,4,139776,0.7361269877473123,0.22003750120161164
0.5,4.25,139392,0.7326592353802698,0.22132803883120153
0.5,4.5,139008,0.7295524219998762,0.2224662516176144
0.5,4.75,138624,0.7262849741028489,0.22366438008922265
0.5,5,138240,0.7226617846180337,0.22500101221461705
0.75,-5,137880,0.7094841677497773,0.23020778834551425
0.75,-4.75,138263,0.7185340137371379,0.2267467392841439
0.75,-4.5,138646,0.728201387909684,0.22298863124944382
0.75,-4.25,139029,0.7381831036710729,0.2190431651070928
0.75,-4,139412,0.7488340592260547,0.21474841955848406
0.75,-3.75,139795,0.7600199154309922,0.21013812984230792
0.75,-3.5,140178,0.7708027179845978,0.2055987549825709
0.75,-3.25,140178,0.7805016120310365,0.20136904317236076
