Tipo_grupo,Grupo,n,Funcion,r,Observado,Limite_inferior,Limite_superior,Posicion
Dosis,D100,32,K,3.3069699358282207,48.89268949102102,22.89206858334635,51.348859048709215,Dentro_envolvente
Dosis,D100,32,K,3.322209428620056,48.89268949102102,22.89206858334635,52.196407122241595,Dentro_envolvente
Dosis,D100,32,K,3.337448921411891,49.89539671838394,22.89206858334635,52.196407122241595,Dentro_envolvente
Dosis,D100,32,K,3.352688414203726,49.89539671838394,22.89206858334635,53.07738607728332,Dentro_envolvente
Dosis,D100,32,K,3.367927906995561,49.89539671838394,24.595750937925928,54.02705221396237,Dentro_envolvente
Dosis,D100,32,K,3.3831673997873963,49.89539671838394,24.595750937925928,54.99749830263507,Dentro_envolvente
Dosis,D100,32,K,3.3984068925792315,49.89539671838394,24.595750937925928,54.99749830263507,Dentro_envolvente
Dosis,D100,32,K,3.4136463853710666,49.89539671838394,25.43791866427317,54.99749830263507,Dentro_envolvente
Dosis,D100,32,K,3.4288858781629017,49.89539671838394,25.43791866427317,56.74565920743845,Dentro_envolvente
Dosis,D100,32,K,3.444125370954737,49.89539671838394,25.43791866427317,57.06014141210172,Dentro_envolvente
Dosis,D100,32,K,3.459364863746572,49.89539671838394,25.43791866427317,57.06014141210172,Dentro_envolvente
Dosis,D100,32,K,3.474604356538407,51.95790838785474,25.43791866427317,57.06014141210172,Dentro_envolvente
Dosis,D100,32,K,3.489843849330242,54.131716422748404,25.43791866427317,59.114828743517926,Dentro_envolvente
Dosis,D100,32,K,3.5050833421220773,54.131716422748404,25.43791866427317,59.114828743517926,Dentro_envolvente
Dosis,D100,32,K,3.5203228349139124,54.131716422748404,26.489930985873304,59.114828743517926,Dentro_envolvente
Dosis,D100,32,K,3.5355623277057475,54.131716422748404,26.489930985873304,59.114828743517926,Dentro_envolvente
Dosis,D100,32,K,3.5508018204975826,54.131716422748404,26.489930985873304,59.114828743517926,Dentro_envolvente
Dosis,D100,32,K,3.5660413132894178,54.131716422748404,27.105082247609328,59.114828743517926,Dentro_envolvente
Dosis,D100,32,K,3.581280806081253,54.131716422748404,27.105082247609328,60.27371879352943,Dentro_envolvente
Dosis,D100,32,K,3.596520298873088,54.131716422748404,27.105082247609328,61.10637625718754,Dentro_envolvente
Dosis,D100,32,K,3.611759791664923,55.162972257483794,27.105082247609328,61.976747530951194,Dentro_envolvente
Dosis,D100,32,K,3.6269992844567582,59.37726848958159,27.105082247609328,62.00971214917628,Dentro_envolvente
Dosis,D100,32,K,3.6422387772485934,59.37726848958159,27.465397171151007,62.00971214917628,Dentro_envolvente
Dosis,D100,32,K,3.6574782700404285,62.561701673859616,27.465397171151007,62.00971214917628,Sobre_envolvente
Dosis,D100,32,K,3.6727177628322636,62.561701673859616,27.465397171151007,63.19115660190319,Dentro_envolvente
Dosis,D100,32,K,3.6879572556240987,62.561701673859616,27.465397171151007,63.19115660190319,Dentro_envolvente
Dosis,D100,32,K,3.703196748415934,62.561701673859616,28.349772489694708,63.19115660190319,Dentro_envolvente
Dosis,D100,32,K,3.718436241207769,62.561701673859616,28.349772489694708,64.37260105463008,Dentro_envolvente
Dosis,D100,32,K,3.733675733999604,62.561701673859616,28.349772489694708,64.8632209453901,Dentro_envolvente
Dosis,D100,32,K,3.748915226791439,63.68223040175121,29.571414016996638,64.8632209453901,Dentro_envolvente
Dosis,D100,32,K,3.7641547195832743,64.80275912964282,29.571414016996638,66.58319604087347,Dentro_envolvente
Dosis,D100,32,K,3.7793942123751094,64.80275912964282,29.571414016996638,66.58319604087347,Dentro_envolvente
Dosis,D100,32,K,3.7946337051669445,64.80275912964282,29.571414016996638,66.58319604087347,Dentro_envolvente
Dosis,D100,32,K,3.8098731979587797,64.80275912964282,29.571414016996638,66.58319604087347,Dentro_envolvente
Dosis,D100,32,K,3.8251126907506148,64.80275912964282,29.571414016996638,67.45894330752894,Dentro_envolvente
Dosis,D100,32,K,3.84035218354245,64.80275912964282,29.571414016996638,67.45894330752894,Dentro_envolvente
Dosis,D100,32,K,3.855591676334285,64.80275912964282,29.571414016996638,67.45894330752894,Dentro_envolvente
Dosis,D100,32,K,3.87083116912612,64.80275912964282,29.571414016996638,68.5713216378847,Dentro_envolvente
Dosis,D100,32,K,3.8860706619179552,64.80275912964282,29.571414016996638,68.5713216378847,Dentro_envolvente
Dosis,D100,32,K,3.9013101547097904,64.80275912964282,29.571414016996638,68.5713216378847,Dentro_envolvente
Dosis,D100,32,K,3.9165496475016255,64.80275912964282,29.571414016996638,69.7737527276577,Dentro_envolvente
Dosis,D100,32,K,3.9317891402934606,64.80275912964282,29.571414016996638,69.7737527276577,Dentro_envolvente
Dosis,D100,32,K,3.9470286330852957,64.80275912964282,30.555951060935723,70.67158885774695,Dentro_envolvente
Dosis,D100,32,K,3.962268125877131,64.80275912964282,30.555951060935723,70.67158885774695,Dentro_envolvente
Dosis,D100,32,K,3.977507618668966,64.80275912964282,31.780490907400885,70.67158885774695,Dentro_envolvente
Dosis,D100,32,K,3.992747111460801,64.80275912964282,31.780490907400885,70.67158885774695,Dentro_envolvente
Dosis,D100,32,K,4.007986604252636,64.80275912964282,32.981872450106884,71.9487767211186,Dentro_envolvente
Dosis,D100,32,K,4.023226097044471,65.91513745999856,34.05298745977758,71.9487767211186,Dentro_envolvente
Dosis,D100,32,K,4.038465589836306,68.10102859937416,34.05298745977758,72.91624353514872,Dentro_envolvente
Dosis,D100,32,K,4.0537050826281416,71.37986530843759,34.05298745977758,74.16977977142089,Dentro_envolvente
Dosis,D100,32,K,4.068944575419977,71.37986530843759,34.05298745977758,74.16977977142089,Dentro_envolvente
Dosis,D100,32,K,4.084184068211812,71.37986530843759,34.05298745977758,76.42076708301772,Dentro_envolvente
Dosis,D100,32,K,4.099423561003647,71.37986530843759,34.05298745977758,76.42076708301772,Dentro_envolvente
