grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
1197,587199.1448494447,517567.21958511486,21.654801385971695,0.095041155634993435,15.644225038660986,0.2034376343122789,-6.0105763473107086,-27.756321751371267,T
1198,587199.3779949171,517567.21958511486,21.717746310634915,0.08863815830458997,15.541854620955762,0.15299267460459595,-6.175891689679153,-28.43707446133531,T
1199,587199.6111403892,517567.21958511486,21.76913089255186,0.08332793966106435,15.460140538791892,0.10381598534741873,-6.3089903537599685,-28.981360739204064,T
1200,587199.8442858616,517567.21958511486,21.801105414132458,0.08304200101629067,15.405255308416145,0.06019567688989274,-6.395850105716313,-29.337274345594583,T
1201,587200.0774313337,517567.21958511486,21.808364984960864,0.09081446180444484,15.38097225270364,0.026396812304337425,-6.427392732257225,-29.47214399928459,T
1202,587200.3105768058,517567.21958511486,21.794067842792472,0.10559573819238412,15.388187228693216,0.005938823117439249,-6.405880614099257,-29.392771740947612,T
1203,587200.5437222782,517567.21958511486,21.76635221945155,0.12387921111980876,15.424927504428053,9.86689071324417e-4,-6.341424715023498,-29.134071943191607,T
1204,587200.7768677503,517567.21958511486,21.731412886683376,0.14285715076704672,15.486829816151225,0.012003545311584532,-6.244583070532151,-28.735283357294826,T
1205,587201.0100132225,517567.21958511486,21.6936179848121,0.16114352265348697,15.56795769445095,0.03771882615723408,-6.12566029036115,-28.237153870091102,T
1206,587201.2431586948,517567.21958511486,21.65515274722651,0.1782866171494505,15.661756436852013,0.07538138996092143,-5.9933963103744965,-27.676536759326726,T
1207,587201.476304167,517567.21958511486,21.61713540841013,0.19429748705472147,15.761933332136612,0.1212234031151663,-5.855202076273519,-27.08592959081691,T
1208,587201.7094496391,517567.21958511486,21.580204189360874,0.20938812246687902,15.863100184769138,0.17104636550961955,-5.717104004591736,-26.492353614570018,T
1209,587201.9425951114,517567.21958511486,21.54471056214307,0.2238124248179498,15.961103796771765,0.22082915000824083,-5.5836067653713055,-25.91636935323906,T
1210,587202.1757405836,517567.21958511486,21.510818252486583,0.237772436596296,16.05306552859082,0.26724614299724886,-5.457752723895762,-25.372129780627304,T
1211,587202.4088860557,517567.21958511486,21.478531002601887,0.2513738637287273,16.137222580282547,0.3079940120420909,-5.34130842231934,-24.8681272554082,T
1212,587202.642031528,517567.21958511486,21.44773690657836,0.2646666458617598,16.212692871565256,0.34187488446968467,-5.235044035013104,-24.408374915338662,T
1213,587202.8751770002,517567.21958511486,21.41831967509365,0.27763987059536505,16.279271162918207,0.36865698886464615,-5.139048512175442,-23.993705342587628,T
1214,587203.1083224725,517567.21958511486,21.38906245269801,0.2902040198683537,16.337319601578923,0.3887939760218145,-5.051742851119087,-23.618346350107842,T
1215,587203.3414679447,517567.21958511486,21.358583465324212,0.30228794106183804,16.3877611871725,0.4031028716268721,-4.9708222781517115,-23.273183290557967,T
1216,587203.5746134168,517567.21958511486,21.327509384807577,0.3138268092534568,16.432137903801856,0.4124784264045527,-4.895371481005721,-22.95332001819625,T
1217,587203.8077588892,517567.21958511486,21.29730702302768,0.3247699110149582,16.47266725862433,0.4176813355649866,-4.824639764403351,-22.653755046056837,T
1218,587197.2796856673,517567.4527305871,21.13406574272582,0.14595489732722935,16.422715019166592,0.4288829846453886,-4.711350723559228,-22.292685093879005,T
1219,587197.5128311394,517567.4527305871,21.185166807443874,0.13875029655730484,16.385313292976043,0.42331238383055336,-4.799853514467831,-22.65667085888272,T
1220,587197.7459766115,517567.4527305871,21.240760539875943,0.13185658296119707,16.33511902858893,0.4151957682198986,-4.905641511287012,-23.095413660341862,T
1221,587197.9791220839,517567.4527305871,21.30132263254068,0.12578675244610543,16.270528551134646,0.40361365282064793,-5.030794081406032,-23.617285030558655,T
