grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
1,587191.2179033896,517556.49489339313,7.069933894791576,0.05688930675224154,6.5386373521808565,0.12721143152329706,-0.5312965426107192,-7.514872847709731,pH
2,587190.9847579175,517556.7280388654,7.073446744879715,0.05365347995202329,6.53904799657009,0.12414584730588153,-0.5343987483096253,-7.55499783321989,pH
3,587191.2179033896,517556.7280388654,7.06509067323174,0.05392356961704949,6.594258063973402,0.127549755007094,-0.4708326092583386,-6.664211841501654,pH
4,587191.451048862,517556.7280388654,7.056748189830774,0.05431892891621724,6.666017058262985,0.13216302720983977,-0.39073113156778927,-5.5369856066404335,pH
5,587190.7516124453,517556.9611843376,7.077638409960107,0.050611106699160004,6.546423359454934,0.10955497498225311,-0.5312150505051729,-7.505540969112141,pH
6,587190.9847579175,517556.9611843376,7.068928561374203,0.05075988467228415,6.589931381701911,0.11722274492656827,-0.47899717967229183,-6.776093088415291,pH
7,587191.2179033896,517556.9611843376,7.060126739811874,0.05104389954196346,6.649091280970661,0.1265312834461933,-0.41103545884121306,-5.821927480754624,pH
8,587191.451048862,517556.9611843376,7.051329061414366,0.0514557552090314,6.724199795958802,0.13665161241042184,-0.3271292654555644,-4.6392568352206265,pH
9,587191.6841943341,517556.9611843376,7.042636291334643,0.05198726691393209,6.815100258676622,0.14625608032939835,-0.2275360326580218,-3.2308360569178514,pH
10,587190.518466973,517557.19432980986,7.08242489217598,0.047786194078508884,6.560689678288882,0.08619298568774829,-0.5217352138870979,-7.366618380428765,pH
11,587190.7516124453,517557.19432980986,7.0734742914589335,0.047800233903498794,6.592687577228691,0.09664339996237786,-0.4807867142302422,-6.797037699151345,pH
12,587190.9847579175,517557.19432980986,7.064308376128741,0.04796006659257969,6.6392006588529355,0.1096074704906878,-0.42510771727580554,-6.017683467957066,pH
13,587191.2179033896,517557.19432980986,7.055026880672841,0.04825858225514821,6.700771970769488,0.12415812399661805,-0.35425490990335273,-5.021311979318317,pH
14,587191.451048862,517557.19432980986,7.0457396335989415,0.048687297770571555,6.777554391446888,0.13882462652743263,-0.26818524215205386,-3.806346190727256,pH
15,587191.6841943341,517557.19432980986,7.036561329025839,0.049236972044134915,6.86925466346514,0.1518202278425972,-0.16730666556069895,-2.377676506144534,pH
16,587191.9173398062,517557.19432980986,7.0276065436179875,0.04989815186585774,6.975096414023658,0.16133116865465408,-0.05251012959432977,-0.7471979153701488,pH
17,587192.1504852786,517557.19432980986,7.018985452236672,0.05066159393840075,7.093806256684618,0.1658188337997594,0.07482080444794637,1.0659774828868458,pH
18,587190.2853215009,517557.427475282,7.087673792490352,0.045205439902492456,6.581726629327043,0.05852474177299265,-0.5059471631633095,-7.138409271873924,pH
19,587190.518466973,517557.427475282,7.078627530274243,0.04507018208106776,6.602638938113604,0.069575814889109,-0.4759885921606388,-6.724306232033061,pH
20,587190.7516124453,517557.427475282,7.069227664898892,0.04509136806276936,6.636739449400469,0.0843197298961212,-0.43248821549842287,-6.117899097321102,pH
21,587190.9847579175,517557.427475282,7.05957089831731,0.045262933780860604,6.68476303666737,0.10180117325687209,-0.3748078616499404,-5.30921591479842,pH
22,587191.2179033896,517557.427475282,7.0497720598664255,0.045576538104583904,6.747122518032554,0.12045227517632313,-0.3026495418338717,-4.293040104896755,pH
23,587191.451048862,517557.427475282,7.03995759831582,0.046022372869567355,6.823846041018218,0.13832502152550863,-0.21611155729760245,-3.069784928098191,pH
24,587191.6841943341,517557.427475282,7.030258732341868,0.04658996799083804,6.9145289488493376,0.15339245669221352,-0.11572978349253038,-1.6461667756284601,pH
25,587191.9173398062,517557.427475282,7.020805210076282,0.04726886062106487,7.01830477409642,0.1638653971414324,-0.002500435979861493,-0.03561466106868852,pH
26,587192.1504852786,517557.427475282,7.011720225715207,0.04804906823017594,7.133838752703667,0.16847233746676737,0.12211852698846037,1.7416343359022726,pH
