grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
2166,587205.906068139,517574.6802402256,45.217547242750136,185.4564328586418,54.56068512449639,195.762852158316,9.343137881746252,20.6626375189872,K
2167,587206.1392136111,517574.6802402256,45.623232676808094,182.7986599911997,54.51529107418503,188.5522133829782,8.892058397376935,19.490198032146644,K
2168,587206.3723590835,517574.6802402256,46.08747206488516,179.69422410908302,54.39619214592021,180.85704027122324,8.308720081035048,18.028153224237276,K
2169,587206.6055045556,517574.6802402256,46.58279292865352,176.34534994498978,54.221865133494035,172.74520272953103,7.639072204840517,16.39891411521968,K
2170,587206.8386500278,517574.6802402256,47.07983121667416,173.0593888597978,54.01800352769329,164.37212268962483,6.93817231101913,14.737037350639126,K
2171,587207.0717955001,517574.6802402256,47.550187047868576,170.20079961065113,53.81684252242313,155.98956849385752,6.266655474554554,13.179034329025749,K
2172,587207.3049409722,517574.6802402256,47.96908729728432,168.1093659904775,53.65509788933028,147.91455420477314,5.68601059204596,11.853489220687889,K
2173,587207.5380864444,517574.6802402256,48.31747794623786,167.01154463249154,53.56978988924919,140.43439219736754,5.252311943011335,10.870418254974949,K
2174,587207.7712319167,517574.6802402256,48.58327635618924,166.95907759150722,53.59204303029542,133.6522160636696,5.008766674106184,10.30965190034594,K
2175,587208.0043773889,517574.6802402256,48.761670004381656,167.8210824618999,53.74086554948301,127.33636080800007,4.979195545101355,10.211290024836991,K
2176,587208.237522861,517574.6802402256,48.854518426278254,169.3349643105523,54.02025015843289,120.8726759583812,5.165731732154633,10.573703105782839,K
2177,587208.4706683333,517574.6802402256,48.86906104116467,171.19693289681032,54.42132647307907,113.36362267186664,5.5522654319144,11.361514450292937,K
2178,587208.7038138055,517574.6802402256,48.81622461858507,173.15644561601079,54.92775835221953,103.8154490567176,6.1115337336344595,12.519472329918171,K
2179,587208.9369592778,517574.6802402256,48.70884545802319,175.07855583078413,55.520983839370416,91.32971855437611,6.812138381347225,13.985423627455631,K
2180,587209.17010475,517574.6802402256,48.560076988267106,176.95379891871855,56.18322832674387,75.3148282723319,7.623151338476767,15.69839220048733,K
2181,587209.4032502221,517574.6802402256,48.38216374393667,178.85878095009625,56.89795076453444,56.0393172224632,8.51578702059777,17.601087594320298,K
2182,587209.6363956945,517574.6802402256,48.18565658486029,180.89051984009774,57.646788795170735,37.437113111911685,9.461132210310446,19.634747933025135,K
2183,587209.8695411666,517574.6802402256,47.97904977988361,183.10506233872835,58.400410953758815,35.86798908146145,10.421361173875205,21.72064937026872,K
2184,587210.1026866387,517574.6802402256,47.76875740900186,185.48415149514645,59.14181743253413,54.369625509908985,11.373060023532275,23.80857414011163,K
2185,587210.3358321111,517574.6802402256,47.55932061701305,187.9379554279933,59.872373612903914,75.1866388900202,12.313052995890864,25.889884119762225,K
2186,587210.5689775832,517574.6802402256,47.35374256343863,190.3357045420984,60.57959905459304,93.0112638821698,13.22585649115441,27.929907490281384,K
2187,587210.8021230553,517574.6802402256,47.1538711707426,192.5467339987405,61.244073028997036,107.2303410280311,14.090201858254439,29.88132577118491,K
2188,587211.0352685277,517574.6802402256,46.96077675184809,194.4744681746582,61.84343764858824,118.19282459882618,14.882660896740155,31.691683839438337,K
2189,587211.2684139998,517574.6802402256,46.7750924023157,196.07301760116903,62.35456248736334,126.48982965851508,15.579470085047639,33.30719253539378,K
2190,587211.501559472,517574.6802402256,46.597296512147985,197.3453737403814,62.75624403560528,132.74784555100348,16.158947523457293,34.677864882664664,K
2191,587211.7347049443,517574.6802402256,46.42792151838357,198.32915158780352,63.03245245764354,137.52582489192122,16.604530939259966,35.7641057282421,K
2192,587211.9678504164,517574.6802402256,46.26767642518502,199.07829452065192,63.17532482090555,141.24755896468474,16.90764839572053,36.5431110919526,K
2193,587212.2009958888,517574.6802402256,46.117477239709665,199.64760895022812,63.18686356722075,144.16815639906,17.069386327511083,37.012836237307035,K
2194,587212.4341413609,517574.6802402256,45.97839071848824,200.08347602159088,63.078748470397564,146.38130651886456,17.10035775190932,37.1921624151868,K
2195,587212.667286833,517574.6802402256,45.85151054239687,200.42072300063083,62.87055699231114,147.86184868517682,17.019046449914264,37.117744319846345,K
2196,587205.906068139,517574.9133856979,45.43799125147571,187.45963452015454,54.261101160094505,203.52854358441382,8.823109908618797,19.41791365685041,K
2197,587206.1392136111,517574.9133856979,45.829189650228194,185.0674397068902,54.2738933122216,196.8684210603066,8.444703661993408,18.426473883662396,K
2198,587206.3723590835,517574.9133856979,46.27292258834227,182.20202653691442,54.234136233384334,189.8190717148583,7.961213645042065,17.20490775105648,K
2199,587206.6055045556,517574.9133856979,46.74398228568156,179.05973697318922,54.15814720382876,182.44170961030557,7.4141649181472005,15.861217969908138,K
2200,587206.8386500278,517574.9133856979,47.215828000116296,175.92386367014942,54.067513169175776,174.84747526591366,6.851685169059479,14.511415894353483,K
2201,587207.0717955001,517574.9133856979,47.66308413478358,173.11774467587577,53.98813421077809,167.18909129866853,6.325050075994511,13.270333195620076,K
2202,587207.3049409722,517574.9133856979,48.06381785618574,170.93086879283695,53.94828437639241,159.62534465725383,5.884466520206665,12.243027671696586,K
2203,587207.5380864444,517574.9133856979,48.401281350960566,169.543424252037,53.9755391615341,152.25249742212037,5.574257810573535,11.516756695249986,K
2204,587207.7712319167,517574.9133856979,48.66490199015411,168.97983799032136,54.09294851780303,145.01415797442993,5.428046527648924,11.153924708914706,K
2205,587208.0043773889,517574.9133856979,48.850441672128426,169.11308999838317,54.315597282312694,137.62418335065058,5.465155610184269,11.187525482092843,K
2206,587208.237522861,517574.9133856979,48.95939332085204,169.72137381335963,54.64899825038942,129.54378613298022,5.689604929537381,11.621069101593935,K
2207,587208.4706683333,517574.9133856979,48.99780472044326,170.57587196762498,55.089987967569144,120.0274697616766,6.092183247125881,12.4335840797048,K
2208,587208.7038138055,517574.9133856979,48.97479162461855,171.5241622836516,55.62941493213585,108.21105752643768,6.654623307517305,13.587854254743114,K
2209,587208.9369592778,517574.9133856979,48.901011933141135,172.5355150205771,56.25514849615195,93.19668508024189,7.354136563010819,15.03882286335016,K
2210,587209.17010475,517574.9133856979,48.787326410775954,173.6915563470049,56.95426269072379,74.10437587844739,8.166936279947834,16.73987258736923,K
2211,587209.4032502221,517574.9133856979,48.64378881515009,175.13004023804822,57.71403775945669,50.0852644774241,9.070248944306599,18.646263305628185,K
2212,587209.6363956945,517574.9133856979,48.479016080804115,176.96898217880545,58.52197387189395,20.30748053638986,10.042957791089833,20.71609245193916,K
2213,587209.8695411666,517574.9133856979,48.29991185719087,179.24427709156822,59.33637873805735,14.801546463218532,11.036466880866477,22.849869609489513,K
2214,587210.1026866387,517574.9133856979,48.11166924779483,181.88461793449054,60.131657839375976,45.22338381699858,12.019988591581146,24.98352017194264,K
2215,587210.3358321111,517574.9133856979,47.9179635721775,184.7290351961531,60.93093760207731,69.38766276434045,13.012974029899809,27.1567759975833,K
2216,587210.5689775832,517574.9133856979,47.721255183516455,187.5743390976396,61.71397591100223,88.15444763040064,13.992720727485775,29.321778468892923,K
2217,587210.8021230553,517574.9133856979,47.52314236239372,190.2301574917562,62.456638354874336,102.38762142285628,14.933495992480616,31.42362909969917,K
2218,587211.0352685277,517574.9133856979,47.32472267003555,192.56077417622484,63.131176647375355,112.96712065482498,15.806453977339807,33.399992827317575,K
2219,587211.2684139998,517574.9133856979,47.126931191561134,194.50258757564737,63.7079120305206,120.77774020600299,16.58098083895947,35.1836633952702,K
2220,587211.501559472,517574.9133856979,46.930826249848884,196.05771240439043,64.15874278474722,126.66278223412341,17.227916534898334,36.7091694554468,K
2221,587211.7347049443,517574.9133856979,46.737792906810526,197.27257548137635,64.46215800953063,131.34533841170148,17.7243651027201,37.92298266642656,K
2222,587211.9678504164,517574.9133856979,46.549638520037206,198.2128290555492,64.60823422396074,135.34388049756487,18.05859570392353,38.79427698702803,K
2223,587212.2009958888,517574.9133856979,46.368566796597676,198.943327401297,64.60137342341565,138.92553602464253,18.232806626817975,39.32147980074256,K
2224,587212.4341413609,517574.9133856979,46.1970364901788,199.51700514593406,64.45941688562354,142.12661946675723,18.262380395444737,39.53149765207819,K
