grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
1,587191.2179033896,517556.49489339313,15.799174711072157,26.12670521819134,13.710672893089466,17.999795359370985,-2.0885018179826904,-13.219056413871135,N
2,587190.9847579175,517556.7280388654,15.774044667661718,26.11539986996128,13.075713668621098,17.80751618563706,-2.6983309990406195,-17.10614529051292,N
3,587191.2179033896,517556.7280388654,15.781056462548424,26.118641058453644,13.284032616104373,17.99856838608212,-2.4970238464440513,-15.822919412081086,N
4,587191.451048862,517556.7280388654,15.788605144028992,26.1220244254336,13.504571254516492,18.06826041351778,-2.2840338895125,-14.466343724963485,N
5,587190.7516124453,517556.9611843376,15.730236778991177,26.092666485096657,12.41625933739884,16.95469617925355,-3.3139774415923373,-21.067562352388645,N
6,587190.9847579175,517556.9611843376,15.740020511404541,26.097991953132862,12.625024182224031,17.448427060767717,-3.11499632918051,-19.790293963870745,N
7,587191.2179033896,517556.9611843376,15.752004880412755,26.104268984648456,12.854336708451683,17.821580462706944,-2.8976681719610724,-18.395551512076118,N
8,587191.451048862,517556.9611843376,15.764904527460947,26.110715714383385,13.09255952200464,18.063560222350848,-2.6723450054563074,-16.951228602757087,N
9,587191.6841943341,517556.9611843376,15.777529970578117,26.116713994990018,13.330285400392135,18.175177640285153,-2.4472445701859815,-15.510948638662672,N
10,587190.518466973,517557.19432980986,15.661658365626375,26.04935609173078,11.723391421010032,15.427058043232917,-3.938266944616343,-25.14591272952234,N
11,587190.7516124453,517557.19432980986,15.672182881095473,26.056443764326264,11.93291763553416,16.225916094567836,-3.739265245561313,-23.859249690557093,N
12,587190.9847579175,517557.19432980986,15.688194334975984,26.066868024085665,12.173877620226982,16.922627975051064,-3.514316714749002,-22.401027420434374,N
13,587191.2179033896,517557.19432980986,15.70779939930049,26.078974287736973,12.430504177604417,17.481628956360126,-3.277295221696072,-20.864127038966508,N
14,587191.451048862,517557.19432980986,15.728896390087424,26.09117561963543,12.691143202030458,17.89055488290381,-3.037753188056966,-19.313199812107616,N
15,587191.6841943341,517557.19432980986,15.749539469647555,26.102283476469065,12.947298684617449,18.15166993209156,-2.802240785030106,-17.792525238154248,N
16,587191.9173398062,517557.19432980986,15.768214674942,26.11163033077226,13.192831791434736,18.27364345373342,-2.575382883507263,-16.33274873914498,N
17,587192.1504852786,517557.19432980986,15.783979804883206,26.119013562816377,13.423451158067603,18.264778127913303,-2.3605286468156024,-14.955218366950193,N
18,587190.2853215009,517557.427475282,15.565899356197061,25.973111620277145,10.989446930142485,13.196755424819736,-4.576452426054576,-29.400501193865225,N
19,587190.518466973,517557.427475282,15.571777218946865,25.977993934560455,11.197420094322124,14.292091100262411,-4.374357124624741,-28.091572741628156,N
20,587190.7516124453,517557.427475282,15.588291665308123,25.991856986382174,11.454021145815494,15.342876392920964,-4.134270519492629,-26.521639498787952,N
21,587190.9847579175,517557.427475282,15.613382090936742,26.012049090607125,11.734735515470545,16.259277985552828,-3.878646575466197,-24.841809115256805,N
22,587191.2179033896,517557.427475282,15.644086804094032,26.035157955951064,12.023238965068284,17.002887410238475,-3.620847839025748,-23.145153081598714,N
23,587191.451048862,517557.427475282,15.677116429303018,26.058003280485735,12.308943355278924,17.56791459211148,-3.368173074024094,-21.484646677296116,N
24,587191.6841943341,517557.427475282,15.709423501453117,26.078323445743646,12.585012789783892,17.965030488308834,-3.124410711669224,-19.888767473740952,N
25,587191.9173398062,517557.427475282,15.738634985274894,26.094984445474726,12.847122260678377,18.20993233587532,-2.8915127245965166,-18.372068017981373,N
26,587192.1504852786,517557.427475282,15.763272487283517,26.107798222765414,13.092770554165199,18.315875959413987,-2.6705019331183184,-16.941291443592405,N
27,587192.3836307507,517557.427475282,15.782755408266697,26.117166601892777,13.320938414722669,18.28936292231597,-2.461816993544028,-15.598144492910134,N
28,587190.0521760285,517557.66062075424,15.447937294771348,25.85393050736685,10.21325035667876,10.241554972723295,-5.2346869380925884,-33.88599292064947,N
29,587190.2853215009,517557.66062075424,15.439851737902863,25.844158456955622,10.407833859129923,11.57341387669791,-5.03201787877294,-32.59110232528969,N
30,587190.518466973,517557.66062075424,15.448776858008,25.853502512005,10.68480014278333,13.02510075769529,-4.76397671522467,-30.83724206136892,N
31,587190.7516124453,517557.66062075424,15.473613137164149,25.87993476974207,10.998725629165701,14.369462947547792,-4.474887507998448,-28.919473870332013,N
32,587190.9847579175,517557.66062075424,15.511276802079896,25.918110042047992,11.32358345132053,15.508578077043788,-4.187693350759366,-26.997734642952416,N
33,587191.2179033896,517557.66062075424,15.557332812102768,25.96123432035353,11.645103872207148,16.419989778653008,-3.91222893989562,-25.14717006537339,N
34,587191.451048862,517557.66062075424,15.60685177214507,26.003119345921615,11.955398310104496,17.11746350279236,-3.6514534620405747,-23.396476851004934,N
35,587191.6841943341,517557.66062075424,15.655262629594153,26.03955697838063,12.250136181739819,17.628217028108963,-3.405126447854334,-21.75068236426391,N
36,587191.9173398062,517557.66062075424,15.699001886675136,26.068666852523712,12.527174070134286,17.979914497330338,-3.1718278165408496,-20.20400939777583,N
37,587192.1504852786,517557.66062075424,15.735846255729681,26.090432093720775,12.785911890368162,18.193488207831372,-2.9499343653615195,-18.74658863222815,N
38,587192.3836307507,517557.66062075424,15.764920661083561,26.105905977505575,13.02700052721624,18.280066264910772,-2.7379201338673216,-17.367167223530686,N
39,587192.6167762228,517557.66062075424,15.786458591552764,26.11650390931677,13.252217266925829,18.241127509127125,-2.534241324626935,-16.053260520272683,N
40,587190.0521760285,517557.8937662265,15.288205515761934,25.64717455726869,9.555202379557587,7.953836879323646,-5.733003136204347,-37.499516410174486,N
41,587190.2853215009,517557.8937662265,15.276892078768714,25.629224725825917,9.856240684897148,9.868393462666196,-5.420651393871566,-35.48268434392487,N
42,587190.518466973,517557.8937662265,15.289935575133141,25.64637091867852,10.218596018033548,11.772087839813741,-5.071339557099593,-33.16782815846124,N
43,587190.7516124453,517557.8937662265,15.325762128195672,25.694725721884492,10.592932736307704,13.413485837965478,-4.732829391887968,-30.881527145594372,N
44,587190.9847579175,517557.8937662265,15.379953411904292,25.76408866154697,10.959465979742887,14.740033449596845,-4.420487432161405,-28.741877909330256,N
45,587191.2179033896,517557.8937662265,15.446149579804628,25.841611629776082,11.309757590101494,15.773022954852928,-4.136391989703133,-26.77943760891284,N
46,587191.451048862,517557.8937662265,15.51727460243047,25.915793471195975,11.640105010285348,16.558956826923293,-3.8771695921451226,-24.98615054178291,N
47,587191.6841943341,517557.8937662265,15.58675852319998,25.979089023175895,11.949146117113504,17.148064679086996,-3.637612406086477,-23.337837695195592,N
48,587191.9173398062,517557.8937662265,15.64947146625993,26.028471060027307,12.23696627805505,17.58297865818185,-3.4125051882048805,-21.805881403485095,N
49,587192.1504852786,517557.8937662265,15.702206429292602,26.064408598797584,12.504763586585906,17.89292830135356,-3.197442842706696,-20.36301622389729,N
50,587192.3836307507,517557.8937662265,15.74369729961964,26.089248071159368,12.754716520222598,18.092368874602705,-2.9889807793970427,-18.985253098516157,N
51,587192.6167762228,517557.8937662265,15.774280202825466,26.10582484410486,12.989918476588588,18.183311618432096,-2.7843617262368774,-17.65127594055383,N
52,587192.8499216952,517557.8937662265,15.795367173747222,26.116654420091926,13.21433879808645,18.16015752096083,-2.5810283756607717,-16.34041391548393,N
53,587189.8190305564,517558.1269116986,15.139986486704583,25.41005916976888,8.65345588148421,3.3892198152936452,-6.4865306052203735,-42.84370141886601,N
54,587190.0521760285,517558.1269116986,15.093770198218586,25.324946311653562,8.962677953050076,5.730684263176697,-6.13109224516851,-40.620018488767776,N
55,587190.2853215009,517558.1269116986,15.078761167198635,25.293768529457264,9.403932531259228,8.4618535890068909,-5.674828635939408,-37.63458133605872,N
56,587190.518466973,517558.1269116986,15.097145947955132,25.32351760589693,9.845799199817943,10.776935277310674,-5.251346748137189,-34.78370525290225,N
57,587190.7516124453,517558.1269116986,15.146767546423952,25.40722538661825,10.266738887858626,12.61454404027562,-4.880028658565326,-32.21828448616726,N
58,587190.9847579175,517558.1269116986,15.221562970498109,25.526674566681237,10.661831558578191,14.027898339342102,-4.559731411919918,-29.955737270590586,N
59,587191.2179033896,517558.1269116986,15.312794635733942,25.65907015031451,11.03001138096069,15.09617151609185,-4.282783254773252,-27.968658606437177,N
60,587191.451048862,517558.1269116986,15.410727182316348,25.784265932133877,11.37155097397229,15.902046035769981,-4.039176208344058,-26.21015971899737,N
61,587191.6841943341,517558.1269116986,15.506305698255957,25.889406289995357,11.687507128816502,16.519980113609797,-3.818798569439455,-24.62739122877583,N
62,587191.9173398062,517558.1269116986,15.592444688737427,25.96980084036134,11.979671923746984,17.007515245448978,-3.612772764990442,-23.170021360409137,N
63,587192.1504852786,517558.1269116986,15.664702341264736,26.026926739284683,12.25063303451715,17.40025787162976,-3.414069306747585,-21.794664414108112,N
64,587192.3836307507,517558.1269116986,15.721317743791536,26.065402845896944,12.503800089927159,17.712100209827835,-3.217517653864377,-20.46595397599542,N
65,587192.6167762228,517558.1269116986,15.762755175815524,26.090461141732824,12.743363818299484,17.940411644579417,-3.0193913575160405,-19.155225871607975,N
66,587192.8499216952,517558.1269116986,15.790984280541753,26.106536509568805,12.974215233109307,18.073934783930614,-2.8167690474324463,-17.837830735499974,N
67,587193.0830671673,517558.1269116986,15.808722844721594,26.116842278250804,13.201866218242689,18.10069101500061,-2.606856626478905,-16.489988799755025,N
68,587189.5858850842,517558.36005717085,15.024936847253134,25.1955686012431,8.528723041491805,3.2626091859977633,-6.496213805761329,-43.23621371459521,N
69,587189.8190305564,517558.36005717085,14.932098103420381,25.000291408988385,8.150435176752826,1.4047787393119269,-6.781662926667556,-45.4166780829958,N
70,587190.0521760285,517558.36005717085,14.87231259001245,24.862201686541585,8.651127244629947,4.941064948613847,-6.221185345382503,-41.83065214457878,N
71,587190.2853215009,517558.36005717085,14.853512241853869,24.811505537486408,9.148720130439933,7.945532267999066,-5.704792111413935,-38.40702467217895,N
72,587190.518466973,517558.36005717085,14.87856875779438,24.859790203872553,9.613464772199936,10.299521754264596,-5.265103985594443,-35.38716708108253,N
73,587190.7516124453,517558.36005717085,14.944650568234646,24.995459517229907,10.04525964835662,12.090621029873294,-4.8993909198780266,-32.783576287101994,N
74,587190.9847579175,517558.36005717085,15.043785031946461,25.188299129848232,10.445317214662252,13.421897823227713,-4.5984678172842095,-30.567226316509196,N
75,587191.2179033896,517558.36005717085,15.164463769985677,25.400687168981097,10.81493626035665,14.40176660137055,-4.349527509629027,-28.682369357747067,N
76,587191.451048862,517558.36005717085,15.293839114061868,25.59968680439011,11.155508210515947,15.13706778855426,-4.138330903545921,-27.05881023516814,N
77,587191.6841943341,517558.36005717085,15.419932655510673,25.764723004977807,11.468777729410228,15.722467491795268,-3.951154926100445,-25.623684709728014,N
78,587191.9173398062,517558.36005717085,15.533343410542019,25.888879402156068,11.757159721975095,16.22823236742974,-3.776183688566924,-24.310179648794353,N
79,587192.1504852786,517558.36005717085,15.628155848537142,25.97537650020386,12.023967532126804,16.692160146794638,-3.6041883164103385,-23.06214726382899,N
80,587192.3836307507,517558.36005717085,15.70201161735894,26.032387890009105,12.273453699938102,17.120602707452473,-3.4285579174208376,-21.835150813609683,N
81,587192.6167762228,517558.36005717085,15.755526768278239,26.06878398566671,12.51067366612903,17.4981377955857,-3.244853102149209,-20.595015005669698,N
82,587192.8499216952,517558.36005717085,15.791349712800528,26.091833555700823,12.741271012845768,17.800590953642395,-3.05007869995476,-19.314870200628604,N
83,587193.0830671673,517558.36005717085,15.813156570065878,26.106601268922308,12.971280466547576,18.00594110965294,-2.8418761035183024,-17.97159277419627,N
84,587193.3162126394,517558.36005717085,15.824802729269942,26.116273423615226,13.206982904758517,18.10068279622131,-2.6178198245114253,-16.542511583221458,N
85,587193.5493581118,517558.36005717085,15.829740946400847,26.122749101552444,13.454789705063982,18.081856289929764,-2.3749512413368645,-15.003096066943844,N
86,587189.3527396119,517558.5932026431,14.97001815189948,25.083468454522183,9.22531170610869,8.018518308034793,-5.74470644579079,-38.37474602568782,N
87,587189.5858850842,517558.5932026431,14.827317952148562,24.76165507276854,8.73119608231698,5.695627335430065,-6.096121869831581,-41.114123872606505,N
88,587189.8190305564,517558.5932026431,14.712013693498283,24.467875763044887,8.532025054683412,4.914693985789068,-6.179988638814871,-42.006408963213566,N
89,587190.0521760285,517558.5932026431,14.638334507073331,24.259559929687068,8.746323740071762,6.419170807158475,-5.892010767001569,-40.250554215402815,N
90,587190.2853215009,517558.5932026431,14.616248020917055,24.182917383311956,9.127195908111577,8.542971680114709,-5.489052112805478,-37.554453817082134,N
91,587190.518466973,517558.5932026431,14.649368547333086,24.255657055096584,9.53640424070101,10.414524682514806,-5.112964306632076,-34.90228462825375,N
92,587190.7516124453,517558.5932026431,14.734133355862998,24.459938234525346,9.93591928380008,11.864430222169636,-4.798214072062917,-32.565295536392135,N
93,587190.9847579175,517558.5932026431,14.860488737739233,24.749448415884462,10.31420374750373,12.918627273220821,-4.546284990235504,-30.59310545211007,N
94,587191.2179033896,517558.5932026431,15.013890066026157,25.066746416256684,10.667234016361837,13.668215037883975,-4.34665604966432,-28.950898338466278,N
95,587191.451048862,517558.5932026431,15.17805660631786,25.361914164230726,10.993723899362038,14.22886313692378,-4.184332706955821,-27.56830347578289,N
96,587191.6841943341,517558.5932026431,15.337759397319818,25.604296929713268,11.293944683162195,14.713390262648666,-4.043814714157623,-26.365094205769424,N
97,587191.9173398062,517558.5932026431,15.480998131325315,25.78431329038079,11.56964257537404,15.204646656808826,-3.9113555559512747,-25.265525664244926,N
98,587192.1504852786,517558.5932026431,15.600183362772716,25.907809919927292,11.824145845270163,15.737096060845355,-3.7760375175025533,-24.20508419480151,N
99,587192.3836307507,517558.5932026431,15.6922666620315,25.987912335588724,12.062222825747671,16.29811187739946,-3.6300438362838285,-23.13269277450507,N
100,587192.6167762228,517558.5932026431,15.758034547847618,26.038417498581314,12.289654664797984,16.846817544064223,-3.468379883049634,-22.01023149503996,N
101,587192.8499216952,517558.5932026431,15.800928622749058,26.070316919161087,12.512744536325746,17.33671711781446,-3.2881840864233123,-20.81006860374787,N
102,587193.0830671673,517558.5932026431,15.825763344832282,26.09100303994628,12.737947038936706,17.73091759512757,-3.0878163058955757,-19.511326175011114,N
103,587193.3162126394,517558.5932026431,15.837622539782485,26.104916136606256,12.971640007395312,18.007777344108032,-2.8659825323871733,-18.09604014231378,N
104,587193.5493581118,517558.5932026431,15.841084285977178,26.11456405479728,13.219970631510769,18.15996779344064,-2.6211136544664093,-16.54630205324182,N
