Nodo,X,Y,Variable,Observado,Predicho,Residuo,Residuo_absoluto,Residuo_estandarizado,var1.pred,var1.var,observed,residual,zscore,fold
1,587213.774,517578.231,P,33,31.763935936167726,1.2360640638322735,1.2360640638322735,0.1700610780933649,31.763935936167726,52.82896530711746,33,1.2360640638322735,0.1700610780933649,1
2,587211.773,517576.571,P,38,29.579884241741894,8.420115758258106,8.420115758258106,1.2917132281737043,29.579884241741894,42.49168076786652,38,8.420115758258106,1.2917132281737043,2
3,587209.772,517574.911,P,29,29.379631096728435,-0.37963109672843487,0.37963109672843487,-0.05823195439318015,29.379631096728435,42.50116422002548,29,-0.37963109672843487,-0.05823195439318015,3
4,587207.771,517573.251,P,25,30.01736304523002,-5.01736304523002,5.01736304523002,-0.7695379340770124,30.01736304523002,42.50998848681138,25,-5.01736304523002,-0.7695379340770124,4
5,587205.77,517571.59,P,37,18.82236822482281,18.17763177517719,18.17763177517719,2.7880013695174077,18.82236822482281,42.50975850734242,37,18.17763177517719,2.7880013695174077,5
6,587203.769,517569.93,P,11,27.626453257512747,-16.626453257512747,16.626453257512747,-2.5501810524949557,27.626453257512747,42.506681619840556,11,-16.626453257512747,-2.5501810524949557,6
7,587201.768,517568.27,P,21,18.38995895376233,2.6100410462376686,2.6100410462376686,0.40033041185014473,18.38995895376233,42.506711534635784,21,2.6100410462376686,0.40033041185014473,7
8,587199.767,517566.61,P,20,17.23761955485964,2.7623804451403586,2.7623804451403586,0.4236963313286501,17.23761955485964,42.506718098361894,20,2.7623804451403586,0.4236963313286501,8
9,587197.766,517564.95,P,8,18.34408497875674,-10.34408497875674,10.34408497875674,-1.5865850499434364,18.34408497875674,42.50670529490523,8,-10.34408497875674,-1.5865850499434364,9
10,587195.765,517563.29,P,16,12.474739943181653,3.5252600568183468,3.5252600568183468,0.5407084081423086,12.474739943181653,42.506571246042455,16,3.5252600568183468,0.5407084081423086,10
11,587193.764,517561.63,P,11,18.331311135466272,-7.331311135466272,7.331311135466272,-1.1244978268224166,18.331311135466272,42.5055912087675,11,-7.331311135466272,-1.1244978268224166,11
12,587191.763,517559.97,P,16,14.215419102283324,1.7845808977166762,1.7845808977166762,0.2737407458223499,14.215419102283324,42.500455784471924,16,1.7845808977166762,0.2737407458223499,12
13,587189.762,517558.31,P,11,19.88285666407935,-8.882856664079348,8.882856664079348,-1.3870169536950216,19.88285666407935,41.01491062076616,11,-8.882856664079348,-1.3870169536950216,13
14,587188.015,517556.735,P,21,17.347661358940613,3.652338641059387,3.652338641059387,0.5146700975744832,17.347661358940613,50.35982396436997,21,3.652338641059387,0.5146700975744832,14
15,587190.888,517553.272,P,23,23.60536212641813,-0.6053621264181288,0.6053621264181288,-0.08510823478432802,23.60536212641813,50.59263823687829,23,-0.6053621264181288,-0.08510823478432802,15
16,587192.635,517554.846,P,25,21.146579995158213,3.8534200048417873,3.8534200048417873,0.6025762599789384,21.146579995158213,40.89485383200329,25,3.8534200048417873,0.6025762599789384,16
17,587194.636,517556.506,P,21,24.432802513931474,-3.432802513931474,3.432802513931474,-0.5265420812229937,24.432802513931474,42.50416293514424,21,-3.432802513931474,-0.5265420812229937,17
18,587196.637,517558.167,P,28,20.248245778846464,7.751754221153536,7.751754221153536,1.1889487333695303,20.248245778846464,42.50829949280309,28,7.751754221153536,1.1889487333695303,18
19,587198.638,517559.827,P,21,18.25288417097832,2.7471158290216806,2.7471158290216806,0.4213565917212916,18.25288417097832,42.50640323473559,21,2.7471158290216806,0.4213565917212916,19
20,587200.639,517561.487,P,9,23.41451623193607,-14.41451623193607,14.41451623193607,-2.2109130464508167,23.41451623193607,42.506644044142796,9,-14.41451623193607,-2.2109130464508167,20
21,587202.64,517563.147,P,30,20.452619157098397,9.547380842901603,9.547380842901603,1.4643860236046204,20.452619157098397,42.506695426229655,30,9.547380842901603,1.4643860236046204,21
22,587204.641,517564.807,P,32,23.59088629591941,8.409113704080589,8.409113704080589,1.2897974403415768,23.59088629591941,42.50670375220331,32,8.409113704080589,1.2897974403415768,22
23,587206.642,517566.467,P,19,26.209582767716764,-7.209582767716764,7.209582767716764,-1.10581263773941,26.209582767716764,42.506678094988345,19,-7.209582767716764,-1.10581263773941,23
24,587208.643,517568.127,P,24,19.653098495788083,4.3469015042119175,4.3469015042119175,0.6667324817327553,19.653098495788083,42.50660040804867,24,4.3469015042119175,0.6667324817327553,24
25,587210.644,517569.787,P,16,25.71823096629784,-9.718230966297838,9.718230966297838,-1.4906045395714171,25.71823096629784,42.50593304557482,16,-9.718230966297838,-1.4906045395714171,25
26,587212.645,517571.447,P,27,22.037547270551798,4.962452729448202,4.962452729448202,0.7611950503452458,22.037547270551798,42.50116693585607,27,4.962452729448202,0.7611950503452458,26
27,587214.646,517573.107,P,25,30.401176805650216,-5.401176805650216,5.401176805650216,-0.8285443071891471,30.401176805650216,42.49573181830422,25,-5.401176805650216,-0.8285443071891471,27
28,587216.647,517574.768,P,34,25.968462970428032,8.031537029571968,8.031537029571968,1.104950844114027,25.968462970428032,52.83374746453602,34,8.031537029571968,1.104950844114027,28
