Nodo,X,Y,Variable,Observado,Predicho,Residuo,Residuo_absoluto,Residuo_estandarizado,var1.pred,var1.var,observed,residual,zscore,fold
18,587196.637,517558.167,CE_corregida_OLS,527.1772,461.4746320959734,65.70256790402658,65.70256790402658,1.083770155105104,461.4746320959734,3675.278999694725,527.1772,65.70256790402658,1.083770155105104,18
19,587198.638,517559.827,CE_corregida_OLS,470.4289,440.7832121583837,29.64568784161628,29.64568784161628,0.4890193831960753,440.7832121583837,3675.1148495131542,470.4289,29.64568784161628,0.4890193831960753,19
20,587200.639,517561.487,CE_corregida_OLS,358.7929,489.1890922283344,-130.39619222833443,130.39619222833443,-2.1509396073178357,489.1890922283344,3675.135751193979,358.7929,-130.39619222833443,-2.1509396073178357,20
21,587202.64,517563.147,CE_corregida_OLS,546.7135000000001,465.1350893777891,81.57841062221098,81.57841062221098,1.34566910859584,465.1350893777891,3675.1402228127977,546.7135000000001,81.57841062221098,1.34566910859584,21
22,587204.641,517564.807,CE_corregida_OLS,574.6225,487.2597494388554,87.36275056114454,87.36275056114454,1.4410840094323945,487.2597494388554,3675.140948674,574.6225,87.36275056114454,1.4410840094323945,22
23,587206.642,517566.467,CE_corregida_OLS,443.4502,517.7364814326371,-74.28628143263711,74.28628143263711,-1.2253827190267093,517.7364814326371,3675.1387150505448,443.4502,-74.28628143263711,-1.2253827190267093,23
24,587208.643,517568.127,CE_corregida_OLS,496.4773,453.62743535262393,42.84986464737608,42.84986464737608,0.7068267646820525,453.62743535262393,3675.1319518417968,496.4773,42.84986464737608,0.7068267646820525,24
25,587210.644,517569.787,CE_corregida_OLS,423.9139,509.2248874663275,-85.3109874663275,85.3109874663275,-1.40725212945085,509.2248874663275,3675.0741733121667,423.9139,-85.3109874663275,-1.40725212945085,25
26,587212.645,517571.447,CE_corregida_OLS,517.8742,477.442350619551,40.431849380448966,40.431849380448966,0.6669831845522091,477.442350619551,3674.662382308653,517.8742,40.431849380448966,0.6669831845522091,26
27,587214.646,517573.107,CE_corregida_OLS,502.9894,552.4514918954758,-49.462091895475794,49.462091895475794,-0.8160019918888,552.4514918954758,3674.197710492509,502.9894,-49.462091895475794,-0.8160019918888,27
28,587216.647,517574.768,CE_corregida_OLS,587.6467,512.5026247071999,75.14407529280015,75.14407529280015,1.1113870735856193,512.5026247071999,4571.500866962872,587.6467,75.14407529280015,1.1113870735856193,28
