Variable_suelo,Variable_cultivo,Escenario,Clase_distancia,n_pares,Distancia_media_m,Asociacion_cruzada_media,DE_asociacion
Suelo_CE,Diametro,Original,"(11.2,15.9]",257,13.789795449215488,0.06665614809529806,0.9215003215330814
Suelo_CE,Diametro,Original,"(15.9,21.8]",258,18.87249627748128,-0.0775007137562593,0.5808336509600731
Suelo_CE,Diametro,Original,"(21.8,34.9]",255,26.95148510136917,0.049228181049976324,0.4865519466365743
Suelo_CE,Diametro,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.049901777220150295,0.7846936692286084
Suelo_CE,Diametro,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.025889059267843118,0.6677238113478298
Suelo_CE,Diametro,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.03480232027571546,0.8241770257804562
Suelo_CE,Diametro,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.05285964790308369,0.8180367096599279
Suelo_CE,Diametro,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.09421286281456744,0.5402492962824019
Suelo_CE,Diametro,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04103716630627339,0.4480446008352425
Suelo_CE,Macollas,Original,"[1.82,5.4]",257,3.6451846732626887,0.4310293104251521,0.7455534330690935
Suelo_CE,Macollas,Original,"(5.4,8.07]",259,6.701124478376243,0.35870638922060555,0.6672294248718289
Suelo_CE,Macollas,Original,"(8.07,11.2]",254,9.731098454161252,0.13834616738514993,0.6111724244719005
Suelo_CE,Macollas,Original,"(11.2,15.9]",257,13.789795449215488,-0.12249169072876903,0.6373313439818981
Suelo_CE,Macollas,Original,"(15.9,21.8]",258,18.87249627748128,-0.43580870712531244,0.7491902769533952
Suelo_CE,Macollas,Original,"(21.8,34.9]",255,26.95148510136917,-0.42575411372525446,0.7114018454508252
Suelo_CE,Macollas,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.024841319478081863,0.6309520944599896
Suelo_CE,Macollas,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.06776490390776414,0.6691125441110396
Suelo_CE,Macollas,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.02336297119407682,0.6978009500468196
Suelo_CE,Macollas,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.08716674536429729,0.7114649069067807
Suelo_CE,Macollas,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.08237180902523997,0.7314684153273239
Suelo_CE,Macollas,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04650738292885249,0.6690982116440917
Suelo_CE,NDVI,Original,"[1.82,5.4]",257,3.6451846732626887,0.03354046254218579,0.6611840320467804
Suelo_CE,NDVI,Original,"(5.4,8.07]",259,6.701124478376243,-0.08704714930707226,0.6931582716832337
Suelo_CE,NDVI,Original,"(8.07,11.2]",254,9.731098454161252,-0.11245408647278117,0.6582792759236461
Suelo_CE,NDVI,Original,"(11.2,15.9]",257,13.789795449215488,-0.01215342130012796,0.7410467586540653
Suelo_CE,NDVI,Original,"(15.9,21.8]",258,18.87249627748128,0.06353161288219562,0.7515481378133229
Suelo_CE,NDVI,Original,"(21.8,34.9]",255,26.95148510136917,0.09191658905362741,0.6839517359085422
Suelo_CE,NDVI,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.1833620878760847,0.6991372656115519
Suelo_CE,NDVI,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.03141784293658394,0.6692169145751072
Suelo_CE,NDVI,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.02383683473078898,0.6985620319620358
Suelo_CE,NDVI,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.11154730582278283,0.7167715261757295
Suelo_CE,NDVI,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.15935896955209763,0.7554687761708577
Suelo_CE,NDVI,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.10739870456124218,0.774113033121104
Suelo_CE,Nitratos,Original,"[1.82,5.4]",257,3.6451846732626887,-0.12058037766941339,0.7475289774097413
Suelo_CE,Nitratos,Original,"(5.4,8.07]",259,6.701124478376243,0.06421677418602047,0.593279976281207
Suelo_CE,Nitratos,Original,"(8.07,11.2]",254,9.731098454161252,0.10932550671114695,0.6143847534034372
Suelo_CE,Nitratos,Original,"(11.2,15.9]",257,13.789795449215488,-0.06294268464256915,0.6502727011012313
Suelo_CE,Nitratos,Original,"(15.9,21.8]",258,18.87249627748128,-0.07611329225182675,0.6584095785490882
Suelo_CE,Nitratos,Original,"(21.8,34.9]",255,26.95148510136917,0.09957474097647598,0.8240391195489516
Suelo_CE,Nitratos,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.0234263475494443,0.6589778712144517
Suelo_CE,Nitratos,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.08466693645269913,0.7033017261278753
Suelo_CE,Nitratos,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.021794621581801742,0.6965603275544536
Suelo_CE,Nitratos,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.06412495846559048,0.7095370186500455
Suelo_CE,Nitratos,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.053402165371035454,0.7505575989288724
Suelo_CE,Nitratos,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.009929448093935535,0.6932137111351584
Suelo_CE,Potasio_savia,Original,"[1.82,5.4]",257,3.6451846732626887,-0.34901307961123407,0.8272921030800542
Suelo_CE,Potasio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.17089537516152128,0.6145788994751155
Suelo_CE,Potasio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.09213491258211556,0.5709759460501135
Suelo_CE,Potasio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.028257940923439223,0.5798550867921478
Suelo_CE,Potasio_savia,Original,"(15.9,21.8]",258,18.87249627748128,0.2618929006308761,0.7707973868720948
Suelo_CE,Potasio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.4276321732841861,0.8074511709777572
Suelo_CE,Potasio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.08809932077602557,0.7671945775745741
Suelo_CE,Potasio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.12821406965611956,0.6899500168720162
Suelo_CE,Potasio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.00968046224044761,0.7150430755928167
Suelo_CE,Potasio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.03961723562223897,0.7150197593823837
Suelo_CE,Potasio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.10321762079157362,0.7702209225238213
Suelo_CE,Potasio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.05692363755654253,0.7115809848273376
Suelo_CE_corregida_OLS,Altura,Original,"[1.82,5.4]",257,3.6451846732626887,-0.1113321973055277,0.6436997469767821
Suelo_CE_corregida_OLS,Altura,Original,"(5.4,8.07]",259,6.701124478376243,-0.10327103845669305,0.5412149023252955
Suelo_CE_corregida_OLS,Altura,Original,"(8.07,11.2]",254,9.731098454161252,-0.10148658605731453,0.5820562274365004
Suelo_CE_corregida_OLS,Altura,Original,"(11.2,15.9]",257,13.789795449215488,-0.0891001515903347,0.6641244322272789
Suelo_CE_corregida_OLS,Altura,Original,"(15.9,21.8]",258,18.87249627748128,0.01451967144513406,0.7091182001303648
Suelo_CE_corregida_OLS,Altura,Original,"(21.8,34.9]",255,26.95148510136917,0.4082118773588214,0.8530541083017027
Suelo_CE_corregida_OLS,Altura,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.027600101285906658,0.6901464975839168
Suelo_CE_corregida_OLS,Altura,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.05970069413426603,0.6808492388978271
Suelo_CE_corregida_OLS,Altura,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.09597493268407097,0.6826900583396512
Suelo_CE_corregida_OLS,Altura,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.09838145421400121,0.6733189591857677
Suelo_CE_corregida_OLS,Altura,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.01791042613665872,0.6608006062082254
Suelo_CE_corregida_OLS,Altura,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.014372656242680755,0.7345461041519659
Suelo_CE_corregida_OLS,Calcio_savia,Original,"[1.82,5.4]",257,3.6451846732626887,-0.4702984111147267,0.7734311981867912
Suelo_CE_corregida_OLS,Calcio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.3196704365349044,0.6249607777318762
Suelo_CE_corregida_OLS,Calcio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.1325650921373338,0.4995238825512687
Suelo_CE_corregida_OLS,Calcio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.006416235284434496,0.5606865812533557
Suelo_CE_corregida_OLS,Calcio_savia,Original,"(15.9,21.8]",258,18.87249627748128,0.3047720003631823,0.6849833189423257
Suelo_CE_corregida_OLS,Calcio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.6776391870608183,0.7171721147452289
Suelo_CE_corregida_OLS,Calcio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.041124735530703053,0.6352243377730564
Suelo_CE_corregida_OLS,Calcio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.03840079563181809,0.7197309025094899
Suelo_CE_corregida_OLS,Calcio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,2.2304936538851148e-4,0.7489565534347334
Suelo_CE_corregida_OLS,Calcio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.040487044086303305,0.6369850623463479
Suelo_CE_corregida_OLS,Calcio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.012273078902229104,0.6866834849503338
Suelo_CE_corregida_OLS,Calcio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.013390175192873223,0.7015593828410018
Suelo_CE_corregida_OLS,Diametro,Original,"[1.82,5.4]",257,3.6451846732626887,0.07714052678775994,0.7206784822198187
Suelo_CE_corregida_OLS,Diametro,Original,"(5.4,8.07]",259,6.701124478376243,-0.04142878848096824,0.6869310721783485
Suelo_CE_corregida_OLS,Diametro,Original,"(8.07,11.2]",254,9.731098454161252,-0.0842751828353664,0.7049051144907195
Suelo_CE_corregida_OLS,Diametro,Original,"(11.2,15.9]",257,13.789795449215488,0.06665614809529732,0.9215003215330835
Suelo_CE_corregida_OLS,Diametro,Original,"(15.9,21.8]",258,18.87249627748128,-0.07750071375625862,0.580833650960077
Suelo_CE_corregida_OLS,Diametro,Original,"(21.8,34.9]",255,26.95148510136917,0.049228181049975485,0.48655194663657597
Suelo_CE_corregida_OLS,Diametro,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.04990177722015075,0.7846936692286045
Suelo_CE_corregida_OLS,Diametro,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.025889059267842324,0.6677238113478268
Suelo_CE_corregida_OLS,Diametro,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.034802320275717835,0.8241770257804606
Suelo_CE_corregida_OLS,Diametro,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.05285964790308433,0.8180367096599311
Suelo_CE_corregida_OLS,Diametro,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.0942128628145673,0.540249296282401
Suelo_CE_corregida_OLS,Diametro,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04103716630627333,0.44804460083524533
Suelo_CE_corregida_OLS,Macollas,Original,"[1.82,5.4]",257,3.6451846732626887,0.43102931042514864,0.7455534330690894
Suelo_CE_corregida_OLS,Macollas,Original,"(5.4,8.07]",259,6.701124478376243,0.35870638922060627,0.6672294248718303
Suelo_CE_corregida_OLS,Macollas,Original,"(8.07,11.2]",254,9.731098454161252,0.13834616738515143,0.611172424471898
Suelo_CE_corregida_OLS,Macollas,Original,"(11.2,15.9]",257,13.789795449215488,-0.1224916907287682,0.6373313439818892
Suelo_CE_corregida_OLS,Macollas,Original,"(15.9,21.8]",258,18.87249627748128,-0.43580870712531083,0.749190276953396
Suelo_CE_corregida_OLS,Macollas,Original,"(21.8,34.9]",255,26.95148510136917,-0.4257541137252552,0.7114018454508302
Suelo_CE_corregida_OLS,Macollas,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.02484131947808108,0.6309520944599872
Suelo_CE_corregida_OLS,Macollas,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.0677649039077658,0.6691125441110344
Suelo_CE_corregida_OLS,Macollas,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.02336297119407821,0.6978009500468224
Suelo_CE_corregida_OLS,Macollas,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.0871667453642961,0.7114649069067777
Suelo_CE_corregida_OLS,Macollas,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.08237180902524299,0.7314684153273252
Suelo_CE_corregida_OLS,Macollas,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04650738292885329,0.6690982116440924
Suelo_CE_corregida_OLS,NDVI,Original,"[1.82,5.4]",257,3.6451846732626887,0.03354046254218853,0.661184032046775
Suelo_CE_corregida_OLS,NDVI,Original,"(5.4,8.07]",259,6.701124478376243,-0.08704714930707101,0.6931582716832357
Suelo_CE_corregida_OLS,NDVI,Original,"(8.07,11.2]",254,9.731098454161252,-0.11245408647278327,0.6582792759236477
Suelo_CE_corregida_OLS,NDVI,Original,"(11.2,15.9]",257,13.789795449215488,-0.012153421300128557,0.7410467586540637
Suelo_CE_corregida_OLS,NDVI,Original,"(15.9,21.8]",258,18.87249627748128,0.06353161288219493,0.7515481378133227
Suelo_CE_corregida_OLS,NDVI,Original,"(21.8,34.9]",255,26.95148510136917,0.09191658905362675,0.683951735908548
